class,Soil_Type20,Soil_Type36,Soil_Type32,Soil_Type33,Key_0_0
2,0,0,0,0,k84724
2,0,0,0,0,k178943
2,0,0,0,0,k75352
2,0,0,0,0,k16860
2,0,0,0,0,k225657
2,0,0,0,0,k341720
2,0,0,0,0,k334879
2,0,0,0,0,k52329
2,0,0,0,0,k87899
2,0,0,0,0,k297432
2,0,0,0,0,k330897
2,0,0,0,0,k197645
2,0,0,0,0,k168935
2,0,0,0,0,k159028
2,0,0,0,0,k3727
2,0,0,0,0,k48253
2,0,0,0,0,k172278
2,0,0,0,0,k248915
2,0,0,0,0,k140260
2,0,0,0,0,k407189
2,0,0,0,0,k282099
2,0,0,0,0,k242664
2,0,0,0,0,k236295
2,0,0,0,0,k247289
2,0,0,0,0,k270399
2,0,0,0,0,k312749
2,0,0,0,0,k349385
2,0,0,0,0,k395802
2,0,0,0,1,k45788
2,0,0,0,1,k51206
2,0,0,0,1,k57602
2,0,0,0,0,k265646
2,0,0,0,0,k30129
2,0,0,0,0,k343947
2,0,0,0,0,k228598
2,0,0,0,0,k65824
2,0,0,0,0,k358745
2,0,0,0,0,k316250
2,0,0,0,0,k353295
2,0,0,0,0,k243052
2,0,0,0,0,k171762
2,0,0,0,0,k187390
2,0,0,0,0,k275589
2,0,0,0,0,k358512
2,0,0,0,0,k281758
2,0,0,0,0,k243041
2,0,0,0,0,k265321
2,0,0,0,0,k229162
2,0,0,0,0,k55807
2,0,0,0,0,k48388
2,0,0,0,0,k413955
2,0,0,0,1,k370306
2,0,0,0,1,k24655
2,0,0,0,1,k394232
2,0,0,0,1,k129248
2,0,0,0,1,k417892
2,0,0,0,1,k230446
2,0,0,0,1,k321307
2,0,0,0,1,k81292
2,0,0,0,1,k39440
2,0,0,0,0,k392733
2,0,0,0,0,k289669
2,0,0,0,0,k386542
2,0,0,0,0,k172751
2,0,0,0,0,k138893
2,0,0,0,0,k376663
2,0,0,0,1,k93774
2,0,0,0,1,k295611
2,0,0,0,1,k413611
2,0,0,0,1,k380130
2,0,0,0,1,k102091
2,0,0,0,0,k369610
2,0,0,0,0,k390986
2,0,0,0,0,k61996
2,0,0,0,0,k197387
2,0,0,0,0,k277952
2,0,0,0,0,k162306
2,0,0,0,0,k199045
2,0,0,0,0,k107290
2,0,0,0,0,k417068
2,0,0,0,0,k368629
2,0,0,0,0,k280891
2,0,0,0,0,k344729
2,0,0,0,1,k322755
2,0,0,0,1,k103518
2,0,0,0,1,k197063
2,0,0,0,1,k202169
2,0,0,0,1,k173100
2,0,0,0,1,k311750
2,0,0,0,1,k20781
2,0,0,0,1,k131342
2,0,0,0,1,k53249
2,0,0,0,1,k27976
2,0,0,0,1,k391503
2,0,0,0,1,k378490
2,0,0,0,1,k364853
2,0,0,0,1,k120596
2,0,0,0,1,k94709
2,0,0,0,1,k85860
2,0,0,0,1,k201755
2,0,0,0,1,k410217
2,0,0,0,1,k75515
2,0,0,0,1,k263481
2,0,0,0,1,k257001
2,0,0,0,1,k14165
2,0,0,0,1,k173966
2,0,0,0,1,k95027
2,0,0,0,1,k343314
2,0,0,0,1,k272847
2,0,0,0,1,k88738
2,0,0,0,1,k288138
2,0,0,0,1,k406111
2,0,0,0,1,k277171
2,0,0,0,1,k45016
2,0,0,0,1,k416636
2,0,0,0,1,k421053
2,0,0,0,0,k46231
2,0,0,0,0,k288232
2,0,0,0,0,k184978
2,0,0,0,0,k297963
2,0,0,0,0,k53539
2,0,0,0,0,k275998
2,0,0,0,0,k244236
2,0,0,0,0,k262413
2,0,0,0,0,k256765
2,0,0,0,0,k236764
2,0,0,0,0,k320806
2,0,0,0,0,k563
2,0,0,0,0,k197147
2,0,0,0,0,k188318
2,0,0,0,0,k131931
2,0,0,0,0,k347238
2,0,0,0,0,k79552
2,0,0,0,0,k93865
2,0,0,0,0,k323714
2,0,0,0,0,k10880
2,0,0,0,0,k205583
2,0,0,0,0,k224918
2,0,0,0,0,k161903
2,0,0,0,0,k25406
2,0,0,0,0,k300213
2,0,0,0,0,k197560
2,0,0,0,0,k181496
2,0,0,0,0,k80686
2,0,0,0,0,k61087
2,0,0,0,0,k278109
2,0,0,0,0,k403767
2,0,0,0,0,k65841
2,0,0,0,0,k318532
2,0,0,0,0,k404739
2,0,0,0,0,k262553
2,0,0,0,0,k178393
2,0,0,0,0,k341012
2,0,0,0,0,k363512
2,0,0,0,0,k305934
2,0,0,0,0,k356206
2,0,0,0,0,k379950
2,0,0,0,0,k275419
2,0,0,0,0,k387402
2,0,0,0,0,k54180
2,0,0,0,0,k273757
2,0,0,0,0,k285471
2,0,0,0,0,k180854
2,0,0,0,0,k334859
2,0,0,0,0,k58757
2,0,0,0,0,k288666
2,0,0,0,0,k246636
2,0,0,0,0,k408495
2,0,0,0,0,k380627
2,0,0,0,0,k256828
2,0,0,0,0,k126516
2,0,0,0,0,k341235
2,0,0,0,0,k293479
2,0,0,0,0,k415672
2,0,0,0,0,k211157
2,0,0,0,1,k77395
2,0,0,0,1,k169396
2,0,0,0,1,k334810
2,0,0,0,0,k360435
2,0,0,0,0,k386619
2,0,0,0,0,k328981
2,0,0,0,0,k73291
2,0,0,0,0,k202073
2,0,0,0,0,k229616
2,0,0,0,0,k292571
2,0,0,1,0,k371256
2,0,0,1,0,k313843
2,0,0,1,0,k85447
2,0,0,1,0,k189326
2,0,0,1,0,k210726
2,0,0,1,0,k29924
2,0,0,1,0,k116954
2,0,0,1,0,k328106
2,0,0,1,0,k229053
2,0,0,1,0,k409721
2,0,0,1,0,k207454
2,0,0,1,0,k349662
2,0,0,1,0,k27585
2,0,0,1,0,k215595
2,0,0,1,0,k237451
2,0,0,1,0,k315143
2,0,0,1,0,k255159
2,0,0,0,0,k119994
2,0,0,0,0,k415817
2,0,0,0,0,k364494
2,0,0,0,0,k300250
2,0,0,0,0,k176648
2,0,0,0,0,k24848
2,0,0,0,0,k255413
2,0,0,0,0,k157680
2,0,0,0,0,k187691
2,0,0,0,0,k277136
2,0,0,0,0,k203616
2,0,0,0,0,k286602
2,0,0,0,0,k85859
2,0,0,0,0,k220213
2,0,0,0,0,k20422
2,0,0,0,0,k57253
2,0,0,0,0,k84742
2,0,0,0,0,k132370
2,0,0,0,0,k275285
2,0,0,0,0,k177882
2,0,0,0,0,k277153
2,0,0,0,0,k226406
2,0,0,0,0,k7827
2,0,0,0,0,k392123
2,0,0,0,0,k278256
2,0,0,0,0,k51115
2,0,0,0,0,k304521
2,0,0,0,0,k340756
2,0,0,0,0,k117533
2,0,0,0,0,k300295
2,0,0,0,0,k365989
2,0,0,0,0,k241105
2,0,0,0,0,k396473
2,0,0,0,0,k231020
2,0,0,0,0,k131962
2,0,0,0,0,k373020
2,0,0,0,0,k124116
2,0,0,0,0,k86711
2,0,0,0,0,k72003
2,0,0,0,0,k342311
2,0,0,0,0,k154788
2,0,0,0,0,k97523
2,0,0,0,0,k348521
2,0,0,0,0,k30503
2,0,0,0,0,k92861
2,0,0,0,0,k317110
2,0,0,0,0,k20461
2,0,0,0,0,k365050
2,0,0,0,0,k342272
2,0,0,0,0,k421410
2,0,0,0,0,k166861
2,0,0,0,0,k192361
2,0,0,0,0,k341707
2,0,0,0,0,k418122
2,0,0,0,0,k253168
2,0,0,0,0,k375728
2,0,0,0,0,k139823
2,0,0,0,0,k170742
2,0,0,0,0,k69125
2,0,0,0,0,k88069
2,0,0,0,0,k22127
2,0,0,0,0,k177164
2,0,0,0,0,k166805
2,0,0,0,0,k392057
2,0,0,0,0,k30737
2,0,0,0,0,k70526
2,0,0,0,0,k253111
2,0,0,0,0,k178751
2,0,0,0,0,k236613
2,0,0,1,0,k161576
2,0,0,1,0,k356132
2,0,0,1,0,k133028
2,0,0,1,0,k45369
2,0,0,1,0,k117342
2,0,0,1,0,k66144
2,0,0,1,0,k34292
2,0,0,1,0,k75538
2,0,0,1,0,k69214
2,0,0,1,0,k17224
2,0,0,1,0,k2065
2,0,0,1,0,k317046
2,0,0,1,0,k225329
2,0,0,1,0,k107251
2,0,0,1,0,k77682
2,0,0,1,0,k105207
2,0,0,1,0,k226396
2,0,0,1,0,k201675
2,0,0,1,0,k257187
2,0,0,1,0,k254722
2,0,0,1,0,k189687
2,0,0,1,0,k271893
2,0,0,1,0,k87105
2,0,0,1,0,k4628
2,0,0,0,0,k376668
2,0,0,0,0,k102772
2,0,0,0,0,k138341
2,0,0,1,0,k25653
2,0,0,1,0,k120108
2,0,0,1,0,k355796
2,0,0,1,0,k315961
2,0,0,1,0,k354398
2,0,0,1,0,k344833
2,0,0,1,0,k89010
2,0,0,1,0,k53914
2,0,0,1,0,k377959
2,0,0,0,0,k156782
2,0,0,0,0,k2483
2,0,0,0,0,k20312
2,0,0,0,0,k11763
2,0,0,0,0,k164863
2,0,0,0,0,k335418
2,0,0,0,0,k280127
2,0,0,0,0,k413346
2,0,0,0,0,k374565
2,0,0,1,0,k289718
2,0,0,1,0,k140467
2,0,0,1,0,k218260
2,0,0,1,0,k146209
2,0,0,1,0,k403750
2,0,0,1,0,k163655
2,0,0,1,0,k273841
2,0,0,1,0,k287493
2,0,0,1,0,k80104
2,0,0,1,0,k68688
2,0,0,1,0,k163771
2,0,0,1,0,k331728
2,0,0,1,0,k271916
2,0,0,1,0,k45944
2,0,0,1,0,k161639
2,0,0,1,0,k172626
2,0,0,1,0,k132307
2,0,0,1,0,k419303
2,0,0,1,0,k252818
2,0,0,1,0,k169897
2,0,0,1,0,k268164
2,0,0,1,0,k314282
2,0,0,1,0,k164292
2,0,0,1,0,k329039
2,0,0,1,0,k195465
2,0,0,1,0,k363003
2,0,0,1,0,k330702
2,0,0,1,0,k306601
2,0,0,1,0,k8010
2,0,0,1,0,k62168
2,0,0,1,0,k382294
2,0,0,1,0,k310083
2,0,0,1,0,k132208
2,0,0,1,0,k177729
2,0,0,1,0,k148790
2,0,0,1,0,k230579
2,0,0,0,1,k247312
2,0,0,0,1,k297160
2,0,0,0,1,k416692
2,0,0,0,1,k63519
2,0,0,0,1,k277275
2,0,0,0,1,k240041
2,0,0,0,1,k21297
2,0,0,0,1,k303066
2,0,0,0,1,k281194
2,0,0,0,1,k383146
2,0,0,0,1,k400511
2,0,0,0,1,k303873
2,0,0,0,1,k330760
2,0,0,0,1,k383747
2,0,0,0,1,k304625
2,0,0,0,1,k261706
2,0,0,0,1,k167808
2,0,0,0,1,k43568
2,0,0,0,1,k383793
2,0,0,0,1,k342280
2,0,0,0,1,k153302
2,0,0,0,1,k247464
2,0,0,0,1,k251217
2,0,0,0,1,k232691
2,0,0,0,1,k363142
2,0,0,0,1,k87623
2,0,0,0,1,k271979
2,0,0,0,1,k178561
2,0,0,0,1,k198732
2,0,0,0,1,k364637
2,0,0,0,1,k238280
2,0,0,0,1,k400356
2,0,0,0,1,k395569
2,0,0,0,1,k48107
2,0,0,0,1,k319318
2,0,0,0,1,k238442
2,0,0,0,1,k380530
2,0,0,0,1,k70337
2,0,0,0,1,k309426
2,0,0,0,1,k20996
2,0,0,0,1,k125085
2,0,0,0,1,k151157
2,0,0,0,1,k145899
2,0,0,0,1,k216871
2,0,0,1,0,k43548
2,0,0,1,0,k346241
2,0,0,1,0,k226119
2,0,0,1,0,k373513
2,0,0,1,0,k47116
2,0,0,1,0,k204627
2,0,0,1,0,k31763
2,0,0,1,0,k141301
2,0,0,1,0,k418334
2,0,0,1,0,k66074
2,0,0,1,0,k102304
2,0,0,1,0,k189489
2,0,0,1,0,k14872
2,0,0,1,0,k160547
2,0,0,1,0,k274821
2,0,0,1,0,k211833
2,0,0,1,0,k130632
2,0,0,1,0,k170728
2,0,0,1,0,k258713
2,0,0,1,0,k66540
2,0,0,1,0,k312860
2,0,0,1,0,k282029
2,0,0,1,0,k423506
2,0,0,1,0,k347437
2,0,0,1,0,k150750
2,0,0,0,0,k73748
2,0,0,0,0,k209408
2,0,0,0,0,k129608
2,0,0,0,0,k257502
2,0,0,0,1,k68664
2,0,0,0,1,k409826
2,0,0,0,1,k58002
2,0,0,0,1,k228437
2,0,0,0,1,k62388
2,0,0,0,0,k121560
2,0,0,0,0,k331912
2,0,0,0,0,k167258
2,0,0,0,0,k262432
2,0,0,0,0,k78620
2,0,0,0,0,k165087
2,0,0,0,0,k260210
2,0,0,0,0,k347733
2,0,0,0,0,k93488
2,0,0,0,0,k33685
2,0,0,0,0,k83490
2,0,0,0,0,k224010
2,0,0,0,0,k316276
2,0,0,0,0,k353440
2,0,0,0,0,k392626
2,0,0,0,0,k278587
2,0,0,0,0,k201822
2,0,0,0,0,k71618
2,0,0,0,0,k147919
2,0,0,0,0,k103054
2,0,0,0,0,k194788
2,0,0,0,0,k103049
2,0,0,0,0,k203711
2,0,0,0,0,k383740
2,0,0,0,0,k294822
2,0,0,0,0,k300240
2,0,0,0,0,k138694
2,0,0,0,0,k313727
2,0,0,0,0,k8406
2,0,0,0,0,k227185
2,0,0,0,0,k299288
2,0,0,0,0,k252781
2,0,0,0,0,k383082
2,0,0,0,0,k288250
2,0,0,0,0,k247305
2,0,0,0,0,k55619
2,0,0,0,1,k2063
2,0,0,0,1,k122814
2,0,0,0,1,k388300
2,0,0,0,1,k206566
2,0,0,0,0,k375643
2,0,0,0,0,k38137
2,0,0,0,0,k356235
2,0,0,0,0,k397453
2,0,0,0,0,k189676
2,0,0,0,0,k68074
2,0,0,0,0,k342829
2,0,0,0,0,k163228
2,0,0,0,0,k346638
2,0,0,0,0,k110479
2,0,0,0,0,k317329
2,0,0,0,0,k178899
2,0,0,0,0,k224959
2,0,0,0,0,k4107
2,0,0,0,0,k362542
2,0,0,0,0,k57864
2,0,0,0,0,k406188
2,0,0,0,0,k373664
2,0,0,0,0,k349645
2,0,0,0,0,k11202
2,0,0,0,1,k18922
2,0,0,0,1,k317111
2,0,0,0,1,k59507
2,0,0,0,1,k105029
2,0,0,0,1,k394815
2,0,0,0,1,k128773
2,0,0,0,1,k192955
2,0,0,0,1,k54433
2,0,0,0,1,k210976
2,0,0,0,1,k202851
2,0,0,0,1,k230656
2,0,0,0,1,k307203
2,0,0,0,1,k104216
2,0,0,0,1,k288294
2,0,0,0,1,k305596
2,0,0,0,1,k259251
2,0,0,0,1,k246370
2,0,0,0,1,k71556
2,0,0,0,1,k192293
2,0,0,0,1,k305709
2,0,0,0,1,k22193
2,0,0,0,1,k264018
2,0,0,0,1,k50021
2,0,0,0,0,k15839
2,0,0,0,0,k387177
2,0,0,0,0,k369543
2,0,0,0,1,k210323
2,0,0,0,1,k164500
2,0,0,0,1,k79594
2,0,0,0,1,k354525
2,0,0,0,1,k325053
2,0,0,0,1,k124789
2,0,0,0,1,k253689
2,0,0,0,1,k145042
2,0,0,0,1,k339087
2,0,0,0,1,k258267
2,0,0,0,1,k248314
2,0,0,0,1,k292625
2,0,0,0,1,k135691
2,0,0,0,1,k296772
2,0,0,0,1,k387850
2,0,0,0,1,k413551
2,0,0,0,1,k200578
2,0,0,0,1,k17555
2,0,0,0,1,k99748
2,0,0,0,1,k376696
2,0,0,0,1,k205795
2,0,0,0,1,k19816
2,0,0,0,1,k175671
2,0,0,0,1,k46038
2,0,0,0,1,k417521
2,0,0,0,1,k336564
2,0,0,0,1,k54998
2,0,0,0,1,k214994
2,0,0,0,1,k332754
2,0,0,0,1,k24090
2,0,0,0,1,k384357
2,0,0,0,1,k55475
2,0,0,0,1,k176122
2,0,0,0,1,k162501
2,0,0,0,1,k21218
2,0,0,0,1,k185359
2,0,0,0,1,k198346
2,0,0,0,1,k31744
2,0,0,0,1,k371791
2,0,0,0,0,k240101
2,0,0,0,0,k39806
2,0,0,0,0,k339026
2,0,0,0,0,k364739
2,0,0,0,0,k14300
2,0,0,0,0,k373984
2,0,0,0,0,k132570
2,0,0,0,0,k34097
2,0,0,0,0,k362126
2,0,0,0,0,k354065
2,0,0,0,0,k294158
2,0,0,0,0,k169958
2,0,0,0,0,k45770
2,0,0,0,0,k11984
2,0,0,0,0,k323594
2,0,0,0,0,k170578
2,0,0,0,0,k304872
2,0,0,0,0,k114675
2,0,0,0,0,k51451
2,0,0,0,0,k165576
2,0,0,0,0,k292748
2,0,0,0,0,k165350
2,0,0,0,0,k253124
2,0,0,0,0,k335027
2,0,0,0,0,k72202
2,0,0,0,0,k212076
2,0,0,0,0,k157338
2,0,0,0,0,k165717
2,0,0,0,0,k85573
2,0,0,0,0,k341309
2,0,0,0,0,k199668
2,0,0,0,0,k399447
2,0,0,0,0,k135559
2,0,0,0,0,k148670
2,0,0,0,0,k241530
2,0,0,0,0,k277267
2,0,0,0,0,k109042
2,0,0,0,0,k50665
2,0,0,0,0,k343802
2,0,0,0,0,k390648
2,0,0,0,0,k144055
2,0,0,0,0,k4090
2,0,0,0,0,k176783
2,0,0,0,0,k126680
2,0,0,0,0,k124559
2,0,0,0,0,k237434
2,0,0,0,0,k364317
2,0,0,0,0,k91292
2,0,0,0,0,k121916
2,0,0,0,0,k313797
2,0,0,0,0,k175638
2,0,0,0,0,k65078
2,0,0,0,0,k56482
2,0,0,0,0,k354354
2,0,0,0,0,k117257
2,0,0,0,0,k373106
2,0,0,0,0,k2813
2,0,0,0,0,k116504
2,0,0,0,0,k364873
2,0,0,0,0,k303565
2,0,0,0,0,k13002
2,0,0,0,0,k81667
2,0,0,0,0,k137962
2,0,0,0,0,k318218
2,0,0,0,0,k285649
2,0,0,0,0,k81419
2,0,0,0,0,k153616
2,0,0,0,0,k142568
2,0,0,0,0,k149224
2,0,0,1,0,k185000
2,0,0,1,0,k182194
2,0,0,1,0,k275339
2,0,0,1,0,k183833
2,0,0,1,0,k4690
2,0,0,1,0,k149905
2,0,0,1,0,k193552
2,0,0,1,0,k25728
2,0,0,1,0,k189043
2,0,0,1,0,k386872
2,0,0,1,0,k342897
2,0,0,1,0,k92202
2,0,0,1,0,k118485
2,0,0,0,0,k342276
2,0,0,0,0,k61155
2,0,0,0,0,k173649
2,0,0,0,0,k209371
2,0,0,0,0,k169091
2,0,0,0,0,k321198
2,0,0,0,0,k56924
2,0,0,0,0,k130282
2,0,0,0,0,k259422
2,0,0,0,0,k186392
2,0,0,0,0,k294860
2,0,0,0,0,k131400
2,0,0,0,0,k276155
2,0,0,0,0,k358419
2,0,0,0,0,k51437
2,0,0,0,0,k232048
2,0,0,0,0,k122211
2,0,0,0,0,k296396
2,0,0,0,0,k270621
2,0,0,0,0,k349346
2,0,0,0,0,k337190
2,0,0,0,0,k341186
2,0,0,0,0,k79330
2,0,0,0,0,k216031
2,0,0,0,0,k13514
2,0,0,0,0,k144014
2,0,0,0,0,k336906
2,0,0,0,0,k212705
2,0,0,0,0,k30043
2,0,0,0,0,k265943
2,0,0,0,0,k344546
2,0,0,0,0,k254801
2,0,0,0,0,k9736
2,0,0,0,0,k341622
2,0,0,0,0,k334056
2,0,0,0,0,k231528
2,0,0,0,0,k211164
2,0,0,0,0,k339533
2,0,0,0,0,k92333
2,0,0,0,0,k120338
2,0,0,0,0,k179771
2,0,0,0,0,k310961
2,0,0,0,0,k253141
2,0,0,0,0,k336399
2,0,0,0,0,k258307
2,0,0,0,0,k142065
2,0,0,0,0,k104863
2,0,0,0,0,k283383
2,0,0,0,0,k56906
2,0,0,0,0,k273
2,0,0,0,0,k39777
2,0,0,0,0,k380107
2,0,0,0,0,k183078
2,0,0,0,0,k398475
2,0,0,0,0,k354362
2,0,0,0,0,k384223
2,0,0,0,0,k53926
2,0,0,0,0,k394879
2,0,0,0,0,k269682
2,0,0,0,0,k40667
2,0,0,0,0,k297304
2,0,0,0,0,k263088
2,0,0,0,0,k64761
2,0,0,0,0,k127439
2,0,0,0,0,k365627
2,0,0,0,0,k301513
2,0,0,0,0,k11207
2,0,0,0,0,k317450
2,0,0,0,0,k29237
2,0,0,0,0,k152872
2,0,0,0,0,k295834
2,0,0,1,0,k146152
2,0,0,1,0,k307980
2,0,0,1,0,k384414
2,0,0,1,0,k247282
2,0,0,1,0,k245552
2,0,0,1,0,k412396
2,0,0,1,0,k9757
2,0,0,1,0,k410412
2,0,0,1,0,k231196
2,0,0,1,0,k208654
2,0,0,1,0,k187696
2,0,0,1,0,k410336
2,0,0,1,0,k20560
2,0,0,1,0,k171917
2,0,0,1,0,k231348
2,0,0,1,0,k110266
2,0,0,1,0,k295632
2,0,0,1,0,k119382
2,0,0,1,0,k348162
2,0,0,1,0,k177643
2,0,0,0,0,k330719
2,0,0,0,0,k112733
2,0,0,0,0,k334812
2,0,0,0,0,k21640
2,0,0,0,0,k38316
2,0,0,1,0,k387133
2,0,0,1,0,k195004
2,0,0,1,0,k322373
2,0,0,1,0,k317036
2,0,0,1,0,k305944
2,0,0,1,0,k347315
2,0,0,1,0,k202203
2,0,0,0,0,k43929
2,0,0,0,0,k133461
2,0,0,0,0,k220377
2,0,0,0,0,k291153
2,0,0,0,0,k315123
2,0,0,0,0,k366687
2,0,0,0,0,k234476
2,0,0,0,0,k169277
2,0,0,0,0,k289865
2,0,0,0,0,k272255
2,0,0,0,0,k52420
2,0,0,1,0,k142684
2,0,0,1,0,k171200
2,0,0,1,0,k395185
2,0,0,1,0,k418746
2,0,0,1,0,k41923
2,0,0,1,0,k172958
2,0,0,1,0,k419498
2,0,0,1,0,k181253
2,0,0,1,0,k11874
2,0,0,1,0,k320743
2,0,0,1,0,k187565
2,0,0,1,0,k113549
2,0,0,1,0,k67283
2,0,0,1,0,k320213
2,0,0,1,0,k35514
2,0,0,1,0,k330256
2,0,0,1,0,k296173
2,0,0,1,0,k368958
2,0,0,1,0,k420866
2,0,0,1,0,k23199
2,0,0,1,0,k420804
2,0,0,1,0,k208451
2,0,0,1,0,k88566
2,0,0,1,0,k59089
2,0,0,1,0,k205955
2,0,0,1,0,k375694
2,0,0,1,0,k295665
2,0,0,1,0,k244614
2,0,0,1,0,k313918
2,0,0,1,0,k265647
2,0,0,1,0,k393291
2,0,0,1,0,k225050
2,0,0,1,0,k51910
2,0,0,1,0,k373388
2,0,0,1,0,k209918
2,0,0,1,0,k408828
2,0,0,1,0,k251397
2,0,0,1,0,k20916
2,0,0,0,1,k194074
2,0,0,0,1,k361839
2,0,0,0,1,k274865
2,0,0,0,1,k93603
2,0,0,0,1,k268765
2,0,0,0,1,k388272
2,0,0,0,1,k62440
2,0,0,0,1,k222688
2,0,0,0,1,k189016
2,0,0,0,1,k16581
2,0,0,0,1,k247023
2,0,0,0,1,k413301
2,0,0,0,1,k56642
2,0,0,0,1,k41060
2,0,0,0,1,k101106
2,0,0,0,1,k57749
2,0,0,0,1,k421522
2,0,0,0,1,k289755
2,0,0,0,1,k331362
2,0,0,0,1,k314991
2,0,0,0,1,k126790
2,0,0,0,1,k232561
2,0,0,0,1,k58641
2,0,0,0,1,k64502
2,0,0,0,1,k322756
2,0,0,0,1,k58497
2,0,0,0,1,k111842
2,0,0,0,1,k168155
2,0,0,0,1,k409529
2,0,0,0,1,k344429
2,0,0,0,1,k34201
2,0,0,0,1,k215436
2,0,0,0,1,k340087
2,0,0,0,1,k126584
2,0,0,0,1,k380809
2,0,0,0,1,k218270
2,0,0,0,1,k27169
2,0,0,0,1,k104064
2,0,0,0,1,k40714
2,0,0,0,1,k163079
2,0,0,0,1,k42549
2,0,0,0,1,k207087
2,0,0,0,1,k319757
2,0,0,0,1,k10021
2,0,0,0,1,k115888
2,0,0,0,1,k326757
2,0,0,0,1,k403026
2,0,0,1,0,k176818
2,0,0,1,0,k279064
2,0,0,1,0,k60508
2,0,0,1,0,k317560
2,0,0,1,0,k239159
2,0,0,1,0,k300853
2,0,0,1,0,k421326
2,0,0,1,0,k355668
2,0,0,1,0,k369474
2,0,0,1,0,k21352
2,0,0,1,0,k133436
2,0,0,1,0,k316038
2,0,0,1,0,k192572
2,0,0,1,0,k304121
2,0,0,1,0,k313264
2,0,0,1,0,k419401
2,0,0,1,0,k330686
2,0,0,1,0,k13522
2,0,0,1,0,k240453
2,0,0,1,0,k65716
2,0,0,1,0,k373659
2,0,0,1,0,k383416
2,0,0,1,0,k270523
2,0,0,1,0,k299740
2,0,0,1,0,k2180
2,0,0,1,0,k385440
2,0,0,1,0,k334877
2,0,0,0,0,k321666
2,0,0,0,0,k167615
2,0,0,0,0,k409245
2,0,0,0,0,k293357
2,0,0,0,1,k81493
2,0,0,0,1,k87269
2,0,0,0,1,k249371
2,0,0,0,1,k305208
2,0,0,0,0,k271862
2,0,0,0,0,k313253
2,0,0,0,0,k323509
2,0,0,0,0,k10603
2,0,0,0,0,k387696
2,0,0,0,0,k320673
2,0,0,0,0,k209041
2,0,0,0,0,k12274
2,0,0,0,0,k98886
2,0,0,0,0,k289914
2,0,0,0,0,k417369
2,0,0,0,0,k209210
2,0,0,0,0,k157356
2,0,0,0,0,k377639
2,0,0,0,0,k168878
2,0,0,0,0,k259552
2,0,0,0,0,k77059
2,0,0,0,0,k297037
2,0,0,0,0,k412365
2,0,0,0,0,k207889
2,0,0,0,0,k255406
2,0,0,0,0,k86130
2,0,0,0,0,k24485
2,0,0,0,0,k62707
2,0,0,0,0,k220664
2,0,0,0,0,k189495
2,0,0,0,0,k306602
2,0,0,0,0,k321780
2,0,0,0,0,k265962
2,0,0,0,0,k159724
2,0,0,0,0,k414898
2,0,0,0,0,k307460
2,0,0,0,0,k375927
2,0,0,0,0,k320656
2,0,0,0,0,k52768
2,0,0,0,0,k129492
2,0,0,0,0,k275686
2,0,0,0,0,k61089
2,0,0,0,1,k244804
2,0,0,0,1,k378256
2,0,0,0,1,k71490
2,0,0,0,0,k399138
2,0,0,0,0,k34670
2,0,0,0,0,k363700
2,0,0,0,0,k413306
2,0,0,0,0,k150960
2,0,0,0,0,k362392
2,0,0,0,0,k98185
2,0,0,0,0,k236942
2,0,0,0,0,k392911
2,0,0,0,0,k79532
2,0,0,0,0,k403862
2,0,0,0,0,k403300
2,0,0,0,0,k176882
2,0,0,0,0,k148489
2,0,0,0,0,k83645
2,0,0,0,0,k48220
2,0,0,0,0,k158054
2,0,0,0,0,k234035
2,0,0,0,0,k252851
2,0,0,0,0,k375118
2,0,0,0,0,k366541
2,0,0,0,1,k237503
2,0,0,0,1,k68273
2,0,0,0,1,k58075
2,0,0,0,1,k128736
2,0,0,0,1,k45383
2,0,0,0,1,k23820
2,0,0,0,1,k167812
2,0,0,0,1,k292331
2,0,0,0,1,k419656
2,0,0,0,1,k39904
2,0,0,0,1,k100631
2,0,0,0,1,k244356
2,0,0,0,1,k232703
2,0,0,0,1,k367176
2,0,0,0,1,k282730
2,0,0,0,1,k45306
2,0,0,0,1,k373074
2,0,0,0,1,k271109
2,0,0,0,1,k265450
2,0,0,0,1,k231172
2,0,0,0,1,k281175
2,0,0,0,1,k121094
2,0,0,0,1,k378801
2,0,0,0,1,k265383
2,0,0,0,1,k139816
2,0,0,0,1,k41876
2,0,0,0,1,k75419
2,0,0,0,1,k23537
2,0,0,0,1,k287435
2,0,0,0,1,k167824
2,0,0,0,1,k119104
2,0,0,0,1,k191224
2,0,0,0,1,k52937
2,0,0,0,1,k69524
2,0,0,0,1,k58173
2,0,0,0,1,k376230
2,0,0,0,1,k32348
2,0,0,0,1,k132210
2,0,0,0,1,k96323
2,0,0,0,1,k290572
2,0,0,0,1,k233190
2,0,0,0,1,k119472
2,0,0,0,1,k287242
2,0,0,0,1,k173260
2,0,0,0,1,k370287
2,0,0,0,1,k378742
2,0,0,0,1,k246677
2,0,0,0,1,k202455
2,0,0,0,1,k257681
2,0,0,0,1,k99920
2,0,0,0,1,k320001
2,0,0,0,1,k143270
2,0,0,0,1,k357578
2,0,0,0,1,k385344
2,0,0,0,1,k121707
2,0,0,0,1,k309949
2,0,0,0,1,k226372
2,0,0,0,1,k107103
2,0,0,0,1,k305791
2,0,0,0,1,k287384
2,0,0,0,1,k283533
2,0,0,0,1,k173999
2,0,0,0,0,k87075
2,0,0,0,0,k134309
