Key_0_0,Soil_Type31,Soil_Type16,Soil_Type17,Wilderness_Area3,Key_1_3
k353425,0,0,0,1,k58786
k265639,0,0,0,0,k334055
k407572,0,0,0,0,k179894
k95940,0,0,0,0,k325714
k376813,0,0,0,0,k105910
k400506,0,0,0,0,k170499
k384782,0,0,0,0,k105755
k219490,0,0,0,0,k320709
k3302,0,0,0,0,k330720
k365010,0,0,0,0,k383079
k408774,0,0,0,0,k335002
k1132,0,0,0,0,k13464
k111781,0,0,0,0,k230377
k96402,0,0,0,0,k21209
k267396,0,0,0,0,k384627
k337210,0,0,0,0,k337257
k274256,0,0,0,0,k97870
k400961,0,0,0,0,k186906
k281684,0,0,0,0,k229247
k305811,0,0,0,0,k308665
k153601,0,0,0,0,k3205
k410981,0,0,0,0,k326624
k313509,0,0,0,0,k321163
k349884,0,0,0,0,k317501
k220787,0,0,0,0,k343438
k399731,0,0,0,0,k57634
k366076,0,0,0,0,k206808
k368027,0,0,0,0,k58079
k222868,0,0,0,0,k377115
k258097,0,0,0,0,k422534
k203377,0,0,0,0,k14340
k311796,0,0,0,0,k79890
k219862,0,0,0,0,k354223
k95233,0,0,0,0,k167082
k362460,0,0,0,0,k378773
k395936,0,0,0,0,k103806
k181352,0,0,0,0,k331546
k175992,0,0,0,0,k417145
k22440,0,0,0,0,k388811
k335845,0,0,0,0,k39265
k28500,0,0,0,0,k222449
k360420,0,0,0,0,k166601
k249469,0,0,0,0,k124965
k349249,0,0,0,0,k70677
k168953,0,0,0,0,k54439
k162633,0,0,0,0,k304521
k190927,0,0,0,0,k270511
k362334,0,0,0,0,k376189
k129991,0,0,0,0,k134606
k139700,0,0,0,0,k64844
k408991,0,0,0,0,k205474
k212913,0,0,0,0,k273660
k244042,0,0,0,0,k1332
k198175,0,0,0,0,k90414
k281798,0,0,0,0,k376108
k16579,0,0,0,0,k55312
k148236,0,0,0,0,k400001
k298954,0,0,0,0,k231511
k74757,0,0,0,0,k65728
k74880,0,0,0,0,k286687
k147084,0,0,0,0,k71646
k297497,0,0,0,0,k30439
k326768,0,0,0,0,k362865
k135717,0,0,0,0,k9977
k280606,0,0,0,0,k133771
k149840,0,0,0,0,k383942
k76945,0,0,0,0,k242981
k414529,0,0,0,0,k311411
k67508,0,0,0,0,k304860
k404173,0,0,0,0,k250490
k381842,0,0,0,0,k209750
k286627,0,0,0,0,k334158
k263945,0,0,0,0,k372029
k391183,1,0,0,1,k392126
k108914,1,0,0,1,k269569
k146124,0,0,0,1,k375437
k172863,0,0,0,1,k181131
k353021,0,0,0,1,k421354
k382405,0,0,0,1,k6311
k278900,1,0,0,1,k88773
k121268,1,0,0,1,k237804
k294509,1,0,0,1,k361762
k138913,1,0,0,1,k388581
k338801,1,0,0,1,k338855
k378627,1,0,0,1,k75292
k148818,1,0,0,1,k58682
k343744,1,0,0,1,k275869
k135229,1,0,0,1,k20760
k390968,1,0,0,1,k115725
k422257,1,0,0,1,k315144
k196309,1,0,0,1,k367753
k331181,1,0,0,1,k213150
k79825,1,0,0,1,k293858
k154031,1,0,0,1,k358133
k5896,1,0,0,1,k320757
k189061,1,0,0,1,k200910
k161842,1,0,0,1,k257979
k302397,1,0,0,1,k385256
k93469,1,0,0,1,k273
k394330,0,0,0,1,k226992
k74255,0,0,0,1,k97571
k43753,0,0,0,1,k371198
k79722,0,0,0,1,k96058
k163780,0,0,0,1,k314873
k202492,0,0,0,1,k195454
k25842,0,0,0,1,k124075
k63440,0,0,0,1,k31117
k11204,0,0,0,1,k260414
k46975,0,0,0,1,k151916
k341656,0,0,0,1,k27653
k333705,0,0,0,1,k421332
k28582,0,0,0,1,k280279
k137985,0,0,0,1,k198509
k58428,0,0,0,1,k346275
k356593,0,0,0,1,k194554
k242773,0,0,0,1,k93726
k352744,0,0,0,1,k291768
k101217,0,0,0,1,k336137
k147767,0,0,0,1,k1343
k348413,0,0,0,1,k332447
k41239,0,0,0,1,k21748
k52808,0,0,0,1,k211659
k356778,0,0,0,1,k266000
k23557,0,0,0,1,k64242
k388117,0,0,0,1,k148558
k92649,0,0,0,1,k57905
k339813,0,0,0,1,k189957
k367626,0,0,0,1,k305317
k137654,0,0,0,1,k18934
k318239,0,0,0,1,k10975
k375454,0,0,0,1,k412195
k207198,0,0,0,1,k151829
k99507,0,0,0,1,k20677
k111831,0,0,0,1,k506
k279119,0,0,0,1,k370532
k259715,0,0,0,1,k254648
k311714,0,0,0,1,k85540
k40471,0,0,0,1,k418415
k242731,0,0,0,1,k12107
k411222,0,0,0,1,k218235
k174026,0,0,0,1,k91006
k57816,0,0,0,1,k319681
k223385,0,0,0,1,k281630
k410135,0,0,0,1,k158363
k342470,0,0,0,1,k98186
k68243,0,0,0,1,k355542
k160551,0,0,0,1,k414679
k142543,0,0,0,1,k136681
k360397,0,0,0,1,k55091
k317154,0,0,0,1,k258373
k169204,0,0,0,1,k392597
k146816,0,0,0,1,k76248
k204825,0,0,0,1,k36910
k20195,0,0,0,1,k48151
k149018,0,0,0,1,k68009
k355855,0,0,0,1,k377811
k200690,0,0,0,1,k6272
k39421,0,0,0,1,k328411
k335168,0,0,0,1,k47617
k236190,0,0,0,1,k105495
k242816,0,0,0,1,k102251
k322093,0,0,0,1,k174880
k26439,0,0,0,1,k202080
k76165,0,0,0,1,k249540
k298814,0,0,0,1,k179088
k201595,0,0,0,1,k331430
k405361,0,0,0,1,k363755
k393236,0,0,0,1,k32471
k306563,0,0,0,1,k418406
k106171,0,0,0,1,k222463
k403075,0,0,0,1,k383478
k324072,0,0,0,1,k87865
k34541,0,0,0,1,k173516
k360830,0,0,0,1,k190859
k215898,0,0,0,1,k235197
k83684,0,0,0,1,k159482
k136496,0,0,0,1,k76190
k298325,0,0,0,1,k167149
k365129,0,0,0,1,k126898
k164400,0,0,0,1,k187348
k230673,0,0,0,1,k184424
k308162,0,0,0,1,k43017
k282967,0,0,0,1,k66049
k158206,0,0,0,1,k182184
k303630,0,0,0,1,k408271
k423235,0,0,0,1,k127504
k60321,0,0,0,1,k378745
k369844,0,0,0,1,k386977
k362136,0,0,0,1,k282117
k26264,0,0,0,1,k171477
k305899,0,0,0,1,k95841
k251396,0,0,0,1,k135722
k111673,0,0,0,1,k295227
k396175,0,0,0,1,k183368
k116896,1,0,0,1,k77300
k271367,1,0,0,1,k209563
k117602,0,0,0,1,k395784
k195984,0,0,0,1,k411734
k177801,0,0,0,1,k62775
k74682,0,0,0,1,k384429
k172776,0,0,0,1,k280175
k322386,0,0,0,1,k383106
k46238,0,0,0,1,k29468
k140155,0,0,0,1,k416355
k100666,0,0,0,1,k215614
k351652,0,0,0,1,k82684
k278189,0,0,0,1,k235630
k139220,0,0,0,1,k96149
k354123,0,0,0,1,k372070
k374148,0,0,0,1,k247109
k377430,0,0,0,1,k370201
k168810,0,0,0,1,k199134
k348378,0,0,0,1,k88677
k212861,0,0,0,1,k139928
k378985,0,0,0,1,k315375
k9338,0,0,0,1,k29765
k423599,0,0,0,1,k349850
k80605,0,0,0,1,k343344
k415178,0,0,0,1,k221345
k121725,0,0,0,1,k260963
k360433,0,0,0,0,k185593
k115373,0,0,0,0,k291476
k382292,0,0,0,0,k219891
k299815,0,0,0,0,k192974
k97747,0,0,0,0,k87638
k177312,0,0,0,0,k140013
k307183,0,0,0,0,k213096
k286875,0,0,0,0,k166017
k317611,0,0,0,0,k262316
k89673,0,0,0,0,k268482
k421491,0,0,0,0,k12807
k217969,0,0,0,0,k73872
k270348,0,0,0,0,k95416
k261034,0,0,0,0,k393593
k302944,0,0,0,0,k44253
k158731,0,0,0,0,k300767
k307868,0,0,0,0,k235527
k236682,0,0,0,0,k370868
k131056,0,0,0,0,k296989
k304351,0,0,0,0,k269291
k70012,0,0,0,0,k299868
k211375,0,0,0,0,k184877
k308069,0,0,0,0,k187280
k132339,0,0,0,0,k42885
k137528,0,0,0,0,k215161
k388225,0,0,0,0,k99006
k138406,0,0,0,0,k80538
k283144,0,0,0,0,k104595
k161056,0,0,0,0,k66633
k69364,0,0,0,0,k290666
k326536,0,0,0,0,k240884
k68006,0,0,0,0,k163227
k228056,0,0,0,0,k157304
k263422,0,0,0,0,k186697
k124791,0,0,0,0,k1624
k371886,0,0,0,0,k51479
k308665,0,0,0,0,k242048
k77837,0,0,0,0,k228916
k4361,0,0,0,0,k192082
k59474,0,0,0,0,k275880
k209380,0,0,0,0,k75938
k231839,0,0,0,0,k195023
k34613,0,0,0,0,k267050
k415504,0,0,0,0,k12264
k252722,0,0,0,0,k305844
k57376,0,0,0,0,k405921
k57391,0,0,0,0,k393990
k294020,0,0,0,0,k360600
k358777,0,0,0,0,k151886
k36725,0,0,0,0,k125394
k140830,0,0,0,0,k16294
k116362,0,0,0,0,k113168
k389348,0,0,0,0,k174487
k308376,0,0,0,0,k117763
k39192,0,0,0,0,k75001
k257319,0,0,0,0,k395432
k373196,0,0,0,0,k368082
k342027,0,0,0,0,k161920
k1308,0,0,0,0,k73453
k207255,0,0,0,0,k155281
k305591,0,0,0,0,k159359
k280144,0,0,0,0,k360644
k269446,0,0,0,0,k108696
k114084,0,0,0,0,k197748
k253125,0,0,0,0,k420685
k249598,0,0,0,0,k230433
k74799,0,0,0,0,k137996
k315704,0,0,0,0,k117948
k287866,0,0,0,0,k315807
k302093,0,0,0,0,k127950
k171684,0,0,0,0,k30961
k317739,0,0,0,0,k419019
k413193,1,0,0,1,k374485
k179532,1,0,0,1,k381880
k179597,1,0,0,1,k254508
k25545,1,0,0,1,k320098
k78051,1,0,0,1,k193147
k253658,1,0,0,1,k399033
k35709,0,0,0,1,k128859
k355874,0,0,0,1,k48881
k67025,0,0,0,1,k177354
k346266,0,0,0,1,k311520
k276813,0,0,0,1,k172404
k172401,1,0,0,1,k157297
k330406,1,0,0,1,k152578
k109940,1,0,0,1,k87071
k229510,1,0,0,1,k314394
k225299,1,0,0,1,k169525
k7377,1,0,0,1,k82966
k192478,1,0,0,1,k188125
k169198,1,0,0,1,k243181
k239550,1,0,0,1,k184962
k316504,1,0,0,1,k328227
k201519,1,0,0,1,k191004
k162606,1,0,0,1,k371370
k231205,1,0,0,1,k44944
k119023,1,0,0,1,k378714
k19045,1,0,0,1,k390995
k371458,1,0,0,1,k59204
k41916,1,0,0,1,k313022
k1881,1,0,0,1,k153806
k157459,1,0,0,1,k417607
k41873,0,0,0,1,k407288
k365226,0,0,0,1,k92785
k409869,0,0,0,1,k378168
k79033,0,0,0,1,k217914
k8365,0,0,0,1,k3189
k94995,0,0,0,1,k302474
k374440,0,0,0,1,k360732
k356449,0,0,0,1,k418099
k385415,0,0,0,1,k277880
k163336,0,0,0,1,k198143
k15616,0,0,0,1,k367986
k188328,0,0,0,1,k258906
k294625,0,0,0,1,k45596
k237823,0,0,0,1,k394962
k91749,0,0,0,1,k136680
k36518,0,0,0,1,k407774
k239266,0,0,0,1,k251045
k119484,0,0,0,1,k296412
k181630,0,0,0,1,k271013
k41212,0,0,0,1,k136248
k139825,0,0,0,1,k197780
k341459,0,0,0,1,k215393
k192143,0,0,0,1,k72405
k29311,0,0,0,1,k200545
k20834,0,0,0,1,k421940
k220085,0,0,0,1,k28305
k19874,0,0,0,1,k323088
k171632,0,0,0,1,k95734
k120419,0,0,0,1,k17952
k132112,0,0,0,1,k330049
k407463,0,0,0,1,k79727
k256545,0,0,0,1,k242041
k235442,0,0,0,1,k118812
k322112,0,0,0,1,k93375
k367242,0,0,0,1,k374969
k286188,0,0,0,1,k127915
k111156,0,0,0,1,k220419
k329754,0,0,0,1,k89494
k42363,0,0,0,1,k76383
k72325,0,0,0,1,k100439
k325767,0,0,0,1,k393812
k312536,0,0,0,1,k235439
k63975,0,0,0,1,k297601
k51022,0,0,0,1,k365448
k140293,0,0,0,1,k353352
k384028,0,0,0,1,k223334
k141617,0,0,0,1,k2282
k293837,0,0,0,1,k156467
k80443,0,0,0,1,k317026
k109086,0,0,0,1,k159178
k164385,0,0,0,1,k190281
k54649,0,0,0,1,k276878
k251489,0,0,0,1,k197809
k28843,0,0,0,1,k77327
k323375,0,0,0,1,k60865
k272312,0,0,0,1,k282412
k394855,0,0,0,1,k14354
k395457,0,0,0,1,k400338
k167068,0,0,0,1,k85979
k341213,0,0,0,1,k317960
k259046,0,0,0,1,k108248
k215280,0,0,0,1,k257109
k399954,0,0,0,1,k105367
k6217,0,0,0,1,k410011
k211485,0,0,0,1,k200757
k262883,0,0,0,1,k96412
k309304,0,0,0,1,k325041
k116783,0,0,0,1,k154069
k224477,0,0,0,1,k161590
k224500,0,0,0,1,k12136
k262720,0,0,0,1,k313774
k222385,0,0,0,1,k57254
k290189,0,0,0,1,k70887
k157894,0,0,0,1,k45025
k238150,0,0,0,1,k372955
k368343,0,0,0,1,k180662
k307513,0,0,0,1,k379579
k423388,0,0,0,1,k272160
k226392,0,0,0,1,k168191
k48648,0,0,0,1,k292444
k396995,0,0,0,1,k57948
k127417,0,0,0,1,k332406
k331086,0,0,0,1,k199795
k363074,0,0,0,1,k418375
k71744,0,0,0,1,k349608
k163122,0,0,0,1,k141096
k91973,0,0,0,1,k200786
k258044,0,0,0,1,k281149
k344352,0,0,0,1,k118333
k233186,0,0,0,1,k218539
k363301,0,0,0,1,k320054
k398641,0,0,0,1,k72641
k164155,0,0,0,1,k13848
k129237,0,0,0,1,k385007
k244456,0,0,0,1,k292743
k28334,0,0,0,1,k235191
k287780,0,0,0,1,k208107
k193201,0,0,0,1,k383407
k286178,0,0,0,1,k205823
k112002,0,0,0,1,k298818
k167059,0,0,0,1,k13264
k360902,0,0,0,1,k101502
k405139,0,0,0,1,k387640
k419118,0,0,0,1,k68451
k358177,0,0,0,1,k388646
k166480,0,0,0,1,k417454
k116023,0,0,0,1,k65337
k190028,0,0,0,1,k154697
k180639,0,0,0,1,k110852
k187035,0,0,0,1,k207669
k285535,0,0,0,1,k290527
k361007,0,0,0,1,k347746
k217174,0,0,0,1,k208691
k8018,0,0,0,1,k127229
k412376,0,0,0,1,k152134
k74613,0,0,0,1,k95187
k51012,0,0,0,1,k141586
k46509,0,0,0,1,k25080
k87036,0,0,0,1,k361375
k262854,0,0,0,1,k277095
k419824,0,0,0,1,k96643
k192722,0,0,0,1,k68778
k300067,0,0,0,1,k275763
k303314,0,0,0,1,k409177
k77225,0,0,0,1,k16125
k394172,0,0,0,1,k86612
k191171,0,0,0,1,k313562
k157760,0,0,0,1,k48649
k75054,0,0,0,1,k110320
k252209,0,0,0,1,k291330
k77233,0,0,0,1,k251682
k48909,0,0,0,1,k210467
k292467,0,0,0,1,k423488
k221696,0,0,0,1,k295786
k416980,0,0,0,1,k418332
k161049,0,0,0,1,k204752
k261668,0,0,0,1,k211887
k288125,0,0,0,1,k295138
k111934,0,0,0,1,k346612
k242804,0,0,0,1,k214819
k141164,0,0,0,1,k236212
k391877,0,0,0,0,k41421
k37754,0,0,0,0,k300752
k120367,0,0,0,0,k342569
k221552,0,0,0,0,k419627
k99757,0,0,0,0,k364395
k50355,0,0,0,0,k281288
k144011,0,0,0,0,k245381
k109926,0,0,0,0,k420525
k327035,0,0,0,0,k172524
k33244,0,0,0,0,k160332
k181231,0,0,0,0,k343793
k1727,0,0,0,0,k86030
k421500,0,0,0,0,k100895
k225995,0,0,0,0,k73939
k260724,0,0,0,0,k52820
k378634,0,0,0,0,k134467
k109407,0,0,0,0,k409921
k82837,0,0,0,0,k327523
k215174,0,0,0,0,k222549
k88149,0,0,0,0,k322730
k301937,0,0,0,0,k12776
k100780,0,0,0,0,k222260
k248358,0,0,0,0,k181743
k413758,0,0,0,0,k416333
k398116,0,0,0,0,k135221
k381231,0,0,0,0,k283695
k34948,0,0,0,0,k419276
k27997,0,0,0,0,k247932
k228306,0,0,0,0,k299473
k295754,0,0,0,0,k238541
k16435,0,0,0,0,k343847
k79303,0,0,0,0,k365019
k393141,0,0,0,0,k35139
k240000,0,0,0,0,k372822
k83984,0,0,0,0,k285108
k72723,0,0,0,0,k334067
k163831,0,0,0,0,k3933
k368462,0,0,0,0,k52222
k228309,0,0,0,0,k257831
k187379,0,0,0,0,k242298
k321752,0,0,0,0,k288182
k383738,0,0,0,0,k280942
k180297,0,0,0,0,k165219
k365889,0,0,0,0,k129794
k149197,0,0,0,0,k43523
k114816,0,0,0,0,k330957
k19280,0,0,0,0,k112234
k302978,0,0,0,0,k17046
k371219,0,0,0,0,k261672
k78070,0,0,0,0,k96319
k315925,0,0,0,0,k154771
k4547,0,0,0,0,k393019
k374212,0,0,0,0,k325072
k415584,0,0,0,0,k111262
k389781,0,0,0,0,k234094
k1651,0,0,0,0,k373562
k180183,0,0,0,0,k135462
k251595,0,0,0,0,k305789
k306920,0,0,0,0,k219963
k380071,0,0,0,0,k405472
k94954,0,0,0,0,k201368
k116519,0,0,0,0,k270471
k186847,0,0,0,0,k231310
k26361,0,0,0,0,k82264
k20191,0,0,0,0,k257006
k404060,0,0,0,0,k292581
k137031,0,0,0,0,k207238
k396949,0,0,0,0,k298728
k218736,0,0,0,0,k21063
k127405,0,0,0,0,k213370
k375159,0,0,0,0,k279685
k156804,1,0,0,1,k257217
k357090,1,0,0,1,k294340
k127771,1,0,0,1,k129068
k349503,1,0,0,1,k249780
k161829,1,0,0,1,k153989
k43459,1,0,0,1,k13044
k335931,0,0,0,1,k179112
k316337,0,0,0,1,k13469
k281309,0,0,0,1,k51908
k376763,0,0,0,1,k237296
k109246,0,0,0,1,k295710
k389748,1,0,0,1,k411434
k233460,1,0,0,1,k67994
k274771,1,0,0,1,k113017
k38007,1,0,0,1,k372581
k314390,1,0,0,1,k218163
k339554,1,0,0,1,k104976
k201927,1,0,0,1,k331918
k374610,1,0,0,1,k317400
k347769,1,0,0,1,k276395
k138042,1,0,0,1,k70961
k227383,1,0,0,1,k152701
k174674,1,0,0,1,k64001
k41678,1,0,0,1,k175817
k334833,1,0,0,1,k45856
k352335,1,0,0,1,k51418
k92486,1,0,0,1,k232057
k21661,1,0,0,1,k161141
k257321,1,0,0,1,k413834
k327582,0,0,0,1,k362583
k306647,0,0,0,1,k44546
k253746,0,0,0,1,k376806
k241011,0,0,0,1,k128573
k183934,0,0,0,1,k346081
k107994,0,0,0,1,k341222
k343031,0,0,0,1,k56814
k309610,0,0,0,1,k271224
k236558,0,0,0,1,k379432
k245897,0,0,0,1,k186482
k3760,0,0,0,1,k126214
k209378,0,0,0,1,k15195
k40122,0,0,0,1,k348359
k149425,0,0,0,1,k423413
k3083,0,0,0,1,k73786
k413673,0,0,0,1,k181745
k146239,0,0,0,1,k136392
k102306,0,0,0,1,k268200
k259343,0,0,0,1,k63471
k317840,0,0,0,1,k144856
k304882,0,0,0,1,k198863
k180779,0,0,0,1,k351645
k284274,0,0,0,1,k109871
k24694,0,0,0,1,k309450
k191228,0,0,0,1,k275082
k328019,0,0,0,1,k2696
k422045,0,0,0,1,k290535
k378,0,0,0,1,k113794
k106154,0,0,0,1,k32991
k3253,0,0,0,1,k219962
k106620,0,0,0,1,k186362
k76262,0,0,0,1,k397910
k230159,0,0,0,1,k119449
k2714,0,0,0,1,k20892
k276361,0,0,0,1,k134895
k90801,0,0,0,1,k81308
k399008,0,0,0,1,k169686
k44313,0,0,0,1,k235221
k254530,0,0,0,1,k233276
k339463,0,0,0,1,k67781
k185500,0,0,0,1,k13187
k86940,0,0,0,1,k144118
k421496,0,0,0,1,k45266
k265128,0,0,0,1,k235587
k140376,0,0,0,1,k391045
k192417,0,0,0,1,k248894
k26508,0,0,0,1,k179618
k329533,0,0,0,1,k30993
k217269,0,0,0,1,k302331
k341236,0,0,0,1,k35009
k218210,0,0,0,1,k345677
k14436,0,0,0,1,k406326
k318340,0,0,0,1,k57046
k112408,0,0,0,1,k263454
k116337,0,0,0,1,k229911
k335492,0,0,0,1,k40419
k43130,0,0,0,1,k269176
k285878,0,0,0,1,k17846
k126052,0,0,0,1,k411396
k193568,0,0,0,1,k227896
k419620,0,0,0,1,k267630
k77344,0,0,0,1,k86827
k205502,0,0,0,1,k307596
k153795,0,0,0,1,k289583
k372999,0,0,0,1,k85852
k196115,0,0,0,1,k112046
k371260,0,0,0,1,k55424
k167447,0,0,0,1,k264169
k345007,0,0,0,1,k88787
k83863,0,0,0,1,k604
k202268,0,0,0,1,k336126
k14819,0,0,0,1,k38813
k32705,0,0,0,1,k212704
k287947,0,0,0,1,k336403
k387185,0,0,0,1,k292889
k332727,0,0,0,1,k379649
k289973,0,0,0,1,k144311
k307047,0,0,0,1,k224209
k65057,0,0,0,1,k48312
k46200,0,0,0,1,k95014
k115813,0,0,0,1,k90278
k194845,0,0,0,1,k71982
k7322,0,0,0,1,k267058
k178718,0,0,0,1,k416093
k438,0,0,0,1,k259983
k118429,0,0,0,1,k246401
k313480,0,0,0,1,k77323
k297440,0,0,0,1,k81893
k175884,0,0,0,1,k364883
k119601,0,0,0,1,k117114
k318582,0,0,0,1,k135181
k237314,0,0,0,1,k133071
k46158,0,0,0,1,k23818
k1038,0,0,0,1,k199933
k348145,0,0,0,1,k203599
k309503,0,0,0,1,k408460
k337816,0,0,0,1,k297844
k119325,0,0,0,1,k314024
k297208,0,0,0,1,k215556
k175967,0,0,0,1,k330482
k400281,0,0,0,1,k368671
k352027,0,0,0,1,k243284
k317626,0,0,0,1,k67832
k151259,0,0,0,1,k272103
k195377,0,0,0,1,k179345
k46666,0,0,0,1,k119361
k281747,0,0,0,1,k210198
k152290,0,0,0,1,k195905
k417316,0,0,0,1,k240366
k89807,0,0,0,1,k45155
k127884,0,0,0,1,k262993
k338414,0,0,0,1,k238251
k104776,0,0,0,1,k132091
k7488,0,0,0,1,k286023
k175665,0,0,0,1,k369836
k191229,0,0,0,1,k95058
k212072,0,0,0,1,k241811
k297293,0,0,0,1,k328809
k73243,0,0,0,1,k103167
k354789,0,0,0,1,k28539
k102505,0,0,0,1,k231912
k223439,0,0,0,1,k249724
k217083,0,0,0,1,k168569
k95928,0,0,0,1,k420731
k407589,0,0,0,1,k410352
k201875,0,0,0,1,k381586
k303625,0,0,0,1,k394809
k78597,0,0,0,1,k186430
k83761,0,0,0,1,k12075
k350888,0,0,0,1,k180851
k384343,0,0,0,1,k151624
k263470,0,0,0,1,k405090
k53056,0,0,0,1,k87564
k252292,0,0,0,1,k392
k337274,0,0,0,1,k135905
k391726,0,0,0,1,k109599
k240460,0,0,0,1,k258523
k233753,0,0,0,1,k302946
k203069,0,0,0,1,k396580
k132046,0,0,0,1,k43750
k274662,0,0,0,1,k207449
k81641,0,0,0,1,k377935
k141730,0,0,0,1,k375410
k125832,0,0,0,1,k13870
k270213,0,0,0,1,k276294
k306986,0,0,0,1,k329360
k329194,0,0,0,1,k326287
k392241,0,0,0,1,k250416
k117339,0,0,0,0,k142868
k213075,0,0,0,0,k101186
k347393,0,0,0,0,k312839
k27713,0,0,0,0,k228193
k352052,0,0,0,0,k161091
k27479,0,0,0,0,k114236
k301736,0,0,0,0,k287813
k368373,0,0,0,0,k324078
k57994,0,0,0,0,k123956
k116552,0,0,0,0,k182409
k114384,0,0,0,0,k84473
k393984,0,0,0,0,k198384
k111755,0,0,0,0,k39870
k80405,0,0,0,0,k360964
k405286,0,0,0,0,k246083
k50861,0,0,0,0,k6552
k2741,0,0,0,0,k125792
k102858,0,0,0,0,k34033
k400695,0,0,0,0,k7818
k186685,0,0,0,0,k65709
k281554,0,0,0,0,k74709
k20642,0,0,0,0,k324464
k4765,0,0,0,0,k132534
k201925,0,0,0,0,k29708
k293565,0,0,0,0,k302449
k231935,0,0,0,0,k379176
k410668,0,0,0,0,k383565
k396258,0,0,0,0,k146851
k74577,0,0,0,0,k193384
k128296,0,0,0,0,k185747
k420517,0,0,0,0,k194268
k221554,0,0,0,0,k339959
k72551,0,0,0,0,k170843
k139628,0,0,0,0,k54648
k132452,0,0,0,0,k13541
k353962,0,0,0,0,k143266
k403655,0,0,0,0,k396409
k72305,0,0,0,0,k20832
k240701,0,0,0,0,k293208
k376853,0,0,0,0,k10463
k409318,0,0,0,0,k190768
k129223,0,0,0,0,k323372
k306809,0,0,0,0,k144259
k75001,0,0,0,0,k75541
k206264,0,0,0,0,k304854
k21384,0,0,0,0,k326130
k405426,0,0,0,0,k400227
k374060,0,0,0,0,k415207
k322598,0,0,0,0,k151918
k111252,0,0,0,0,k54908
k15964,0,0,0,0,k194042
k419894,0,0,0,0,k347365
k160934,0,0,0,0,k199077
k90439,0,0,0,0,k265323
k204982,0,0,0,0,k412286
k62222,0,0,0,0,k49205
k83353,0,0,0,0,k416241
k171148,0,0,0,0,k42422
k19511,0,0,0,0,k149775
k166647,0,0,0,0,k237539
k373964,0,0,0,0,k92751
k317946,0,0,0,0,k174974
k59761,0,0,0,0,k110581
k40946,0,0,0,0,k176088
k197695,0,0,0,0,k194855
k182614,0,0,0,0,k360313
k136426,0,0,0,0,k388764
k217206,0,0,0,0,k346934
k95386,0,0,0,0,k7713
k75396,0,0,0,0,k301944
k244562,0,0,0,1,k397515
k365509,0,0,0,1,k310541
k67241,0,0,0,1,k185562
k190345,0,0,0,1,k283203
k36299,0,0,0,1,k109726
k386140,0,0,0,1,k152249
k378425,0,0,0,1,k193363
k26315,0,0,0,1,k284435
k33885,0,0,0,1,k178307
k22336,0,0,0,1,k349395
k264868,0,0,0,1,k406581
k104437,0,0,0,1,k103266
k33447,0,0,0,1,k264499
k207779,0,0,0,1,k402586
k324757,0,0,0,1,k164466
k369623,0,0,0,1,k151502
k212108,0,0,0,1,k133316
k34012,0,0,0,1,k348778
k17777,0,0,0,1,k45773
k333565,1,0,0,1,k231095
k381548,1,0,0,1,k157508
k110419,1,0,0,1,k125210
k388640,1,0,0,1,k86679
k196055,1,0,0,1,k402011
k333078,1,0,0,1,k286379
k4866,1,0,0,1,k281966
k80320,1,0,0,1,k61160
k261261,1,0,0,1,k173575
k381009,1,0,0,1,k403236
k312715,1,0,0,1,k218454
k267518,1,0,0,1,k311172
k45270,1,0,0,1,k262966
k179361,1,0,0,1,k103050
k405676,1,0,0,1,k131923
k83771,1,0,0,1,k138809
k307876,1,0,0,1,k45538
k423204,1,0,0,1,k208015
k109111,0,0,0,1,k144482
k345499,0,0,0,1,k40887
k249305,0,0,0,1,k407685
k148276,0,0,0,1,k357988
k41335,0,0,0,1,k56742
k330899,0,0,0,1,k146031
k122077,0,0,0,1,k285284
k396845,0,0,0,1,k52511
k162589,0,0,0,1,k243024
k252434,0,0,0,1,k23928
k401576,0,0,0,1,k216910
k231556,0,0,0,1,k62784
k188868,0,0,0,1,k112227
k214809,0,0,0,1,k42270
k317301,0,0,0,1,k97896
k220038,0,0,0,1,k399870
k332779,0,0,0,1,k114547
k116455,0,0,0,1,k324325
k212679,0,0,0,1,k117626
k332472,0,0,0,1,k250003
k62613,0,0,0,1,k38231
k62545,0,0,0,1,k247384
k163534,0,0,0,1,k209217
k363131,0,0,0,1,k185265
k33722,0,0,0,1,k282892
k148952,0,0,0,1,k292932
k195489,0,0,0,1,k110544
k179288,0,0,0,1,k24321
k19733,0,0,0,1,k156088
k240521,0,0,0,1,k303816
k340775,0,0,0,1,k151621
k10758,0,0,0,1,k210223
k371420,0,0,0,1,k384510
k134415,0,0,0,1,k318945
k313898,0,0,0,1,k326059
k55486,0,0,0,1,k224226
k45643,0,0,0,1,k374062
k283297,0,0,0,1,k141497
k25900,0,0,0,1,k181677
k294950,0,0,0,1,k347652
k230531,0,0,0,1,k375440
k297352,0,0,0,1,k163375
k238088,0,0,0,1,k189369
k11468,0,0,0,1,k225221
k54763,0,0,0,1,k245637
k260840,0,0,0,1,k227062
k407610,0,0,0,1,k89025
k6407,0,0,0,1,k74817
k200281,0,0,0,1,k418287
k76029,0,0,0,1,k344714
k76684,0,0,0,1,k79173
k114339,0,0,0,1,k351667
k338394,0,0,0,1,k338396
k355828,0,0,0,1,k149782
