Key_1_3,Elevation,Soil_Type1,Soil_Type5,Soil_Type14,Soil_Type15,Soil_Type37
k160216,3331.0,0,0,0,0,0
k158335,3334.0,0,0,0,0,0
k204613,3341.0,0,0,0,0,0
k382748,3344.0,0,0,0,0,0
k266994,3347.0,0,0,0,0,0
k332493,3351.0,0,0,0,0,0
k347140,3353.0,0,0,0,0,0
k253134,3355.0,0,0,0,0,0
k244895,3358.0,0,0,0,0,0
k1080,3364.0,0,0,0,0,0
k348041,3367.0,0,0,0,0,0
k376733,3370.0,0,0,0,0,0
k364466,3374.0,0,0,0,0,0
k34433,3378.0,0,0,0,0,0
k177159,3382.0,0,0,0,0,0
k44586,3385.0,0,0,0,0,0
k81063,3386.0,0,0,0,0,0
k208523,3388.0,0,0,0,0,0
k356813,3390.0,0,0,0,0,0
k70323,3392.0,0,0,0,0,0
k308879,3398.0,0,0,0,0,0
k357736,3404.0,0,0,0,0,0
k245566,3408.0,0,0,0,0,0
k272490,3410.0,0,0,0,0,0
k104009,3413.0,0,0,0,0,0
k371784,3416.0,0,0,0,0,0
k176537,3422.0,0,0,0,0,0
k385381,3424.0,0,0,0,0,0
k260067,3424.0,0,0,0,0,0
k209985,3426.0,0,0,0,0,0
k172543,3429.0,0,0,0,0,0
k193262,3429.0,0,0,0,0,0
k183985,3412.0,0,0,0,0,0
k214163,3411.0,0,0,0,0,0
k395578,3411.0,0,0,0,0,0
k188636,3411.0,0,0,0,0,0
k22292,3409.0,0,0,0,0,0
k86802,3405.0,0,0,0,0,0
k338668,3403.0,0,0,0,0,0
k320055,3399.0,0,0,0,0,0
k290016,3398.0,0,0,0,0,0
k416149,3359.0,0,0,0,0,0
k406503,3356.0,0,0,0,0,0
k156138,3350.0,0,0,0,0,0
k132273,3342.0,0,0,0,0,0
k196069,3336.0,0,0,0,0,0
k75674,3222.0,0,0,0,0,0
k279412,3214.0,0,0,0,0,0
k408741,3210.0,0,0,0,0,0
k300734,3205.0,0,0,0,0,0
k13313,3200.0,0,0,0,0,0
k229710,3201.0,0,0,0,0,0
k403253,3207.0,0,0,0,0,0
k158733,3215.0,0,0,0,0,0
k147703,3222.0,0,0,0,0,0
k22823,3227.0,0,0,0,0,0
k353350,3229.0,0,0,0,0,0
k345810,3229.0,0,0,0,0,0
k28906,3228.0,0,0,0,0,0
k128738,3225.0,0,0,0,0,0
k167173,3223.0,0,0,0,0,0
k265702,3221.0,0,0,0,0,0
k76306,3212.0,0,0,0,0,0
k33377,3201.0,0,0,0,0,0
k221137,3194.0,0,0,0,0,0
k339576,3185.0,0,0,0,0,0
k262483,3181.0,0,0,0,0,0
k385018,3177.0,0,0,0,0,0
k271468,3169.0,0,0,0,0,0
k46109,3165.0,0,0,0,0,0
k314046,3161.0,0,0,0,0,0
k335628,3159.0,0,0,0,0,0
k266060,3159.0,0,0,0,0,0
k372867,3157.0,0,0,0,0,0
k83608,3158.0,0,0,0,0,0
k363354,3158.0,0,0,0,0,0
k4433,3156.0,0,0,0,0,0
k421741,3154.0,0,0,0,0,0
k259011,3151.0,0,0,0,0,0
k143502,3148.0,0,0,0,0,0
k74976,3146.0,0,0,0,0,0
k92308,3131.0,0,0,0,0,0
k106355,3120.0,0,0,0,0,0
k234985,3106.0,0,0,0,0,0
k18154,3090.0,0,0,0,0,0
k157972,3081.0,0,0,0,0,0
k298842,3070.0,0,0,0,0,0
k2719,3062.0,0,0,0,0,0
k328805,3053.0,0,0,0,0,0
k403607,3046.0,0,0,0,0,0
k299122,3040.0,0,0,0,0,0
k43781,3033.0,0,0,0,0,0
k381002,3025.0,0,0,0,0,0
k138483,3020.0,0,0,0,0,0
k204448,3016.0,0,0,0,0,0
k97411,3012.0,0,0,0,0,0
k75711,3007.0,0,0,0,0,0
k143257,3002.0,0,0,0,0,0
k226385,2999.0,0,0,0,0,0
k162984,2995.0,0,0,0,0,0
k268169,2991.0,0,0,0,0,0
k307208,2987.0,0,0,0,0,0
k43360,2984.0,0,0,0,0,0
k92390,2980.0,0,0,0,0,0
k264691,2977.0,0,0,0,0,0
k84623,2975.0,0,0,0,0,0
k369925,2973.0,0,0,0,0,0
k129624,2970.0,0,0,0,0,0
k168658,2967.0,0,0,0,0,0
k41663,2965.0,0,0,0,0,0
k138916,2963.0,0,0,0,0,0
k359475,2960.0,0,0,0,0,0
k328229,2955.0,0,0,0,0,0
k342553,2952.0,0,0,0,0,0
k379922,2949.0,0,0,0,0,0
k281163,2947.0,0,0,0,0,0
k353938,2945.0,0,0,0,0,0
k309222,2943.0,0,0,0,0,0
k28830,2941.0,0,0,0,0,0
k366561,2940.0,0,0,0,0,0
k245214,2936.0,0,0,0,0,0
k125615,2934.0,0,0,0,0,0
k131821,2930.0,0,0,0,0,0
k318345,2923.0,0,0,0,0,0
k405269,2918.0,0,0,0,0,0
k193913,2913.0,0,0,0,0,0
k109225,2907.0,0,0,0,0,0
k337662,2901.0,0,0,0,0,0
k260124,2895.0,0,0,0,0,0
k56919,2980.0,0,0,0,0,0
k325900,2991.0,0,0,0,0,0
k348677,3001.0,0,0,0,0,0
k216891,3009.0,0,0,0,0,0
k286355,3016.0,0,0,0,0,0
k398104,3306.0,0,0,0,0,0
k321199,3304.0,0,0,0,0,0
k411339,3288.0,0,0,0,0,0
k284424,3286.0,0,0,0,0,0
k340983,3283.0,0,0,0,0,0
k409221,3280.0,0,0,0,0,0
k250369,3275.0,0,0,0,0,0
k80654,3271.0,0,0,0,0,0
k230372,3267.0,0,0,0,0,0
k121154,3262.0,0,0,0,0,0
k4918,3257.0,0,0,0,0,0
k327833,3253.0,0,0,0,0,0
k238956,3249.0,0,0,0,0,0
k61325,3244.0,0,0,0,0,0
k243373,3240.0,0,0,0,0,0
k13097,3234.0,0,0,0,0,0
k662,3229.0,0,0,0,0,0
k15745,3223.0,0,0,0,0,0
k5979,3216.0,0,0,0,0,0
k224110,3207.0,0,0,0,0,0
k391001,3201.0,0,0,0,0,0
k68301,3195.0,0,0,0,0,0
k379860,3186.0,0,0,0,0,0
k361317,3178.0,0,0,0,0,0
k144629,3173.0,0,0,0,0,0
k2788,3169.0,0,0,0,0,0
k30222,3165.0,0,0,0,0,0
k259047,3162.0,0,0,0,0,0
k198493,3159.0,0,0,0,0,0
k229569,3154.0,0,0,0,0,0
k240514,3150.0,0,0,0,0,0
k170452,3148.0,0,0,0,0,0
k269409,3146.0,0,0,0,0,0
k58721,3144.0,0,0,0,0,0
k283774,3144.0,0,0,0,0,0
k304002,3147.0,0,0,0,0,0
k384692,3146.0,0,0,0,0,0
k76559,2791.0,0,0,0,0,0
k23259,2812.0,0,0,0,0,0
k79802,2832.0,0,0,0,0,0
k126932,2852.0,0,0,0,0,0
k230739,2869.0,0,0,0,0,0
k264242,2882.0,0,0,0,0,0
k179949,2902.0,0,0,0,0,0
k261887,2918.0,0,0,0,0,0
k59823,2933.0,0,0,0,0,0
k45055,2948.0,0,0,0,0,0
k28401,2961.0,0,0,0,0,0
k421778,2971.0,0,0,0,0,0
k70138,2978.0,0,0,0,0,0
k159510,2988.0,0,0,0,0,0
k124705,2996.0,0,0,0,0,0
k278356,3007.0,0,0,0,0,0
k281990,3015.0,0,0,0,0,0
k109112,3020.0,0,0,0,0,0
k105300,3023.0,0,0,0,0,0
k235682,3030.0,0,0,0,0,0
k416078,3037.0,0,0,0,0,0
k242395,3040.0,0,0,0,0,0
k280895,3038.0,0,0,0,0,0
k310756,3039.0,0,0,0,0,0
k391747,3040.0,0,0,0,0,0
k123753,3041.0,0,0,0,0,0
k4187,3046.0,0,0,0,0,0
k181447,3041.0,0,0,0,0,0
k313290,3040.0,0,0,0,0,0
k35822,3045.0,0,0,0,0,0
k274023,3037.0,0,0,0,0,0
k112698,3036.0,0,0,0,0,0
k198943,3030.0,0,0,0,0,0
k288745,3024.0,0,0,0,0,0
k252753,3017.0,0,0,0,0,0
k96975,3017.0,0,0,0,0,0
k292070,3021.0,0,0,0,0,0
k309614,3030.0,0,0,0,0,0
k220219,3042.0,0,0,0,0,0
k50673,3048.0,0,0,0,0,0
k275989,3049.0,0,0,0,0,0
k410075,3050.0,0,0,0,0,0
k21729,3048.0,0,0,0,0,0
k47182,3043.0,0,0,0,0,0
k142923,3037.0,0,0,0,0,0
k229248,3032.0,0,0,0,0,0
k1262,3029.0,0,0,0,0,0
k419502,3033.0,0,0,0,0,0
k35436,3034.0,0,0,0,0,0
k78673,3035.0,0,0,0,0,0
k22333,3121.0,0,0,0,0,0
k324453,3129.0,0,0,0,0,0
k50420,3133.0,0,0,0,0,0
k252448,3134.0,0,0,0,0,0
k14290,3140.0,0,0,0,0,0
k114684,3147.0,0,0,0,0,0
k212961,3154.0,0,0,0,0,0
k371655,3161.0,0,0,0,0,0
k248294,3169.0,0,0,0,0,0
k83678,3179.0,0,0,0,0,0
k362357,3183.0,0,0,0,0,0
k415155,3187.0,0,0,0,0,0
k24110,3187.0,0,0,0,0,0
k340666,3194.0,0,0,0,0,0
k423100,3198.0,0,0,0,0,0
k384297,3202.0,0,0,0,0,0
k255400,3207.0,0,0,0,0,0
k11200,3212.0,0,0,0,0,0
k172948,3214.0,0,0,0,0,0
k3069,3215.0,0,0,0,0,0
k17367,3216.0,0,0,0,0,0
k273743,3219.0,0,0,0,0,0
k223532,3220.0,0,0,0,0,0
k217810,3224.0,0,0,0,0,0
k418049,3234.0,0,0,0,0,0
k248958,3243.0,0,0,0,0,0
k78960,3248.0,0,0,0,0,0
k93637,3253.0,0,0,0,0,0
k341093,3255.0,0,0,0,0,0
k186456,3259.0,0,0,0,0,0
k419215,3261.0,0,0,0,0,0
k159046,3260.0,0,0,0,0,0
k346346,3262.0,0,0,0,0,0
k305211,3268.0,0,0,0,0,0
k267616,3274.0,0,0,0,0,0
k168712,3280.0,0,0,0,0,0
k320804,3286.0,0,0,0,0,0
k136847,3289.0,0,0,0,0,0
k110277,3292.0,0,0,0,0,0
k351054,3292.0,0,0,0,0,0
k324192,3297.0,0,0,0,0,0
k263590,3302.0,0,0,0,0,0
k118017,3306.0,0,0,0,0,0
k345033,3311.0,0,0,0,0,0
k40399,3315.0,0,0,0,0,0
k16255,3316.0,0,0,0,0,0
k160480,3313.0,0,0,0,0,0
k223612,3320.0,0,0,0,0,0
k113040,3322.0,0,0,0,0,0
k129369,3325.0,0,0,0,0,0
k111781,3332.0,0,0,0,0,0
k230706,3338.0,0,0,0,0,0
k334747,3341.0,0,0,0,0,0
k143215,3341.0,0,0,0,0,0
k135003,3344.0,0,0,0,0,0
k349168,3347.0,0,0,0,0,0
k16004,3350.0,0,0,0,0,0
k218063,3357.0,0,0,0,0,0
k329884,3361.0,0,0,0,0,0
k212416,3363.0,0,0,0,0,0
k312095,3361.0,0,0,0,0,0
k92043,3362.0,0,0,0,0,0
k388290,3364.0,0,0,0,0,0
k197974,3371.0,0,0,0,0,0
k127685,3377.0,0,0,0,0,0
k139732,3380.0,0,0,0,0,0
k11898,3384.0,0,0,0,0,0
k158129,3388.0,0,0,0,0,0
k93390,3395.0,0,0,0,0,0
k123923,3396.0,0,0,0,0,0
k50749,3395.0,0,0,0,0,0
k179773,3396.0,0,0,0,0,0
k246346,3398.0,0,0,0,0,0
k336335,3405.0,0,0,0,0,0
k194013,3408.0,0,0,0,0,0
k400241,3414.0,0,0,0,0,0
k71566,3417.0,0,0,0,0,0
k188015,3420.0,0,0,0,0,0
k279261,3422.0,0,0,0,0,0
k113527,3425.0,0,0,0,0,0
k120522,3428.0,0,0,0,0,0
k152592,3433.0,0,0,0,0,0
k130111,3433.0,0,0,0,0,0
k401140,3435.0,0,0,0,0,0
k397952,3435.0,0,0,0,0,0
k48344,3421.0,0,0,0,0,0
k103526,3420.0,0,0,0,0,0
k117747,3420.0,0,0,0,0,0
k354306,3420.0,0,0,0,0,0
k314655,3418.0,0,0,0,0,0
k332188,3414.0,0,0,0,0,0
k236079,3412.0,0,0,0,0,0
k116782,3366.0,0,0,0,0,0
k67255,3359.0,0,0,0,0,0
k222813,3350.0,0,0,0,0,0
k166723,3342.0,0,0,0,0,0
k43844,3222.0,0,0,0,0,0
k57199,3218.0,0,0,0,0,0
k179733,3213.0,0,0,0,0,0
k384336,3207.0,0,0,0,0,0
k270343,3208.0,0,0,0,0,0
k420929,3212.0,0,0,0,0,0
k272148,3220.0,0,0,0,0,0
k174021,3227.0,0,0,0,0,0
k188553,3232.0,0,0,0,0,0
k50054,3235.0,0,0,0,0,0
k58622,3235.0,0,0,0,0,0
k212534,3235.0,0,0,0,0,0
k267631,3234.0,0,0,0,0,0
k293154,3233.0,0,0,0,0,0
k342653,3231.0,0,0,0,0,0
k32,3222.0,0,0,0,0,0
k294945,3213.0,0,0,0,0,0
k273976,3207.0,0,0,0,0,0
k297083,3199.0,0,0,0,0,0
k6752,3196.0,0,0,0,0,0
k68175,3192.0,0,0,0,0,0
k289747,3185.0,0,0,0,0,0
k357712,3179.0,0,0,0,0,0
k212405,3173.0,0,0,0,0,0
k296344,3170.0,0,0,0,0,0
k100952,3168.0,0,0,0,0,0
k210408,3165.0,0,0,0,0,0
k90700,3164.0,0,0,0,0,0
k177057,3165.0,0,0,0,0,0
k313865,3166.0,0,0,0,0,0
k27721,3165.0,0,0,0,0,0
k193618,3164.0,0,0,0,0,0
k21178,3162.0,0,0,0,0,0
k80294,3159.0,0,0,0,0,0
k279525,3156.0,0,0,0,0,0
k393485,3143.0,0,0,0,0,0
k190694,3132.0,0,0,0,0,0
k308766,3120.0,0,0,0,0,0
k311629,3105.0,0,0,0,0,0
k330644,3096.0,0,0,0,0,0
k226660,3083.0,0,0,0,0,0
k122213,3073.0,0,0,0,0,0
k248688,3063.0,0,0,0,0,0
k22636,3055.0,0,0,0,0,0
k114750,3048.0,0,0,0,0,0
k5997,3040.0,0,0,0,0,0
k293205,3031.0,0,0,0,0,0
k97059,3025.0,0,0,0,0,0
k256974,3019.0,0,0,0,0,0
k38454,3015.0,0,0,0,0,0
k415493,3009.0,0,0,0,0,0
k311532,3005.0,0,0,0,0,0
k47681,3002.0,0,0,0,0,0
k218071,2999.0,0,0,0,0,0
k83394,2995.0,0,0,0,0,0
k399929,2990.0,0,0,0,0,0
k179037,2987.0,0,0,0,0,0
k9426,2982.0,0,0,0,0,0
k160805,2979.0,0,0,0,0,0
k334362,2977.0,0,0,0,0,0
k304056,2974.0,0,0,0,0,0
k165977,2972.0,0,0,0,0,0
k128890,2969.0,0,0,0,0,0
k144193,2967.0,0,0,0,0,0
k342105,2965.0,0,0,0,0,0
k359924,2963.0,0,0,0,0,0
k19734,2958.0,0,0,0,0,0
k142076,2956.0,0,0,0,0,0
k203262,2954.0,0,0,0,0,0
k41112,2952.0,0,0,0,0,0
k152274,2950.0,0,0,0,0,0
k186752,2948.0,0,0,0,0,0
k37593,2946.0,0,0,0,0,0
k30289,2945.0,0,0,0,0,0
k111584,2941.0,0,0,0,0,0
k142163,2938.0,0,0,0,0,0
k281812,2934.0,0,0,0,0,0
k258767,2927.0,0,0,0,0,0
k327962,2922.0,0,0,0,0,0
k28563,2916.0,0,0,0,0,0
k204509,2909.0,0,0,0,0,0
k133716,2902.0,0,0,0,0,0
k46809,2895.0,0,0,0,0,0
k360212,2891.0,0,0,0,0,0
k377642,2888.0,0,0,0,0,0
k124606,2962.0,0,0,0,0,0
k37427,2973.0,0,0,0,0,0
k309122,2986.0,0,0,0,0,0
k177370,2995.0,0,0,0,0,0
k287305,3002.0,0,0,0,0,0
k83798,3309.0,0,0,0,0,0
k317667,3307.0,0,0,0,0,0
k227288,3305.0,0,0,0,0,0
k220325,3304.0,0,0,0,0,0
k327929,3298.0,0,0,0,0,0
k287660,3296.0,0,0,0,0,0
k220447,3294.0,0,0,0,0,0
k292144,3292.0,0,0,0,0,0
k136988,3290.0,0,0,0,0,0
k74189,3286.0,0,0,0,0,0
k229270,3280.0,0,0,0,0,0
k423526,3276.0,0,0,0,0,0
k246751,3273.0,0,0,0,0,0
k71907,3269.0,0,0,0,0,0
k391733,3261.0,0,0,0,0,0
k113975,3256.0,0,0,0,0,0
k379434,3252.0,0,0,0,0,0
k379284,3248.0,0,0,0,0,0
k233001,3244.0,0,0,0,0,0
k149066,3239.0,0,0,0,0,0
k32185,3233.0,0,0,0,0,0
k29127,3226.0,0,0,0,0,0
k315821,3218.0,0,0,0,0,0
k158021,3212.0,0,0,0,0,0
k126658,3207.0,0,0,0,0,0
k223254,3199.0,0,0,0,0,0
k207555,3190.0,0,0,0,0,0
k347715,3183.0,0,0,0,0,0
k151516,3178.0,0,0,0,0,0
k371020,3173.0,0,0,0,0,0
k328236,3167.0,0,0,0,0,0
k254,3163.0,0,0,0,0,0
k181840,3158.0,0,0,0,0,0
k207089,3154.0,0,0,0,0,0
k12434,3150.0,0,0,0,0,0
k420405,3147.0,0,0,0,0,0
k135677,3146.0,0,0,0,0,0
k324321,3147.0,0,0,0,0,0
k308945,3147.0,0,0,0,0,0
k262521,3146.0,0,0,0,0,0
k133387,2781.0,0,0,0,0,0
k352548,2798.0,0,0,0,0,0
k49696,2816.0,0,0,0,0,0
k410858,2836.0,0,0,0,0,0
k365778,2856.0,0,0,0,0,0
k331385,2872.0,0,0,0,0,0
k153681,2888.0,0,0,0,0,0
k338756,2905.0,0,0,0,0,0
k136995,2920.0,0,0,0,0,0
k361107,2932.0,0,0,0,0,0
k169324,2945.0,0,0,0,0,0
k255737,2961.0,0,0,0,0,0
k418105,2974.0,0,0,0,0,0
k214645,2982.0,0,0,0,0,0
k404010,2993.0,0,0,0,0,0
k394926,3003.0,0,0,0,0,0
k341884,3015.0,0,0,0,0,0
k298766,3024.0,0,0,0,0,0
k375814,3030.0,0,0,0,0,0
k53479,3040.0,0,0,0,0,0
k70086,3037.0,0,0,0,0,0
k345090,3038.0,0,0,0,0,0
k151577,3039.0,0,0,0,0,0
k394085,3043.0,0,0,0,0,0
k409214,3048.0,0,0,0,0,0
k273715,3049.0,0,0,0,0,0
k164731,3044.0,0,0,0,0,0
k267476,3043.0,0,0,0,0,0
k402819,3045.0,0,0,0,0,0
k55072,3040.0,0,0,0,0,0
k84645,3036.0,0,0,0,0,0
k27411,3030.0,0,0,0,0,0
k196532,3021.0,0,0,0,0,0
k63363,3024.0,0,0,0,0,0
k266633,3024.0,0,0,0,0,0
k225415,3027.0,0,0,0,0,0
k52791,3030.0,0,0,0,0,0
k422041,3036.0,0,0,0,0,0
k272568,3044.0,0,0,0,0,0
k141345,3046.0,0,0,0,0,0
k333743,3047.0,0,0,0,0,0
k258711,3048.0,0,0,0,0,0
k405228,3046.0,0,0,0,0,0
k37178,3037.0,0,0,0,0,0
k396901,3032.0,0,0,0,0,0
k398298,3026.0,0,0,0,0,0
k371233,3030.0,0,0,0,0,0
k42101,3034.0,0,0,0,0,0
k283337,3035.0,0,0,0,0,0
k122511,3129.0,0,0,0,0,0
k95545,3133.0,0,0,0,0,0
k152524,3134.0,0,0,0,0,0
k362854,3140.0,0,0,0,0,0
k51357,3144.0,0,0,0,0,0
k343168,3154.0,0,0,0,0,0
k330476,3161.0,0,0,0,0,0
k379122,3169.0,0,0,0,0,0
k370989,3179.0,0,0,0,0,0
k141623,3186.0,0,0,0,0,0
k339266,3187.0,0,0,0,0,0
k260839,3194.0,0,0,0,0,0
k337267,3201.0,0,0,0,0,0
k20684,3214.0,0,0,0,0,0
k390587,3218.0,0,0,0,0,0
k76422,3219.0,0,0,0,0,0
k221086,3219.0,0,0,0,0,0
k414015,3223.0,0,0,0,0,0
k119671,3227.0,0,0,0,0,0
k76932,3231.0,0,0,0,0,0
k313580,3243.0,0,0,0,0,0
k259229,3251.0,0,0,0,0,0
k245601,3253.0,0,0,0,0,0
k337081,3258.0,0,0,0,0,0
k414320,3259.0,0,0,0,0,0
k142568,3261.0,0,0,0,0,0
k81408,3260.0,0,0,0,0,0
k138847,3262.0,0,0,0,0,0
k229187,3268.0,0,0,0,0,0
k140287,3270.0,0,0,0,0,0
k93965,3280.0,0,0,0,0,0
k185363,3286.0,0,0,0,0,0
k152012,3292.0,0,0,0,0,0
k3307,3295.0,0,0,0,0,0
k115448,3298.0,0,0,0,0,0
k264221,3297.0,0,0,0,0,0
k364605,3302.0,0,0,0,0,0
k309562,3306.0,0,0,0,0,0
k188180,3311.0,0,0,0,0,0
k188755,3312.0,0,0,0,0,0
k297567,3319.0,0,0,0,0,0
k406444,3320.0,0,0,0,0,0
k280972,3326.0,0,0,0,0,0
k155548,3332.0,0,0,0,0,0
k117403,3335.0,0,0,0,0,0
k83316,3341.0,0,0,0,0,0
k365005,3344.0,0,0,0,0,0
k92562,3347.0,0,0,0,0,0
k399097,3351.0,0,0,0,0,0
k53947,3354.0,0,0,0,0,0
k169682,3354.0,0,0,0,0,0
k259692,3363.0,0,0,0,0,0
k72546,3367.0,0,0,0,0,0
k323586,3371.0,0,0,0,0,0
k266426,3369.0,0,0,0,0,0
k122027,3368.0,0,0,0,0,0
k228097,3368.0,0,0,0,0,0
k131114,3371.0,0,0,0,0,0
k349878,3377.0,0,0,0,0,0
k302801,3383.0,0,0,0,0,0
k213778,3387.0,0,0,0,0,0
k295133,3388.0,0,0,0,0,0
k76829,3391.0,0,0,0,0,0
k241987,3398.0,0,0,0,0,0
k38898,3403.0,0,0,0,0,0
k39748,3401.0,0,0,0,0,0
k274670,3406.0,0,0,0,0,0
k79846,3408.0,0,0,0,0,0
k215944,3411.0,0,0,0,0,0
k358405,3414.0,0,0,0,0,0
k125961,3414.0,0,0,0,0,0
k223383,3420.0,0,0,0,0,0
k400400,3423.0,0,0,0,0,0
k99935,3429.0,0,0,0,0,0
k303716,3431.0,0,0,0,0,0
k248427,3438.0,0,0,0,0,0
k157195,3440.0,0,0,0,0,0
k335145,3443.0,0,0,0,0,0
k72015,3442.0,0,0,0,0,0
k113257,3442.0,0,0,0,0,0
k130253,3426.0,0,0,0,0,0
k52047,3426.0,0,0,0,0,0
k386005,3425.0,0,0,0,0,0
k313921,3424.0,0,0,0,0,0
k201037,3214.0,0,0,0,0,0
k14162,3216.0,0,0,0,0,0
k101699,3224.0,0,0,0,0,0
k140793,3231.0,0,0,0,0,0
k328516,3236.0,0,0,0,0,0
k292978,3240.0,0,0,0,0,0
k237413,3241.0,0,0,0,0,0
k4905,3241.0,0,0,0,0,0
k115182,3243.0,0,0,0,0,0
k128362,3242.0,0,0,0,0,0
k118937,3240.0,0,0,0,0,0
k302329,3233.0,0,0,0,0,0
k181012,3225.0,0,0,0,0,0
k418100,3220.0,0,0,0,0,0
k312363,3214.0,0,0,0,0,0
k182346,3212.0,0,0,0,0,0
k410848,3208.0,0,0,0,0,0
k121097,3202.0,0,0,0,0,0
k242862,3194.0,0,0,0,0,0
k86197,3185.0,0,0,0,0,0
k397365,3182.0,0,0,0,0,0
k197031,3178.0,0,0,0,0,0
k422332,3172.0,0,0,0,0,0
k214177,3171.0,0,0,0,0,0
k9177,3172.0,0,0,0,0,0
k140466,3173.0,0,0,0,0,0
k354897,3174.0,0,0,0,0,0
k404706,3174.0,0,0,0,0,0
k187477,3172.0,0,0,0,0,0
k22564,3169.0,0,0,0,0,0
k205431,3164.0,0,0,0,0,0
k82833,3154.0,0,0,0,0,0
k308765,3144.0,0,0,0,0,0
k399841,3134.0,0,0,0,0,0
k151637,3122.0,0,0,0,0,0
k345940,3113.0,0,0,0,0,0
k103702,3098.0,0,0,0,0,0
k184063,3086.0,0,0,0,0,0
k162717,3074.0,0,0,0,0,0
k167630,3065.0,0,0,0,0,0
k414246,3057.0,0,0,0,0,0
k147949,3048.0,0,0,0,0,0
k338374,3039.0,0,0,0,0,0
k29019,3031.0,0,0,0,0,0
k260588,3023.0,0,0,0,0,0
k381107,3019.0,0,0,0,0,0
k159707,3013.0,0,0,0,0,0
k161934,3009.0,0,0,0,0,0
k229396,3007.0,0,0,0,0,0
k358506,3005.0,0,0,0,0,0
k387692,3001.0,0,0,0,0,0
k303561,2994.0,0,0,0,0,0
k175489,2991.0,0,0,0,0,0
k63206,2986.0,0,0,0,0,0
k166152,2981.0,0,0,0,0,0
k282809,2979.0,0,0,0,0,0
k56737,2975.0,0,0,0,0,0
k244730,2973.0,0,0,0,0,0
k145818,2971.0,0,0,0,0,0
k144000,2969.0,0,0,0,0,0
k265476,2967.0,0,0,0,0,0
k70165,2966.0,0,0,0,0,0
k367264,2962.0,0,0,0,0,0
k180795,2960.0,0,0,0,0,0
k405954,2958.0,0,0,0,0,0
k217044,2957.0,0,0,0,0,0
k14099,2955.0,0,0,0,0,0
k392582,2952.0,0,0,0,0,0
k123818,2949.0,0,0,0,0,0
k197563,2948.0,0,0,0,0,0
k224625,2944.0,0,0,0,0,0
k154468,2941.0,0,0,0,0,0
k161723,2937.0,0,0,0,0,0
k158439,2931.0,0,0,0,0,0
k46701,2925.0,0,0,0,0,0
k319551,2918.0,0,0,0,0,0
k104679,2912.0,0,0,0,0,0
k182443,2905.0,0,0,0,0,0
k161102,2897.0,0,0,0,0,0
k196835,2893.0,0,0,0,0,0
k259366,2889.0,0,0,0,0,0
k152551,2887.0,0,0,0,0,0
k209049,2956.0,0,0,0,0,0
k195812,2970.0,0,0,0,0,0
k171265,2979.0,0,0,0,0,0
k23980,3319.0,0,0,0,0,0
k137260,3315.0,0,0,0,0,0
k145215,3312.0,0,0,0,0,0
k394030,3309.0,0,0,0,0,0
k212006,3309.0,0,0,0,0,0
k147373,3308.0,0,0,0,0,0
k308863,3307.0,0,0,0,0,0
k160209,3307.0,0,0,0,0,0
k102704,3306.0,0,0,0,0,0
k99323,3306.0,0,0,0,0,0
k419546,3306.0,0,0,0,0,0
k238995,3305.0,0,0,0,0,0
k9775,3303.0,0,0,0,0,0
k66475,3302.0,0,0,0,0,0
k63611,3301.0,0,0,0,0,0
k209983,3299.0,0,0,0,0,0
k14606,3297.0,0,0,0,0,0
k86671,3292.0,0,0,0,0,0
k260671,3285.0,0,0,0,0,0
k104928,3281.0,0,0,0,0,0
k243479,3277.0,0,0,0,0,0
k100867,3273.0,0,0,0,0,0
k251585,3268.0,0,0,0,0,0
k41132,3263.0,0,0,0,0,0
k258318,3258.0,0,0,0,0,0
k8586,3255.0,0,0,0,0,0
k110997,3254.0,0,0,0,0,0
k290936,3250.0,0,0,0,0,0
k192653,3245.0,0,0,0,0,0
k115889,3241.0,0,0,0,0,0
k145461,3233.0,0,0,0,0,0
k54728,3226.0,0,0,0,0,0
k187090,3220.0,0,0,0,0,0
k9262,3216.0,0,0,0,0,0
k151208,3210.0,0,0,0,0,0
k31872,3203.0,0,0,0,0,0
k117603,3197.0,0,0,0,0,0
k327249,3191.0,0,0,0,0,0
k262104,3184.0,0,0,0,0,0
k369014,3177.0,0,0,0,0,0
k298007,3169.0,0,0,0,0,0
k218334,3164.0,0,0,0,0,0
k290515,3158.0,0,0,0,0,0
k310876,3153.0,0,0,0,0,0
k48444,3149.0,0,0,0,0,0
k407648,3149.0,0,0,0,0,0
k222913,3148.0,0,0,0,0,0
k389065,3144.0,0,0,0,0,0
k102047,2785.0,0,0,0,0,0
k135846,2799.0,0,0,0,0,0
k23753,2819.0,0,0,0,0,0
k77164,2843.0,0,0,0,0,0
k133051,2862.0,0,0,0,0,0
k72392,2879.0,0,0,0,0,0
k316639,2892.0,0,0,0,0,0
k265334,2910.0,0,0,0,0,0
k284302,2922.0,0,0,0,0,0
k28686,2938.0,0,0,0,0,0
k329353,2954.0,0,0,0,0,0
k195887,2971.0,0,0,0,0,0
k306448,2979.0,0,0,0,0,0
k176639,2993.0,0,0,0,0,0
k44079,3000.0,0,0,0,0,0
k67740,3015.0,0,0,0,0,0
k419006,3027.0,0,0,0,0,0
k397410,3033.0,0,0,0,0,0
k213930,3040.0,0,0,0,0,0
k345366,3043.0,0,0,0,0,0
k312326,3044.0,0,0,0,0,0
