Key_0_0,Soil_Type8,Soil_Type25,Hillshade_3pm,Soil_Type7,Key_1_1
k146384,0,0,169.0,0,k129581
k186268,0,0,165.0,0,k122762
k295351,0,0,172.0,0,k241970
k180994,0,0,174.0,0,k310470
k369313,0,0,159.0,0,k222713
k334476,0,0,154.0,0,k132934
k385411,0,0,160.0,0,k151901
k197792,0,0,172.0,0,k385273
k20274,0,0,180.0,0,k160429
k94782,0,0,164.0,0,k133766
k135272,0,0,169.0,0,k373291
k71411,0,0,172.0,0,k27987
k135565,0,0,149.0,0,k1683
k113677,0,0,167.0,0,k222504
k332419,0,0,170.0,0,k409934
k392120,0,0,116.0,0,k15307
k127799,0,0,125.0,0,k33926
k401123,0,0,165.0,0,k92064
k279919,0,0,68.0,0,k277389
k214465,0,0,73.0,0,k293882
k49169,0,0,99.0,0,k371414
k407144,0,0,112.0,0,k214288
k195019,0,0,113.0,0,k335995
k201643,0,0,123.0,0,k25061
k210166,0,0,123.0,0,k169646
k92564,0,0,113.0,0,k300457
k160777,0,0,96.0,0,k397052
k44728,0,0,93.0,0,k411165
k11862,0,0,108.0,0,k178870
k357226,0,0,103.0,0,k43633
k273993,0,0,135.0,0,k67075
k209676,0,0,133.0,0,k9688
k280355,0,0,142.0,0,k336107
k33370,0,0,153.0,0,k120507
k397094,0,0,156.0,0,k54345
k271032,0,0,163.0,0,k203066
k121939,0,0,172.0,0,k411364
k168080,0,0,185.0,0,k16605
k167118,0,0,196.0,0,k344388
k90069,0,0,201.0,0,k143825
k96150,0,0,198.0,0,k349500
k45815,0,0,199.0,0,k98908
k184004,0,0,211.0,0,k130175
k151451,0,0,215.0,0,k233434
k337842,0,0,197.0,0,k356951
k301444,0,0,200.0,0,k22786
k352402,0,0,199.0,0,k194060
k343280,0,0,192.0,0,k378658
k131099,0,0,190.0,0,k412424
k137965,0,0,176.0,0,k378757
k145541,0,0,164.0,0,k294562
k122957,0,0,165.0,0,k162544
k393831,0,0,174.0,0,k49903
k280467,0,0,171.0,0,k299335
k294357,0,0,163.0,0,k91874
k114716,0,0,155.0,0,k134927
k195410,0,0,146.0,0,k36918
k310839,0,0,137.0,0,k127993
k316613,0,0,127.0,0,k22573
k392011,0,0,121.0,0,k88473
k85958,0,0,113.0,0,k26445
k191598,0,0,103.0,0,k305407
k234206,0,0,106.0,0,k419480
k338835,0,0,110.0,0,k64878
k367305,0,0,118.0,0,k387640
k331984,0,0,133.0,0,k208913
k177253,0,0,130.0,0,k76642
k246198,0,0,116.0,0,k117590
k271999,0,0,96.0,0,k165836
k171839,0,0,85.0,0,k246559
k92881,0,0,91.0,0,k181940
k166551,0,0,78.0,0,k359632
k270586,0,0,75.0,0,k220042
k350908,0,0,94.0,0,k63161
k415698,0,0,94.0,0,k287699
k65712,0,0,91.0,0,k59734
k40189,0,0,98.0,0,k81394
k285982,0,0,109.0,0,k143907
k103044,0,0,118.0,0,k221722
k152958,0,0,116.0,0,k189781
k300708,0,0,109.0,0,k296165
k31799,0,0,112.0,0,k237789
k182563,0,0,115.0,0,k330763
k130818,0,0,111.0,0,k238463
k193267,0,0,113.0,0,k403349
k414686,0,0,120.0,0,k363918
k69627,0,0,119.0,0,k201911
k227156,0,0,113.0,0,k236605
k90814,0,0,113.0,0,k205379
k96840,0,0,116.0,0,k181983
k314933,0,0,113.0,0,k286029
k43813,0,0,110.0,0,k404407
k406179,0,0,109.0,0,k42071
k191435,0,0,109.0,0,k299450
k46712,0,0,111.0,0,k199286
k241677,0,0,123.0,0,k332342
k238943,0,0,140.0,0,k89060
k272927,0,0,141.0,0,k213457
k157519,0,0,152.0,0,k199716
k119771,0,0,152.0,0,k280444
k242636,0,0,147.0,0,k399009
k313331,0,0,147.0,0,k273017
k250762,0,0,151.0,0,k23991
k73900,0,0,155.0,0,k23400
k173468,0,0,152.0,0,k175204
k162399,0,0,155.0,0,k140707
k132325,0,0,158.0,0,k343969
k58249,0,0,147.0,0,k388771
k392961,0,0,134.0,0,k16691
k3240,0,0,129.0,0,k387909
k310536,0,0,135.0,0,k96053
k135459,0,0,137.0,0,k294137
k249874,0,0,120.0,0,k246087
k405847,0,0,109.0,0,k181095
k35464,0,0,117.0,0,k271397
k379377,0,0,127.0,0,k114023
k206816,0,0,129.0,0,k28067
k393338,0,0,124.0,0,k112999
k337295,0,0,124.0,0,k89948
k318973,0,0,129.0,0,k385735
k275533,0,0,131.0,0,k332596
k339698,0,0,134.0,0,k163113
k349706,0,0,134.0,0,k344507
k279974,0,0,135.0,0,k43876
k347048,0,0,135.0,0,k221570
k157290,0,0,133.0,0,k3154
k323544,0,0,131.0,0,k326125
k226592,0,0,93.0,0,k350748
k347614,0,0,89.0,0,k31835
k156310,0,0,117.0,0,k413927
k376719,0,0,160.0,0,k329693
k184648,0,0,189.0,0,k250337
k336974,0,0,192.0,0,k156900
k180251,0,0,185.0,0,k170753
k229952,0,0,193.0,0,k327
k228277,0,0,222.0,0,k314457
k298707,0,0,81.0,0,k213793
k227387,0,0,71.0,0,k22623
k658,0,0,87.0,0,k309775
k193424,0,0,97.0,0,k402789
k139017,0,0,195.0,0,k76317
k153284,0,0,185.0,0,k333289
k266091,0,0,163.0,0,k307543
k362886,0,0,152.0,0,k409557
k209162,0,0,152.0,0,k294811
k9011,0,0,174.0,0,k114093
k314447,0,0,200.0,0,k83367
k107558,0,0,209.0,0,k316954
k194401,0,0,222.0,0,k407204
k241368,0,0,226.0,0,k259177
k30466,0,0,213.0,0,k411447
k223282,0,0,212.0,0,k321032
k117479,0,0,222.0,0,k403885
k380614,0,0,224.0,0,k295842
k262493,0,0,171.0,0,k102666
k175091,0,0,162.0,0,k369903
k96307,0,0,162.0,0,k254253
k139601,0,0,156.0,0,k182631
k278455,0,0,126.0,0,k641
k215205,0,0,108.0,0,k338318
k35708,0,0,118.0,0,k157358
k135341,0,0,126.0,0,k303602
k71192,0,0,106.0,0,k404751
k171972,0,0,69.0,0,k138512
k359481,0,0,67.0,0,k9980
k214169,0,0,83.0,0,k112368
k71260,0,0,96.0,0,k194539
k160775,0,0,133.0,0,k174981
k305309,0,0,158.0,0,k399167
k191890,0,0,180.0,0,k4774
k393327,0,0,175.0,0,k166443
k317819,0,0,161.0,0,k30049
k45962,0,0,148.0,0,k410939
k220304,0,0,147.0,0,k305954
k76913,0,0,141.0,0,k364934
k326901,0,0,139.0,0,k266029
k211129,0,0,148.0,0,k144560
k155201,0,0,171.0,0,k339029
k399219,0,0,159.0,0,k262289
k118563,0,0,150.0,0,k282557
k344793,0,0,160.0,0,k351926
k304335,0,0,169.0,0,k408592
k157546,0,0,186.0,0,k228238
k271216,0,0,175.0,0,k263554
k111940,0,0,165.0,0,k24881
k151621,0,0,174.0,0,k88376
k102330,0,0,173.0,0,k406397
k70983,0,0,188.0,0,k214264
k339895,0,0,200.0,0,k131174
k287625,0,0,194.0,0,k269138
k29586,0,0,190.0,0,k188222
k315848,0,0,203.0,0,k232432
k258164,0,0,206.0,0,k230586
k63612,0,0,202.0,0,k197695
k169110,0,0,198.0,0,k400631
k329761,0,0,189.0,0,k43292
k336904,0,0,189.0,0,k166761
k218879,0,0,194.0,0,k338926
k322284,0,0,198.0,0,k238849
k68816,0,0,197.0,0,k79342
k188105,0,0,200.0,0,k75654
k419668,0,0,179.0,0,k206067
k356943,0,0,178.0,0,k246755
k256899,0,0,184.0,0,k66411
k74862,0,0,181.0,0,k5790
k50133,0,0,179.0,0,k37300
k137452,0,0,187.0,0,k203874
k410425,0,0,142.0,0,k26717
k344742,0,0,143.0,0,k116204
k380621,0,0,147.0,0,k354549
k206964,0,0,144.0,0,k88556
k282242,0,0,155.0,0,k290215
k163463,0,0,170.0,0,k213458
k145810,0,0,158.0,0,k373130
k20434,0,0,163.0,0,k29327
k347059,0,0,175.0,0,k97564
k356894,0,0,164.0,0,k43581
k379332,0,0,159.0,0,k265897
k78368,0,0,166.0,0,k50402
k391058,0,0,170.0,0,k285792
k97390,0,0,170.0,0,k74481
k25674,0,0,176.0,0,k209350
k417552,0,0,174.0,0,k134842
k86345,0,0,165.0,0,k47920
k94443,0,0,161.0,0,k222747
k183277,0,0,168.0,0,k390681
k255846,0,0,178.0,0,k17555
k152858,0,0,180.0,0,k218146
k233574,0,0,157.0,0,k277063
k25754,0,0,164.0,0,k22478
k192654,0,0,171.0,0,k51452
k1157,0,0,150.0,0,k245790
k260522,0,0,164.0,0,k382998
k266723,0,0,174.0,0,k43146
k66736,0,0,125.0,0,k336077
k369192,0,0,122.0,0,k403421
k259328,0,0,165.0,0,k252750
k344438,0,0,105.0,0,k257146
k7502,0,0,116.0,0,k213485
k162491,0,0,127.0,0,k32802
k11361,0,0,126.0,0,k83957
k189304,0,0,116.0,0,k206987
k217123,0,0,101.0,0,k221596
k14269,0,0,101.0,0,k416982
k344388,0,0,118.0,0,k346843
k389708,0,0,118.0,0,k185043
k384187,0,0,127.0,0,k305603
k242993,0,0,135.0,0,k166327
k356754,0,0,134.0,0,k242026
k363667,0,0,145.0,0,k171308
k328365,0,0,153.0,0,k421215
k38678,0,0,156.0,0,k333050
k127977,0,0,166.0,0,k163757
k149743,0,0,175.0,0,k300438
k201508,0,0,188.0,0,k312192
k255348,0,0,198.0,0,k71341
k339845,0,0,203.0,0,k292302
k319290,0,0,202.0,0,k100773
k216958,0,0,203.0,0,k197568
k363066,0,0,214.0,0,k134321
k38467,0,0,219.0,0,k279514
k146982,0,0,211.0,0,k396648
k116982,0,0,203.0,0,k133712
k214636,0,0,202.0,0,k229783
k398542,0,0,198.0,0,k310149
k186336,0,0,195.0,0,k389345
k156095,0,0,192.0,0,k133542
k352274,0,0,179.0,0,k137301
k327419,0,0,167.0,0,k10638
k316155,0,0,165.0,0,k166869
k278383,0,0,171.0,0,k72863
k143857,0,0,172.0,0,k377703
k247737,0,0,167.0,0,k45632
k409264,0,0,156.0,0,k149391
k217284,0,0,145.0,0,k159101
k162575,0,0,137.0,0,k323573
k283755,0,0,124.0,0,k310328
k142959,0,0,119.0,0,k306176
k142163,0,0,116.0,0,k6834
k278163,0,0,102.0,0,k354654
k294083,0,0,103.0,0,k67850
k156660,0,0,109.0,0,k9197
k365963,0,0,116.0,0,k64071
k26421,0,0,126.0,0,k261610
k311641,0,0,123.0,0,k33478
k87958,0,0,111.0,0,k27401
k194559,0,0,91.0,0,k202486
k124346,0,0,80.0,0,k96678
k135472,0,0,86.0,0,k250739
k46848,0,0,79.0,0,k399800
k319114,0,0,84.0,0,k195970
k115893,0,0,102.0,0,k126782
k117182,0,0,95.0,0,k393953
k217639,0,0,93.0,0,k278607
k159907,0,0,104.0,0,k148270
k338232,0,0,117.0,0,k423547
k183946,0,0,125.0,0,k354144
k407600,0,0,122.0,0,k145019
k60697,0,0,114.0,0,k130232
k249591,0,0,116.0,0,k225854
k44257,0,0,121.0,0,k389779
k183914,0,0,115.0,0,k183754
k25953,0,0,115.0,0,k375367
k129576,0,0,123.0,0,k261512
k93950,0,0,125.0,0,k78643
k278573,0,0,118.0,0,k253451
k94738,0,0,116.0,0,k271984
k102689,0,0,121.0,0,k89821
k240720,0,0,116.0,0,k179640
k28089,0,0,112.0,0,k289992
k43945,0,0,110.0,0,k20502
k229586,0,0,110.0,0,k18950
k295886,0,0,115.0,0,k68626
k147418,0,0,127.0,0,k346890
k366515,0,0,131.0,0,k404324
k109818,0,0,126.0,0,k145617
k173946,0,0,141.0,0,k386755
k327666,0,0,141.0,0,k12593
k378359,0,0,152.0,0,k215441
k383604,0,0,155.0,0,k345802
k87577,0,0,149.0,0,k159775
k321682,0,0,143.0,0,k369981
k417727,0,0,145.0,0,k181593
k67510,0,0,149.0,0,k180815
k318035,0,0,149.0,0,k209649
k70611,0,0,148.0,0,k93763
k334623,0,0,157.0,0,k138003
k173470,0,0,157.0,0,k418269
k325300,0,0,145.0,0,k52369
k123635,0,0,133.0,0,k125952
k16416,0,0,129.0,0,k270521
k330997,0,0,133.0,0,k275126
k170854,0,0,133.0,0,k225696
k143085,0,0,122.0,0,k346297
k253523,0,0,116.0,0,k348296
k186715,0,0,121.0,0,k322879
k179410,0,0,131.0,0,k124438
k52941,0,0,134.0,0,k413675
k207555,0,0,127.0,0,k75279
k387438,0,0,123.0,0,k147217
k112944,0,0,130.0,0,k154847
k314378,0,0,135.0,0,k235472
k46245,0,0,134.0,0,k233622
k113691,0,0,136.0,0,k380998
k200786,0,0,134.0,0,k68586
k284348,0,0,130.0,0,k30632
k336214,0,0,148.0,0,k259077
k373045,0,0,133.0,0,k423650
k378325,0,0,100.0,0,k26224
k394705,0,0,92.0,0,k39910
k368435,0,0,110.0,0,k231805
k374039,0,0,150.0,0,k274686
k100095,0,0,180.0,0,k371442
k327993,0,0,187.0,0,k44248
k103950,0,0,178.0,0,k22859
k270061,0,0,188.0,0,k405853
k37504,0,0,212.0,0,k231941
k55883,0,0,227.0,0,k42618
k394600,0,0,235.0,0,k26159
k289093,0,0,228.0,0,k282636
k333408,0,0,206.0,0,k406680
k167810,0,0,91.0,0,k300267
k324998,0,0,80.0,0,k89974
k345713,0,0,80.0,0,k53645
k314171,0,0,91.0,0,k82396
k10073,0,0,94.0,0,k88423
k360754,0,0,99.0,0,k267113
k219436,0,0,176.0,0,k334590
k99235,0,0,151.0,0,k83275
k203015,0,0,140.0,0,k391112
k114277,0,0,146.0,0,k197436
k141790,0,0,173.0,0,k19363
k368075,0,0,195.0,0,k67903
k60253,0,0,203.0,0,k21215
k387059,0,0,220.0,0,k115762
k338135,0,0,229.0,0,k125241
k22062,0,0,227.0,0,k190036
k65064,0,0,215.0,0,k389055
k48903,0,0,211.0,0,k384628
k285415,0,0,211.0,0,k291236
k242180,0,0,174.0,0,k88040
k149851,0,0,171.0,0,k254225
k215247,0,0,169.0,0,k65869
k203122,0,0,154.0,0,k368740
k417917,0,0,128.0,0,k317276
k29688,0,0,116.0,0,k100731
k33349,0,0,118.0,0,k37893
k41710,0,0,122.0,0,k410079
k109457,0,0,103.0,0,k151760
k295980,0,0,73.0,0,k51276
k272513,0,0,77.0,0,k143194
k80010,0,0,86.0,0,k66798
k238086,0,0,95.0,0,k127832
k266766,0,0,120.0,0,k19744
k347776,0,0,143.0,0,k345964
k54774,0,0,169.0,0,k28366
k11798,0,0,181.0,0,k62693
k15519,0,0,178.0,0,k411958
k148598,0,0,164.0,0,k138389
k348487,0,0,147.0,0,k341561
k249426,0,0,140.0,0,k347065
k227218,0,0,131.0,0,k74125
k90605,0,0,125.0,0,k315378
k263295,0,0,138.0,0,k76311
k335083,0,0,163.0,0,k132249
k282344,0,0,150.0,0,k252656
k172734,0,0,150.0,0,k280486
k114436,0,0,171.0,0,k299173
k111104,0,0,168.0,0,k276825
k113746,0,0,165.0,0,k396867
k326275,0,0,172.0,0,k35080
k371355,0,0,173.0,0,k125203
k249900,0,0,192.0,0,k166939
k193303,0,0,198.0,0,k180701
k273392,0,0,189.0,0,k85511
k45740,0,0,193.0,0,k28025
k232694,0,0,202.0,0,k157003
k94011,0,0,206.0,0,k366029
k346830,0,0,203.0,0,k72246
k187718,0,0,204.0,0,k64431
k78517,0,0,199.0,0,k151643
k183955,0,0,193.0,0,k295755
k70858,0,0,191.0,0,k98819
k83476,0,0,187.0,0,k53316
k224218,0,0,192.0,0,k293037
k197229,0,0,194.0,0,k330780
k266945,0,0,194.0,0,k88497
k316507,0,0,190.0,0,k422235
k225240,0,0,149.0,0,k282069
k170004,0,0,147.0,0,k63027
k410127,0,0,141.0,0,k47494
k274765,0,0,142.0,0,k244973
k392594,0,0,152.0,0,k383851
k204087,0,0,170.0,0,k348582
k167226,0,0,165.0,0,k198625
k158362,0,0,161.0,0,k209825
k380068,0,0,170.0,0,k163792
k376503,0,0,163.0,0,k423539
k28707,0,0,170.0,0,k106545
k312422,0,0,174.0,0,k22235
k142282,0,0,174.0,0,k96303
k158671,0,0,177.0,0,k168852
k247621,0,0,170.0,0,k103656
k205877,0,0,173.0,0,k179759
k130596,0,0,175.0,0,k194843
k245307,0,0,172.0,0,k103641
k286868,0,0,176.0,0,k142842
k15252,0,0,176.0,0,k386551
k359089,0,0,173.0,0,k296888
k182278,0,0,147.0,0,k62124
k184019,0,0,154.0,0,k237053
k160472,0,0,178.0,0,k192582
k192158,0,0,173.0,0,k194531
k360070,0,0,162.0,0,k419057
k273340,0,0,163.0,0,k103566
k296978,0,0,132.0,0,k84949
k110356,0,0,126.0,0,k196863
k134916,0,0,166.0,0,k300365
k136521,0,0,120.0,0,k364570
k30432,0,0,131.0,0,k72566
k12369,0,0,129.0,0,k304355
k175441,0,0,118.0,0,k298902
k416445,0,0,107.0,0,k146072
k86196,0,0,108.0,0,k61318
k55988,0,0,127.0,0,k205705
k298945,0,0,135.0,0,k280307
k169358,0,0,129.0,0,k64861
k91014,0,0,128.0,0,k313547
k145800,0,0,132.0,0,k365404
k336689,0,0,134.0,0,k36569
k266503,0,0,135.0,0,k338931
k186810,0,0,146.0,0,k2593
k42028,0,0,152.0,0,k306707
k393136,0,0,156.0,0,k228492
k375909,0,0,168.0,0,k249307
k357695,0,0,177.0,0,k281712
k346556,0,0,189.0,0,k191843
k268233,0,0,199.0,0,k64446
k231307,0,0,204.0,0,k124910
k273826,0,0,205.0,0,k171279
k169838,0,0,207.0,0,k338596
k382040,0,0,216.0,0,k394878
k348568,0,0,221.0,0,k150309
k249078,0,0,216.0,0,k74746
k22842,0,0,210.0,0,k295018
k7045,0,0,202.0,0,k143600
k167779,0,0,196.0,0,k166724
k60438,0,0,198.0,0,k311726
k364173,0,0,196.0,0,k134873
k323314,0,0,185.0,0,k51144
k262610,0,0,172.0,0,k233353
k365486,0,0,163.0,0,k295974
k199371,0,0,166.0,0,k416643
k31050,0,0,172.0,0,k403674
k344663,0,0,171.0,0,k140603
k416674,0,0,160.0,0,k361680
k247704,0,0,147.0,0,k236773
k27153,0,0,137.0,0,k275720
k352604,0,0,120.0,0,k162022
k17660,0,0,115.0,0,k317852
k16208,0,0,114.0,0,k416863
k116496,0,0,97.0,0,k36587
k56036,0,0,99.0,0,k76912
k360141,0,0,109.0,0,k297802
k297032,0,0,115.0,0,k315607
k358186,0,0,120.0,0,k192998
k300337,0,0,113.0,0,k112261
k156248,0,0,106.0,0,k183071
k209064,0,0,92.0,0,k229482
k224437,0,0,81.0,0,k85500
k314374,0,0,85.0,0,k347588
k303312,0,0,85.0,0,k201875
k366934,0,0,94.0,0,k233794
k95573,0,0,108.0,0,k376821
k9670,0,0,97.0,0,k200176
k256640,0,0,93.0,0,k411988
k221107,0,0,106.0,0,k12736
k57281,0,0,120.0,0,k23107
k338776,0,0,125.0,0,k144762
k307837,0,0,125.0,0,k405330
k343128,0,0,120.0,0,k116195
k375081,0,0,121.0,0,k214112
k58953,0,0,126.0,0,k226919
k405659,0,0,122.0,0,k140047
k294708,0,0,118.0,0,k158314
k346991,0,0,123.0,0,k135936
k404432,0,0,127.0,0,k272901
k194159,0,0,121.0,0,k352935
k179764,0,0,121.0,0,k137523
k26420,0,0,124.0,0,k235637
k316347,0,0,115.0,0,k39629
k153160,0,0,113.0,0,k142100
k209544,0,0,114.0,0,k180727
k322020,0,0,111.0,0,k395132
k378722,0,0,119.0,0,k117743
k102993,0,0,129.0,0,k173431
k100852,0,0,128.0,0,k11876
k121225,0,0,124.0,0,k77119
k2992,0,0,115.0,0,k412691
k20573,0,0,116.0,0,k109357
k407431,0,0,121.0,0,k48282
k117517,0,0,142.0,0,k177352
k47168,0,0,151.0,0,k9121
k271760,0,0,154.0,0,k118781
k321042,0,0,141.0,0,k169302
k126440,0,0,139.0,0,k407039
k282790,0,0,140.0,0,k348856
k398720,0,0,139.0,0,k413687
k93483,0,0,140.0,0,k133518
k143937,0,0,151.0,0,k270856
k292243,0,0,156.0,0,k75784
k379494,0,0,148.0,0,k417058
k48622,0,0,135.0,0,k295649
k255064,0,0,129.0,0,k67108
k357322,0,0,134.0,0,k37876
k177150,0,0,133.0,0,k45367
k18913,0,0,128.0,0,k161691
k125865,0,0,126.0,0,k292782
k109693,0,0,127.0,0,k346527
k27222,0,0,131.0,0,k348288
k271100,0,0,134.0,0,k2193
k97036,0,0,126.0,0,k411170
k178296,0,0,120.0,0,k125098
k148111,0,0,129.0,0,k54272
k211009,0,0,137.0,0,k77980
k227848,0,0,136.0,0,k25909
k100516,0,0,139.0,0,k180341
k315796,0,0,139.0,0,k145656
k61263,0,0,129.0,0,k115677
k256092,0,0,121.0,0,k343641
k317545,0,0,153.0,0,k270309
k384272,0,0,136.0,0,k303870
k183539,0,0,107.0,0,k411295
k180072,0,0,110.0,0,k126560
k181185,0,0,118.0,0,k14228
k358257,0,0,137.0,0,k108053
k95060,0,0,174.0,0,k167319
k145065,0,0,190.0,0,k256161
k130754,0,0,181.0,0,k406088
k417870,0,0,187.0,0,k59017
k88066,0,0,204.0,0,k298747
k36329,0,0,211.0,0,k410579
k225849,0,0,218.0,0,k115194
k392110,0,0,208.0,0,k220065
k311348,0,0,179.0,0,k97468
k353868,0,0,141.0,0,k320791
k393939,0,0,105.0,0,k116619
k353945,0,0,91.0,0,k115311
k255069,0,0,85.0,0,k225113
k12314,0,0,81.0,0,k46069
k239321,0,0,92.0,0,k400540
k118360,0,0,98.0,0,k240272
k300132,0,0,92.0,0,k158938
k299425,0,0,93.0,0,k403894
k345938,0,0,88.0,0,k253015
k202228,0,0,141.0,0,k178928
k329529,0,0,127.0,0,k410116
k220966,0,0,143.0,0,k172709
k20201,0,0,170.0,0,k413245
k218377,0,0,186.0,0,k178915
k202159,0,0,195.0,0,k97416
k50299,0,0,213.0,0,k332804
k286395,0,0,225.0,0,k371335
k56209,0,0,234.0,0,k108351
k46070,0,0,227.0,0,k191056
k373062,0,0,211.0,0,k178199
k248634,0,0,198.0,0,k112177
k342514,0,0,176.0,0,k7639
k58700,0,0,171.0,0,k169206
k38635,0,0,152.0,0,k104616
k215190,0,0,138.0,0,k239062
k216687,0,0,131.0,0,k362458
k108395,0,0,122.0,0,k267505
k289050,0,0,119.0,0,k49083
k393424,0,0,103.0,0,k396870
k250129,0,0,86.0,0,k226877
k262494,0,0,89.0,0,k31802
k219604,0,0,93.0,0,k122506
k34133,0,0,98.0,0,k268026
k386708,0,0,112.0,0,k397763
k258210,0,0,127.0,0,k242298
k333807,0,0,158.0,0,k47023
k20028,0,0,177.0,0,k282996
k241468,0,0,175.0,0,k319679
k905,0,0,162.0,0,k58948
k466,0,0,142.0,0,k274995
k121772,0,0,136.0,0,k158161
k59449,0,0,130.0,0,k1701
k205160,0,0,122.0,0,k199683
k76643,0,0,128.0,0,k82436
k263584,0,0,146.0,0,k260356
k145880,0,0,170.0,0,k260567
k187346,0,0,172.0,0,k77284
k169381,0,0,170.0,0,k227858
k290320,0,0,170.0,0,k165366
k238167,0,0,190.0,0,k367949
k206954,0,0,198.0,0,k208567
k298199,0,0,193.0,0,k231382
k307096,0,0,199.0,0,k367090
k302303,0,0,209.0,0,k193058
k174332,0,0,207.0,0,k376467
k196974,0,0,200.0,0,k85461
k404894,0,0,195.0,0,k253920
k253577,0,0,198.0,0,k323036
k398275,0,0,198.0,0,k379415
k40969,0,0,192.0,0,k254108
k37905,0,0,193.0,0,k85525
k312257,0,0,189.0,0,k100565
k205028,0,0,188.0,0,k412690
k49524,0,0,188.0,0,k117032
k110005,0,0,195.0,0,k140814
k84388,0,0,201.0,0,k103290
k181847,0,0,204.0,0,k239768
k265116,0,0,207.0,0,k388358
k349853,0,0,205.0,0,k200503
k387990,0,0,150.0,0,k5949
k390528,0,0,151.0,0,k5770
k84145,0,0,141.0,0,k298830
k213672,0,0,146.0,0,k48569
k286972,0,0,157.0,0,k256
k109533,0,0,177.0,0,k420420
k127935,0,0,172.0,0,k339949
k235949,0,0,156.0,0,k350407
k175563,0,0,164.0,0,k41959
k151430,0,0,171.0,0,k417118
k365168,0,0,185.0,0,k311406
k57949,0,0,176.0,0,k223192
k10514,0,0,171.0,0,k252259
k41200,0,0,181.0,0,k383676
k126622,0,0,166.0,0,k154419
k145870,0,0,169.0,0,k193473
k284713,0,0,180.0,0,k282530
k404068,0,0,179.0,0,k304625
k84203,0,0,182.0,0,k244908
k329671,0,0,173.0,0,k164727
k157682,0,0,167.0,0,k204587
k59580,0,0,147.0,0,k114223
k88822,0,0,153.0,0,k293288
k74879,0,0,179.0,0,k117134
k172745,0,0,178.0,0,k197263
k348681,0,0,164.0,0,k187545
k121708,0,0,165.0,0,k346262
k190978,0,0,132.0,0,k264855
k258076,0,0,128.0,0,k137884
k66707,0,0,122.0,0,k144043
k420820,0,0,134.0,0,k335959
k391567,0,0,132.0,0,k294802
k27815,0,0,121.0,0,k325350
k417357,0,0,114.0,0,k138673
k223170,0,0,117.0,0,k356152
k351730,0,0,136.0,0,k364101
k266788,0,0,150.0,0,k420828
k269746,0,0,146.0,0,k237514
k349167,0,0,139.0,0,k398962
k413051,0,0,135.0,0,k312312
k36787,0,0,134.0,0,k298534
k313498,0,0,136.0,0,k370202
k16164,0,0,150.0,0,k287222
k378729,0,0,155.0,0,k1744
k28372,0,0,158.0,0,k132665
k345946,0,0,168.0,0,k287960
k95813,0,0,178.0,0,k395441
k344905,0,0,189.0,0,k106100
k102680,0,0,196.0,0,k241286
k336158,0,0,201.0,0,k289948
k295936,0,0,204.0,0,k12766
k403624,0,0,207.0,0,k262884
k418143,0,0,214.0,0,k39672
k344539,0,0,218.0,0,k361330
k383959,0,0,218.0,0,k154510
k327388,0,0,213.0,0,k104625
k17666,0,0,199.0,0,k334905
k185507,0,0,190.0,0,k111791
k172395,0,0,197.0,0,k207359
k81363,0,0,195.0,0,k106029
k348511,0,0,185.0,0,k183152
k340828,0,0,174.0,0,k128510
k322433,0,0,158.0,0,k96310
k26602,0,0,157.0,0,k379837
k63641,0,0,169.0,0,k303326
k177721,0,0,171.0,0,k21355
k4316,0,0,162.0,0,k172579
k66097,0,0,151.0,0,k192473
k385124,0,0,138.0,0,k24733
k209712,0,0,118.0,0,k163205
k302005,0,0,112.0,0,k249385
k295799,0,0,111.0,0,k153762
k345971,0,0,92.0,0,k147340
k74658,0,0,96.0,0,k203580
k43893,0,0,108.0,0,k113734
k177505,0,0,111.0,0,k46559
k328262,0,0,114.0,0,k343528
k404318,0,0,105.0,0,k68856
k140693,0,0,100.0,0,k403785
k281419,0,0,96.0,0,k415866
k47545,0,0,86.0,0,k230068
k37597,0,0,88.0,0,k279220
k176704,0,0,94.0,0,k196328
k328567,0,0,106.0,0,k128410
k204698,0,0,116.0,0,k335823
k393911,0,0,102.0,0,k253826
k392426,0,0,94.0,0,k324812
k205893,0,0,108.0,0,k385450
k313365,0,0,123.0,0,k157077
k383947,0,0,126.0,0,k150808
k311357,0,0,126.0,0,k103967
k308187,0,0,124.0,0,k278509
k201766,0,0,126.0,0,k193956
k174607,0,0,130.0,0,k259100
k119838,0,0,128.0,0,k219502
k222522,0,0,124.0,0,k246063
k382856,0,0,123.0,0,k86225
k96125,0,0,126.0,0,k219027
k126362,0,0,122.0,0,k360433
k211883,0,0,124.0,0,k278159
k151345,0,0,126.0,0,k83358
k344655,0,0,112.0,0,k47591
k145434,0,0,113.0,0,k308936
k162024,0,0,117.0,0,k390135
k282273,0,0,114.0,0,k346377
k250006,0,0,121.0,0,k363902
k172270,0,0,127.0,0,k91446
k297002,0,0,129.0,0,k33498
k291063,0,0,131.0,0,k306886
k346729,0,0,126.0,0,k46989
k353360,0,0,120.0,0,k319953
k320290,0,0,122.0,0,k133264
k218028,0,0,127.0,0,k226980
k50507,0,0,127.0,0,k1373
k74118,0,0,129.0,0,k126805
k264178,0,0,134.0,0,k342344
k173757,0,0,147.0,0,k265581
k107102,0,0,154.0,0,k245805
k367966,0,0,154.0,0,k82087
k177885,0,0,147.0,0,k394791
