Key_1_1,Soil_Type21,Soil_Type34,Soil_Type24,Soil_Type3
k70816,0,0,0,0
k157483,0,0,0,0
k74617,0,0,0,0
k415667,0,0,0,0
k219050,0,0,0,0
k212346,0,0,0,0
k60935,0,0,0,0
k287220,0,0,0,0
k192225,0,0,0,0
k297476,0,0,0,0
k256192,0,0,0,0
k372427,0,0,0,0
k20493,0,0,0,0
k24910,0,0,0,0
k278146,0,0,0,0
k406765,0,0,0,0
k78381,0,0,0,0
k299075,0,0,0,0
k131013,0,0,0,0
k68964,0,0,0,0
k105418,0,0,0,0
k299949,0,0,0,0
k264440,0,0,0,0
k386133,0,0,0,0
k57896,0,0,0,0
k187285,0,0,0,0
k407137,0,0,0,0
k390493,0,0,0,0
k171688,0,0,0,0
k335738,0,0,0,0
k103731,0,0,0,0
k290084,0,0,0,0
k180199,0,0,0,0
k381202,0,0,0,0
k385769,0,0,0,0
k20799,0,0,0,0
k251332,0,0,0,0
k112216,0,0,0,0
k223520,0,0,0,0
k287022,0,0,0,0
k69714,0,0,0,0
k106331,0,0,0,0
k37190,0,0,0,0
k304812,0,0,0,0
k292680,0,0,0,0
k218453,0,0,0,0
k188911,0,0,0,0
k186183,0,0,0,0
k329416,0,0,0,0
k148225,0,0,0,0
k358893,0,0,0,0
k391465,0,0,0,0
k399346,0,0,0,0
k128533,0,0,0,0
k259149,0,0,0,0
k221911,0,0,0,0
k110118,0,0,0,0
k74223,0,0,0,0
k287669,0,0,0,0
k379773,0,0,0,0
k245693,0,0,0,0
k134299,0,0,0,0
k154526,0,0,0,0
k335309,0,0,1,0
k114130,0,0,1,0
k336399,0,0,1,0
k345284,0,0,1,0
k231915,0,0,1,0
k246315,0,0,1,0
k303867,0,0,1,0
k150708,0,0,1,0
k330798,0,0,1,0
k36069,0,0,1,0
k327503,0,0,1,0
k223515,0,0,1,0
k34507,0,0,1,0
k307849,0,0,1,0
k244772,0,0,1,0
k134001,0,0,1,0
k268470,0,0,1,0
k163177,0,0,1,0
k292450,0,0,1,0
k21251,0,0,1,0
k4006,0,0,1,0
k350728,0,0,1,0
k269983,0,0,1,0
k383703,0,0,1,0
k369322,0,0,1,0
k223696,0,0,1,0
k297790,0,0,1,0
k189653,0,0,1,0
k289633,0,0,1,0
k281972,0,0,1,0
k338239,0,0,1,0
k332653,0,0,1,0
k200947,0,0,0,0
k128834,0,0,0,0
k215460,0,0,0,0
k393685,0,0,0,0
k122547,0,0,0,0
k395903,0,0,0,0
k257210,0,0,0,0
k62949,0,0,0,0
k209476,0,0,0,0
k300363,0,0,0,0
k324616,0,0,0,0
k312297,0,0,0,0
k380406,0,0,0,0
k101175,0,0,0,0
k187416,0,0,0,0
k93346,0,0,0,0
k40506,0,0,0,0
k392164,0,0,0,0
k35826,0,0,0,0
k61961,0,0,0,0
k181308,0,0,0,0
k308140,0,0,0,0
k31476,0,0,0,0
k319503,0,0,0,0
k100019,0,0,0,0
k236192,0,0,0,0
k341349,0,0,0,0
k354695,0,0,0,0
k123754,0,0,0,0
k352547,0,0,0,0
k404157,0,0,0,0
k135094,0,0,0,0
k158478,0,0,0,0
k379444,0,0,0,0
k145867,0,0,0,0
k65713,0,0,0,0
k262571,0,0,0,0
k256417,0,0,0,0
k202462,0,0,0,0
k110665,0,0,0,0
k148653,0,0,0,0
k403103,0,0,0,0
k42283,0,0,0,0
k333067,0,0,0,0
k205087,0,0,0,0
k115004,0,0,0,0
k303543,0,0,0,0
k201308,0,0,0,0
k905,0,0,0,0
k173817,0,0,0,0
k396024,0,0,0,0
k367212,0,0,0,0
k101890,0,0,0,0
k134194,0,0,0,0
k398389,0,0,0,0
k296351,0,0,0,0
k112790,0,0,0,0
k114082,0,0,0,0
k124259,0,0,0,0
k77029,0,0,0,0
k146166,0,0,0,0
k371153,0,0,0,0
k363995,0,0,0,0
k43984,0,0,0,0
k81255,0,0,0,0
k97870,0,0,0,0
k129478,0,0,0,0
k387550,0,0,0,0
k118739,0,0,0,0
k119144,0,0,0,0
k199845,0,0,0,0
k256451,0,0,0,0
k296467,0,0,0,0
k154003,0,0,0,0
k330768,0,0,0,0
k389324,0,0,0,0
k221796,0,0,0,0
k421554,0,0,0,0
k402817,0,0,0,0
k412158,0,0,0,0
k255839,0,0,0,0
k91747,0,0,0,0
k24361,0,0,0,0
k136797,0,0,0,0
k250543,0,0,0,0
k244521,0,0,0,0
k347226,0,0,0,0
k310364,0,0,0,0
k136374,0,0,0,0
k29682,0,0,0,0
k125672,0,0,0,0
k230140,0,0,0,0
k337897,0,0,0,0
k104958,0,0,0,0
k122719,0,0,0,0
k407627,0,0,0,0
k241047,0,0,0,0
k112168,0,0,0,0
k131446,0,0,0,0
k393052,0,0,0,0
k228335,0,0,0,0
k81333,0,0,0,0
k114205,0,0,0,0
k97232,0,0,0,0
k377895,0,0,0,0
k115797,1,0,0,0
k324373,1,0,0,0
k399038,0,0,0,0
k212631,0,0,0,0
k342431,0,0,0,0
k375112,0,0,0,0
k115272,0,0,0,0
k7562,0,0,0,0
k16177,0,0,0,0
k366279,0,0,0,0
k66340,0,0,0,0
k181278,0,0,0,0
k118649,0,0,0,0
k101761,0,0,0,0
k355543,0,0,0,0
k235559,0,0,0,0
k341164,0,0,0,0
k100910,0,0,0,0
k287600,0,0,0,0
k418545,1,0,0,0
k238958,1,0,0,0
k21208,1,0,0,0
k218024,1,0,0,0
k23916,1,0,0,0
k409843,1,0,0,0
k127624,1,0,0,0
k105554,1,0,0,0
k239011,0,0,0,0
k233790,0,0,0,0
k413817,0,0,0,0
k160671,0,0,0,0
k210206,0,0,0,0
k192820,0,0,0,0
k170105,0,0,0,0
k160396,0,0,0,0
k224009,0,0,0,0
k292887,0,0,0,0
k197587,0,0,0,0
k354984,0,0,0,0
k271656,0,0,0,0
k73046,0,0,0,0
k91343,0,0,0,0
k53366,0,0,0,0
k377283,0,0,0,0
k22107,0,0,0,0
k188883,0,0,0,0
k381330,0,0,0,0
k260593,0,0,0,0
k396246,0,0,0,0
k95069,0,0,0,0
k295803,0,0,0,0
k209206,0,0,0,0
k182397,0,0,0,0
k155520,0,0,0,0
k289482,0,0,0,0
k257070,0,0,0,0
k251219,0,0,0,0
k57386,0,0,0,0
k245858,0,0,0,0
k172335,0,0,0,0
k280844,0,0,0,0
k400388,0,0,0,0
k37951,0,0,0,0
k12654,0,0,0,0
k81322,0,0,0,0
k97607,0,0,0,0
k292834,0,0,0,0
k233182,0,0,0,0
k51218,0,0,0,0
k114736,0,0,0,0
k137566,0,0,0,0
k183438,0,0,0,0
k36939,0,0,0,0
k111160,0,0,0,0
k392904,0,0,0,0
k231337,0,0,0,0
k83289,0,0,0,0
k230136,0,0,0,0
k133425,0,0,0,0
k365327,0,0,0,0
k138882,0,0,0,0
k337491,0,0,0,0
k11819,0,0,0,0
k115860,0,0,0,0
k227064,0,0,0,0
k64409,0,0,0,0
k164078,0,0,0,0
k340031,0,0,0,0
k105025,0,0,0,0
k170637,0,0,0,0
k273538,0,0,0,0
k266511,0,0,0,0
k1164,0,0,0,0
k405118,0,0,0,0
k112577,0,0,0,0
k194921,0,0,0,0
k233613,0,0,0,0
k276057,0,0,0,0
k406439,0,0,0,0
k98722,0,0,0,0
k241381,0,0,0,0
k390528,0,0,0,0
k290109,0,0,0,0
k52734,0,0,0,0
k357373,0,0,0,0
k324997,0,0,0,0
k209105,0,0,0,0
k23306,0,0,0,0
k18708,0,0,0,0
k86220,0,0,0,0
k391896,0,0,0,0
k405542,0,0,0,0
k42608,0,0,0,0
k291724,0,0,0,0
k350804,0,0,0,0
k219903,0,0,0,0
k10574,0,0,0,0
k318984,0,0,0,0
k395163,0,0,0,0
k417156,0,0,0,0
k402289,0,0,0,0
k204880,0,0,0,0
k191187,0,0,0,0
k274630,0,0,0,0
k90790,0,0,0,0
k341525,0,0,0,0
k363288,0,0,0,0
k75980,0,0,0,0
k100608,0,0,0,0
k288012,0,0,0,0
k4527,0,0,0,0
k233635,0,0,0,0
k410461,0,0,0,0
k145988,0,0,0,0
k331097,0,0,0,0
k333145,0,0,0,0
k294206,0,0,0,0
k71101,0,0,0,0
k130096,0,0,0,0
k353480,0,0,0,0
k6796,0,0,0,0
k184606,0,0,0,0
k321325,0,0,0,0
k146105,0,0,0,0
k343990,0,0,0,0
k222734,0,0,0,0
k332140,0,0,0,0
k296175,0,0,0,0
k276012,0,0,0,0
k224716,0,0,0,0
k107663,0,0,0,0
k124471,0,0,0,0
k145898,0,0,0,0
k135997,0,0,0,0
k258794,0,0,0,0
k191390,0,0,0,0
k342620,0,0,0,0
k289511,0,0,0,0
k286706,0,0,0,0
k125115,0,0,0,0
k264966,0,0,0,0
k80636,0,0,0,0
k279800,0,0,0,0
k83653,0,0,0,0
k57965,0,0,0,0
k20437,0,0,0,0
k291149,0,0,0,0
k360562,0,0,0,0
k393821,0,0,0,0
k273441,0,0,0,0
k20089,0,0,0,0
k117411,0,0,0,0
k133066,0,0,0,0
k385899,0,0,0,0
k367273,0,0,0,0
k313592,0,0,0,0
k267040,0,0,0,0
k398891,0,0,0,0
k13583,0,0,0,0
k113436,0,0,0,0
k23045,0,0,0,0
k48003,0,0,0,0
k261601,0,0,0,0
k412480,0,0,0,0
k422292,0,0,0,0
k225942,0,0,1,0
k96437,0,0,1,0
k20002,0,0,1,0
k174298,0,0,1,0
k374110,0,0,1,0
k197255,0,0,1,0
k57842,0,0,1,0
k301773,0,0,1,0
k233545,0,0,1,0
k181028,0,0,1,0
k274685,0,0,1,0
k9401,0,0,1,0
k54113,0,0,1,0
k288229,0,0,1,0
k220385,0,0,1,0
k292757,0,0,1,0
k87836,0,0,1,0
k412505,0,0,1,0
k274499,0,0,1,0
k206179,0,0,1,0
k381572,0,0,1,0
k374374,0,0,1,0
k398710,0,0,1,0
k179714,0,0,1,0
k278147,0,0,1,0
k237732,0,0,1,0
k102159,0,0,1,0
k365137,0,0,1,0
k175582,0,0,1,0
k173885,0,0,1,0
k397163,0,0,1,0
k43286,0,0,1,0
k125896,0,0,1,0
k194677,0,0,0,0
k400368,0,0,0,0
k118942,0,0,0,0
k93188,0,0,0,0
k174025,0,0,0,0
k125673,0,0,0,0
k229235,0,0,0,0
k99128,0,0,0,0
k163023,0,0,0,0
k232246,0,0,0,0
k336465,0,0,0,0
k150401,0,0,0,0
k294458,0,0,0,0
k29767,0,0,0,0
k394895,0,0,0,0
k58784,0,0,0,0
k49755,0,0,0,0
k311782,0,0,0,0
k312314,0,0,0,0
k252255,0,0,0,0
k377662,0,0,0,0
k286554,0,0,0,0
k328451,0,0,0,0
k212591,0,0,0,0
k164570,0,0,0,0
k273378,0,0,0,0
k134468,0,0,0,0
k143,0,0,0,0
k144372,0,0,0,0
k210945,0,0,0,0
k99757,0,0,0,0
k233967,0,0,0,0
k338852,0,0,0,0
k402796,0,0,0,0
k247947,0,0,0,0
k232024,0,0,0,0
k50984,0,0,0,0
k261199,0,0,0,0
k73661,0,0,0,0
k196795,0,0,0,0
k55540,0,0,0,0
k348103,0,0,0,0
k354067,0,0,0,0
k174924,0,0,0,0
k366304,0,0,0,0
k146734,0,0,0,0
k239834,0,0,0,0
k101752,0,0,0,0
k360194,0,0,0,0
k59937,0,0,0,0
k172992,0,0,0,0
k330053,0,0,0,0
k166121,0,0,0,0
k133394,0,0,0,0
k418724,0,0,0,0
k175224,0,0,0,0
k240621,0,0,0,0
k315803,0,0,0,0
k209827,0,0,0,0
k344398,0,0,0,0
k314040,0,0,0,0
k362696,0,0,0,0
k180826,0,0,0,0
k93816,0,0,0,0
k373601,0,0,0,0
k165022,0,0,0,0
k381596,0,0,0,0
k221775,0,0,0,0
k166148,0,0,0,0
k118552,0,0,0,0
k24850,0,0,0,0
k51709,0,0,0,0
k399921,0,0,0,0
k175021,0,0,0,0
k239869,0,0,0,0
k64451,0,0,0,0
k305701,0,0,0,0
k85522,0,0,0,0
k405028,0,0,0,0
k157687,0,0,0,0
k119365,0,0,0,0
k330738,0,0,0,0
k211577,0,0,0,0
k156417,0,0,0,0
k295294,0,0,0,0
k140263,0,0,0,0
k257016,0,0,0,0
k337564,0,0,0,0
k8073,0,0,0,0
k154096,0,0,0,0
k230082,0,0,0,0
k330671,0,0,0,0
k98548,0,0,0,0
k122881,0,0,0,0
k50715,0,0,0,0
k149131,0,0,0,0
k59913,0,0,0,0
k321828,0,0,0,0
k383743,0,0,0,0
k334630,0,0,0,0
k17946,0,0,0,0
k408595,1,0,0,0
k150498,1,0,0,0
k236170,1,0,0,0
k326101,1,0,0,0
k242852,1,0,0,0
k202236,1,0,0,0
k31716,0,0,0,0
k272517,0,0,0,0
k55650,0,0,0,0
k248836,0,0,0,0
k209092,0,0,0,0
k378060,0,0,0,0
k308317,0,0,0,0
k56030,0,0,0,0
k82679,0,0,0,0
k170903,0,0,0,0
k110422,0,0,0,0
k35468,0,0,0,0
k420787,1,0,0,0
k240503,1,0,0,0
k388553,1,0,0,0
k139724,1,0,0,0
k367059,1,0,0,0
k217249,1,0,0,0
k160805,1,0,0,0
k356460,1,0,0,0
k149171,0,0,0,0
k185246,0,0,0,0
k64094,0,0,0,0
k410088,0,0,0,0
k148186,0,0,0,0
k16897,0,0,0,0
k304929,0,0,0,0
k124494,0,0,0,0
k250108,0,0,0,0
k378152,0,0,0,0
k256484,0,0,0,0
k77921,0,0,0,0
k15106,0,0,0,0
k178119,0,0,0,0
k85812,0,0,0,0
k114356,0,0,0,0
k231799,0,0,0,0
k150267,0,0,0,0
k406272,0,0,0,0
k45786,0,0,0,0
k415173,0,0,0,0
k83211,0,0,0,0
k182442,0,0,0,0
k43326,0,0,0,0
k223326,0,0,0,0
k418125,0,0,0,0
k353354,0,0,0,0
k109145,0,0,0,0
k390791,0,0,0,0
k192027,0,0,0,0
k117074,0,0,0,0
k172774,0,0,0,0
k392674,0,0,0,0
k311039,0,0,0,0
k261925,0,0,0,0
k412983,0,0,0,0
k143307,0,0,0,0
k186464,0,0,0,0
k163016,0,0,0,0
k115933,0,0,0,0
k113169,0,0,0,0
k219004,0,0,0,0
k98072,0,0,0,0
k416792,0,0,0,0
k226722,0,0,0,0
k371618,0,0,0,0
k365690,0,0,0,0
k206030,0,0,0,0
k208367,0,0,0,0
k110654,0,0,0,0
k296047,0,0,0,0
k312415,0,0,0,0
k57534,0,0,0,0
k254927,0,0,0,0
k360585,0,0,0,0
k126663,0,0,0,0
k67223,0,0,0,0
k159140,0,0,0,0
k40464,0,0,0,0
k364710,0,0,0,0
k97131,0,0,0,0
k142561,0,0,0,0
k204908,0,0,0,0
k337396,0,0,0,0
k221974,0,0,0,0
k336538,0,0,0,0
k174685,0,0,0,0
k147050,0,0,0,0
k105440,0,0,0,0
k42102,0,0,0,0
k335455,0,0,0,0
k359596,0,0,0,0
k162194,0,0,0,0
k240592,0,0,0,0
k357187,0,0,0,0
k254302,0,0,0,0
k376518,0,0,0,0
k97871,0,0,0,0
k310964,0,0,0,0
k198197,0,0,0,0
k48893,0,0,0,0
k24350,0,0,0,0
k235449,0,0,0,0
k148730,0,0,0,0
k261850,0,0,0,0
k201976,0,0,0,0
k201579,0,0,0,0
k15394,0,0,0,0
k55913,0,0,0,0
k59762,0,0,0,0
k326863,0,0,0,0
k135449,0,0,0,0
k365215,0,0,0,0
k388994,0,0,0,0
k111591,0,0,0,0
k376327,0,0,0,0
k367263,0,0,0,0
k36311,0,0,0,0
k330964,0,0,0,0
k236586,0,0,0,0
k16945,0,0,0,0
k239100,0,0,0,0
k66593,0,0,0,0
k387280,0,0,0,0
k332484,0,0,0,0
k138577,0,0,0,0
k348592,0,0,0,0
k189951,0,0,0,0
k47976,0,0,0,0
k328611,0,0,0,0
k395730,0,0,0,0
k60703,0,0,0,0
k353071,0,0,0,0
k6590,0,0,0,0
k7329,0,0,0,0
k65304,0,0,0,0
k165987,0,0,0,0
k67127,0,0,0,0
k409262,0,0,0,0
k36667,0,0,0,0
k229927,0,0,0,0
k278498,0,0,0,0
k179855,0,0,0,0
k315557,0,0,0,0
k282213,0,0,0,0
k395619,0,0,0,0
k129258,0,0,0,0
k139454,0,0,0,0
k370881,0,0,0,0
k18365,0,0,0,0
k312723,0,0,0,0
k412205,0,0,0,0
k23025,0,0,0,0
k358047,0,0,0,0
k338677,0,0,0,0
k410281,0,0,0,0
k343161,0,0,0,0
k198349,0,0,0,0
k202786,0,0,0,0
k12393,0,0,0,0
k241030,0,0,0,0
k410389,0,0,0,0
k52409,0,0,0,0
k337882,0,0,0,0
k68324,0,0,0,0
k169214,0,0,0,0
k288979,0,0,0,0
k407050,0,0,0,0
k417798,0,0,0,0
k242421,0,0,0,0
k407462,0,0,0,0
k144354,0,0,0,0
k311056,0,0,0,0
k208675,0,0,0,0
k236966,0,0,0,0
k87650,0,0,0,0
k39051,0,0,0,0
k420496,0,0,0,0
k268379,0,0,0,0
k146672,0,0,1,0
k243509,0,0,1,0
k262415,0,0,1,0
k204293,0,0,1,0
k44040,0,0,1,0
k241786,0,0,1,0
k385545,0,0,1,0
k213622,0,0,1,0
k312854,0,0,1,0
k58416,0,0,1,0
k326439,0,0,1,0
k414984,0,0,1,0
k180034,0,0,1,0
k309244,0,0,1,0
k311618,0,0,1,0
k150608,0,0,1,0
k294736,0,0,1,0
k364744,0,0,1,0
k101124,0,0,1,0
k164777,0,0,1,0
k340916,0,0,1,0
k28334,0,0,1,0
k248710,0,0,1,0
k57587,0,0,1,0
k381467,0,0,1,0
k248699,0,0,1,0
k381875,0,0,1,0
k328833,0,0,1,0
k263017,0,0,1,0
k256915,0,0,1,0
k312263,0,0,1,0
k46961,0,0,1,0
k150110,0,0,1,0
k192356,0,0,0,0
k275138,0,0,0,0
k85211,0,0,0,0
k83593,0,0,0,0
k364180,0,0,0,0
k101403,0,0,0,0
k91218,0,0,0,0
k253359,0,0,0,0
k59266,0,0,0,0
k17502,0,0,0,0
k292074,0,0,0,0
k69992,0,0,0,0
k394360,0,0,0,0
k30692,0,0,0,0
k170894,0,0,0,0
k210364,0,0,0,0
k321698,0,0,0,0
k368842,0,0,0,0
k300513,0,0,0,0
k149465,0,0,0,0
k349837,0,0,0,0
k232479,0,0,0,0
k194693,0,0,0,0
k277546,0,0,0,0
k388424,0,0,0,0
k10840,0,0,0,0
k74446,0,0,0,0
k383589,0,0,0,0
k151478,0,0,0,0
k319694,0,0,0,0
k259034,0,0,0,0
k285654,0,0,0,0
k122970,0,0,0,0
k192026,0,0,0,0
k332729,0,0,0,0
k248395,0,0,0,0
k52929,0,0,0,0
k28959,0,0,0,0
k279489,0,0,0,0
k361629,0,0,0,0
k353101,0,0,0,0
k401811,0,0,0,0
k176587,0,0,0,0
k321676,0,0,0,0
k359188,0,0,0,0
k173121,0,0,0,0
k185958,0,0,0,0
k190203,0,0,0,0
k98818,0,0,0,0
k363661,0,0,0,0
k393862,0,0,0,0
k113225,0,0,0,0
k155499,0,0,0,0
k16866,0,0,0,0
k37592,0,0,0,0
k197962,0,0,0,0
k64265,0,0,0,0
k329305,0,0,0,0
k175042,0,0,0,0
k16713,0,0,0,0
k269897,0,0,0,0
k195709,0,0,0,0
k227999,0,0,0,0
k356891,0,0,0,0
k73191,0,0,0,0
k369027,0,0,0,0
k128001,0,0,0,0
k387425,0,0,0,0
k287952,0,0,0,0
k257749,0,0,0,0
k379427,0,0,0,0
k243469,0,0,0,0
k312640,0,0,0,0
k344401,0,0,0,0
k396940,0,0,0,0
k209231,0,0,0,0
k65595,0,0,0,0
k90489,0,0,0,0
k57403,0,0,0,0
k41042,0,0,0,0
k296363,0,0,0,0
k39667,0,0,0,0
k88850,0,0,0,0
k139207,0,0,0,0
k57242,0,0,0,0
k48891,0,0,0,0
k22298,0,0,0,0
k183947,0,0,0,0
k95120,0,0,0,0
k410649,0,0,0,0
k189473,0,0,0,0
k356662,0,0,0,0
k243402,0,0,0,0
k306744,0,0,0,0
k315932,0,0,0,0
k332386,0,0,0,0
k173480,0,0,0,0
k210332,0,0,0,0
k326407,0,0,0,0
k392412,0,0,0,0
k159871,0,0,0,0
k50371,1,0,0,0
k186797,1,0,0,0
k12486,1,0,0,0
k131417,1,0,0,0
k411142,1,0,0,0
k89851,1,0,0,0
k258830,1,0,0,0
k205406,1,0,0,0
k114962,1,0,0,0
k35401,1,0,0,0
k351513,1,0,0,0
k342868,1,0,0,0
k412963,0,0,0,0
k12697,0,0,0,0
k334198,0,0,0,0
k181732,0,0,0,0
k249073,0,0,0,0
k380305,0,0,0,0
k206311,0,0,0,0
k370869,0,0,0,0
k228985,0,0,0,0
k268126,0,0,0,0
k208701,0,0,0,0
k269816,0,0,0,0
k257083,0,0,0,0
k197644,0,0,0,0
k392764,1,0,0,0
k297271,1,0,0,0
k232777,1,0,0,0
k133324,1,0,0,0
k37011,1,0,0,0
k247671,1,0,0,0
k298438,1,0,0,0
k335154,1,0,0,0
k339918,0,0,0,0
k328357,0,0,0,0
k337381,0,0,0,0
k232908,0,0,0,0
k403079,0,0,0,0
k253770,0,0,0,0
k412372,0,0,0,0
k5993,0,0,0,0
k8870,0,0,0,0
k36264,0,0,0,0
k213438,0,0,0,0
k292497,0,0,0,0
k282790,0,0,0,0
k386170,0,0,0,0
k260240,0,0,0,0
k374071,0,0,0,0
k139913,0,0,0,0
k237140,0,0,0,0
k374425,0,0,0,0
k7266,0,0,0,0
k257832,0,0,0,0
k128576,0,0,0,0
k56011,0,0,0,0
k298387,0,0,0,0
k66781,0,0,0,0
k251264,0,0,0,0
k382812,0,0,0,0
k149098,0,0,0,0
k64139,0,0,0,0
k390926,0,0,0,0
k54080,0,0,0,0
k25741,0,0,0,0
k332378,0,0,0,0
k283116,0,0,0,0
k203815,0,0,0,0
k370829,0,0,0,0
k68498,0,0,0,0
k387176,0,0,0,0
k162912,0,0,0,0
k308931,0,0,0,0
k221535,0,0,0,0
k4766,0,0,0,0
k170783,0,0,0,0
k89272,0,0,0,0
k267433,0,0,0,0
k88777,0,0,0,0
k284506,0,0,0,0
k262156,0,0,0,0
k142008,0,0,0,0
k285157,0,0,0,0
k96383,0,0,0,0
k15888,0,0,0,0
k16490,0,0,0,0
k356308,0,0,0,0
k189846,0,0,0,0
k191238,0,0,0,0
k7583,0,0,0,0
k275229,0,0,0,0
k277555,0,0,0,0
k29076,0,0,0,0
k120205,0,0,0,0
k131041,0,0,0,0
k18784,0,0,0,0
k157841,0,0,0,0
k359956,0,0,0,0
k15610,0,0,0,0
k278653,0,0,0,0
k385317,0,0,0,0
k218057,0,0,0,0
k14558,0,0,0,0
k258782,0,0,0,0
k17462,0,0,0,0
k119068,0,0,0,0
k62331,0,0,0,0
k337978,0,0,0,0
k28804,0,0,0,0
k133468,0,0,0,0
k421213,0,0,0,0
k367082,0,0,0,0
k49368,0,0,0,0
k328154,0,0,0,0
k141977,0,0,0,0
k302023,0,0,0,0
k310348,0,0,0,0
k252940,0,0,0,0
k177807,0,0,0,0
k76242,0,0,0,0
k372670,0,0,0,0
k55089,0,0,0,0
k245677,0,0,0,0
k170681,0,0,0,0
k357533,0,0,0,0
k32918,0,0,0,0
k207939,0,0,0,0
k268958,0,0,0,0
k41522,0,0,0,0
k232963,0,0,0,0
k81811,0,0,0,0
k332299,0,0,0,0
k214762,0,0,0,0
k158620,0,0,0,0
k305806,0,0,0,0
k393992,0,0,0,0
k65486,0,0,0,0
k171920,0,0,0,0
k180126,0,0,0,0
k417690,0,0,0,0
k219489,0,0,0,0
k94227,0,0,0,0
k177630,0,0,0,0
k358077,0,0,0,0
k373838,0,0,0,0
k49495,0,0,0,0
k377484,0,0,0,0
k15359,0,0,0,0
k65094,0,0,0,0
k85648,0,0,0,0
k142829,0,0,0,0
k62500,0,0,0,0
k230385,0,0,0,0
k248200,0,0,0,0
k107470,0,0,0,0
k253325,0,0,0,0
k246608,0,0,0,0
k288628,0,0,0,0
k352306,0,0,0,0
k399264,0,0,0,0
k99638,0,0,0,0
k326788,0,0,0,0
k379189,0,0,0,0
k396773,0,0,0,0
k147700,0,0,0,0
k12775,0,0,0,0
k390518,0,0,0,0
k91001,0,0,0,0
k254262,0,0,0,0
k69562,0,0,0,0
k92293,0,0,0,0
k262569,0,0,0,0
k85886,0,0,0,0
k206898,0,0,0,0
k11536,0,0,0,0
k174670,0,0,0,0
k144154,0,0,0,0
k39836,0,0,0,0
k322567,0,0,0,0
k107082,0,0,0,0
k19693,0,0,0,0
k133934,0,0,0,0
k316769,0,0,0,0
k416496,0,0,0,0
k356409,0,0,0,0
k162764,0,0,0,0
k330921,0,0,0,0
k121236,0,0,0,0
k103195,0,0,0,0
k115846,0,0,0,0
k128766,0,0,0,0
k224331,0,0,0,0
k121575,0,0,0,0
k288332,0,0,0,0
k147312,0,0,0,0
k94295,0,0,0,0
k88946,0,0,0,0
k390116,0,0,1,0
k288454,0,0,1,0
k315009,0,0,1,0
k396895,0,0,1,0
k375568,0,0,1,0
k367019,0,0,1,0
k976,0,0,1,0
k212254,0,0,1,0
k48350,0,0,1,0
k7934,0,0,1,0
k105559,0,0,1,0
k212632,0,0,1,0
k420132,0,0,1,0
k227152,0,0,1,0
k228622,0,0,1,0
k5100,0,0,1,0
k227343,0,0,1,0
k173484,0,0,1,0
k419422,0,0,1,0
k419014,0,0,1,0
k364356,0,0,1,0
k3823,0,0,1,0
k254214,0,0,1,0
k64588,0,0,1,0
k26237,0,0,1,0
k217979,0,0,1,0
k179148,0,0,1,0
k282389,0,0,1,0
k266965,0,0,1,0
k371357,0,0,1,0
k85144,0,0,1,0
k282333,0,0,1,0
k341656,0,0,1,0
k334555,0,0,1,0
k279467,0,0,0,0
k219604,0,0,0,0
k85961,0,0,0,0
k345704,0,0,0,0
k326735,0,0,0,0
k418367,0,0,0,0
k326530,0,0,0,0
k369408,0,0,0,0
k244532,0,0,0,0
k297299,0,0,0,0
k121459,0,0,0,0
k53194,0,0,0,0
k253958,0,0,0,0
k258081,0,0,0,0
k331491,0,0,0,0
k176706,0,0,0,0
k199171,0,0,0,0
k336901,0,0,0,0
k16148,0,0,0,0
k210152,0,0,0,0
k201595,0,0,0,0
k278004,0,0,0,0
k24789,0,0,0,0
k33837,0,0,0,0
k413655,0,0,0,0
k313707,0,0,0,0
k129600,0,0,0,0
k263241,0,0,0,0
k37383,0,0,0,0
k419565,0,0,0,0
k336264,0,0,0,0
k376787,0,0,0,0
k239789,0,0,0,0
k205963,0,0,0,0
k346042,0,0,0,0
k282602,0,0,0,0
k268070,0,0,0,0
k380679,0,0,0,0
k74846,0,0,0,0
k184483,0,0,0,0
k118496,0,0,0,0
k351403,0,0,0,0
k413590,0,0,0,0
k156619,0,0,0,0
k314793,0,0,0,0
k6962,0,0,0,0
k251939,0,0,0,0
k223885,0,0,0,0
k215204,0,0,0,0
k362138,0,0,0,0
k164642,0,0,0,0
k411033,0,0,0,0
k19028,0,0,0,0
k273693,0,0,0,0
k265485,0,0,0,0
k200080,0,0,0,0
k226126,0,0,0,0
k82046,0,0,0,0
k381469,0,0,0,0
k217114,0,0,0,0
k278210,0,0,0,0
k362929,0,0,0,0
k406541,0,0,0,0
k46272,0,0,0,0
k43355,0,0,0,0
k419374,0,0,0,0
k5849,0,0,0,0
k270773,0,0,0,0
k239131,0,0,0,0
k422128,0,0,0,0
k401938,0,0,0,0
k71238,0,0,0,0
k89176,0,0,0,0
k294660,0,0,0,0
k344818,0,0,0,0
k66011,0,0,0,0
k182358,0,0,0,0
k355154,0,0,0,0
k181878,0,0,0,0
k218357,0,0,0,0
k353412,0,0,0,0
k128927,0,0,0,0
k90673,0,0,0,0
k214649,0,0,0,0
k275686,0,0,0,0
k56305,0,0,0,0
k410682,0,0,0,0
k144500,0,0,0,0
k73570,0,0,0,0
k325207,0,0,0,0
k163697,0,0,0,0
k37559,0,0,0,0
k237662,0,0,0,0
