Key_2_4,ParticleID_2,ParticleID_41,ParticleID_26,ParticleID_22,ParticleID_15
k8454,23.7168,-29.5372,14.8458,21.3493,561.747
k48013,97.6363,-81.716,188.163,69.2415,1251.95
k11850,5.98761,-44.1986,150.067,136.73,1964.68
k5660,115.12,-65.5787,251.887,114.729,1237.77
k18525,250.655,1.21601,120.084,191.317,1307.23
k35890,127.237,24.5704,90.8736,205.422,2243.62
k16495,56.9793,-23.4095,9.83317,66.8418,702.4
k46000,732.668,-10.6506,366.972,220.516,1588.12
k39582,64.5928,-7.66323,7.25563,63.2234,771.3480000000001
k42058,15.2025,8.342369999999999,62.0329,175.101,2008.72
k22563,9.67911,45.4119,1.48897,46.95,595.9119999999999
k39222,143.64,39.894,118.735,281.631,2580.2
k72089,70.6045,-0.762354,28.4442,302.191,2561.25
k9877,148.235,-9.56197,6.85668,75.7501,908.026
k10672,73.6618,-32.6804,37.8238,65.0389,893.918
k56680,9.63179,-29.7255,7.2645,64.2233,820.4889999999999
k57568,18.9626,-27.5897,13.5822,94.9487,1345.42
k17085,9.41101,-6.29673,27.5615,303.156,3022.66
k68537,13.3602,12.8054,0.0,259.84,2302.91
k40410,70.9651,22.9796,18.2951,423.33,3530.73
k44600,26.9462,-11.8914,107.874,21.7537,289.936
k72330,14.8889,-6.14996,40.0536,261.363,2776.56
k20755,11.235,-1.1667299999999998,23.9715,55.9059,714.204
k1450,130.184,13.3187,95.9665,48.6133,468.492
k6071,31.4949,-28.8725,1.57802,18.4255,350.25699999999995
k47410,9.70148,17.3411,48.8996,93.6419,1088.83
k27506,23.3817,-4.39013,2.19135,34.8001,562.4119999999999
k11308,5.22388,-13.7951,4.59793,60.8507,917.915
k51546,2.10713,61.4519,4.46229,59.2338,690.265
k52292,2.93759,-27.7367,8.28473,90.2439,1348.93
k27474,255.945,-44.5728,33.3707,168.53400000000002,2441.17
k42464,42.322,-10.0891,5.90206,36.516,579.956
k51310,24.6426,7.95488,17.2868,184.266,1778.41
k55826,76.0781,-18.7629,7.527889999999999,24.9198,578.2919999999999
k49989,2.10722,-35.2012,115.781,55.5453,580.031
k47225,2.58493,12.301,2.84652,43.2012,543.265
k29106,14.0868,-14.6586,8.62703,186.78,2293.97
k40058,233.925,-10.3342,24.4914,54.5772,631.2869999999999
k31314,99.3107,-0.700652,243.893,26.2034,1190.26
k52486,27.612,-7.892139999999999,9.73293,194.64,1476.57
k51135,5.23149,-13.0323,0.78364,25.9105,240.273
k9809,11.3303,-4.92966,3.67597,288.041,3312.76
k2227,10.5532,-11.8344,19.0385,152.259,1413.17
k38759,31.0157,16.1459,153.71,254.679,1414.58
k11272,878.095,-21.7153,274.505,85.8788,2976.82
k43517,32.6701,3.21553,0.0,217.149,2359.87
k42958,43.9257,-40.812,47.4261,26.5332,514.543
k25992,1.99993,-18.0553,0.576534,22.8548,579.364
k46728,156.525,-3.35415,8.040410000000001,101.309,924.583
k37971,29.3912,-19.6343,22.1302,147.533,1851.49
k3947,146.18200000000002,-3.647580000000001,20.821,66.1799,580.175
k43091,8.43715,-27.0634,82.5207,18.1404,244.582
k17509,23.0263,-36.2838,89.3005,12.5952,504.274
k22618,440.167,-1.02842,7.57722,129.089,1088.43
k23148,8.42371,-26.2273,30.1089,60.7091,999.864
k39421,19.8906,-10.9917,84.7409,31.7623,403.504
k62385,1.07872,-12.1417,1.92921,85.1615,808.368
k24015,81.5224,-11.3892,40.1749,412.191,3216.98
k42868,77.8058,-7.6327,12.4418,80.4183,595.8430000000001
k60140,55.2834,-3.67274,4.3429400000000005,76.2544,774.5830000000001
k42220,96.0854,66.7437,0.0,261.327,1576.28
k54759,67.9202,51.3994,134.389,45.053,506.041
k56788,147.249,-11.6885,135.373,102.45,1172.6
k50928,47.6574,-11.6991,14.4617,255.435,2770.5
k34467,13.3254,-12.0731,22.8354,140.701,1719.25
k50673,138.625,-32.5853,240.561,377.757,2255.59
k277,3.26059,4.97034,6.07176,74.583,762.3389999999999
k3675,58.7878,39.8073,0.0,156.085,1758.04
k69617,14.789,-1.19688,21.562,151.27100000000002,1676.05
k54709,44.839,8.68135,24.7308,70.4669,872.202
k49770,19.6256,10.2397,10.944,111.604,1250.9
k61031,24.5914,-10.635,4.89337,42.5449,707.222
k51094,1.33827,-12.3248,148.826,12.4079,506.754
k7633,17.7624,-0.809383,43.5903,149.175,2099.19
k72118,28.3471,-23.177,140.964,64.074,798.015
k2762,68.2459,16.8589,0.0,339.092,1892.47
k18390,938.122,-14.4905,321.781,185.134,1401.45
k47726,33.1572,-2.89746,51.3217,159.386,2033.77
k716,28.0596,56.6136,32.8796,141.53,1923.53
k65433,209.765,-15.6544,281.225,222.56,1246.58
k28562,38.9008,-6.42795,35.2783,238.501,2712.16
k55127,48.7663,-3.03274,13.7098,124.762,1703.42
k55089,14.1303,11.1672,31.8616,98.6639,783.355
k33426,55.9333,-39.2749,26.2206,65.3354,1084.37
k55752,297.824,-38.153,335.20300000000003,117.733,1716.76
k1853,35.0583,-36.2181,31.8541,133.411,1644.69
k46765,64.2766,14.3722,78.4105,142.349,2086.91
k17003,3316.78,62.4434,0.0,395.849,2892.64
k6971,1.2333,-5.91655,69.7483,79.8929,797.9910000000001
k39071,23.4115,-4.85042,28.3595,267.381,3813.55
k13385,40.0296,-35.0933,2.15126,27.9689,542.7080000000001
k65837,99.9688,-3.03386,266.21,429.007,3476.71
k50745,13.7139,-30.6205,83.7226,36.6386,630.069
k54330,6.11777,10.4019,21.9823,113.135,1077.49
k6628,6.7218100000000005,-0.631895,0.0,274.10400000000004,2603.7
k19568,552.351,-15.5061,150.985,94.9554,815.172
k22773,54.9447,-21.4717,41.6442,286.85,2650.16
k70060,86.7729,-5.92898,237.671,31.5232,922.92
k4415,151.308,27.1721,129.32,55.2037,617.411
k23788,644.23,-14.9539,59.1261,114.401,1041.13
k29950,5.83555,-21.6752,31.3888,106.402,1341.79
k64432,66.6658,24.7401,89.0696,185.432,1390.76
k17984,226.11,-2.70468,78.711,53.6829,646.677
k64595,1721.42,-4.59101,14.9329,371.592,2778.26
k52269,422.924,-11.6081,79.7069,91.2161,842.03
k69952,62.8076,-30.5431,77.9102,98.6482,1198.26
k48097,29.7747,-22.2836,5.32594,26.3939,609.6709999999999
k27859,15.3837,-3.7979,18.3554,217.388,2073.42
k37613,43.537,-17.9751,8.214260000000001,77.1635,1168.4
k68889,38.6221,7.10407,10.5428,345.778,2949.54
k4784,10.0129,-5.15376,168.674,50.274,776.584
k72226,43.2363,49.2548,131.572,83.6051,854.6360000000001
k28473,43.3918,-37.3076,221.751,85.2136,1324.65
k26667,21.4807,-8.54748,3.13544,37.5472,549.43
k1142,61.5581,-24.698,245.677,378.506,2562.0
k34498,12.7137,-33.5276,15.5289,17.4332,405.288
k17175,318.48900000000003,15.8318,212.122,128.415,895.628
k52296,3.1509400000000003,18.6495,37.0792,180.851,2742.4
k62009,44.9556,-14.6778,77.2646,91.6164,1236.82
k46784,7.8482,-7.908889999999999,5.13185,104.532,1680.31
k41954,300.608,24.5413,287.024,133.958,976.341
k52456,18.1064,-12.9727,90.3248,111.531,1221.43
k45037,32.4705,-23.2323,0.0,58.7728,776.8380000000001
k59882,36.8657,-11.3858,7.73527,43.6218,592.822
k3538,4.13401,-29.354,17.2787,30.174,423.814
k35363,1017.61,-18.8499,13.7732,224.388,1896.18
k32885,108.089,-117.095,209.854,402.317,2512.6
k72045,113.608,-1.29474,248.705,113.415,1142.69
k51313,217.922,28.6178,37.8862,346.085,3117.42
k62222,12.0566,-11.344,268.949,186.879,1034.85
k18499,38.043,1.15341,89.8447,12.9595,432.549
k70441,39.7523,45.6226,18.5664,69.7154,1168.51
k10419,13.1485,23.0458,43.9458,101.031,755.096
k50056,135.597,-14.2778,11.0604,76.0869,824.946
k6318,55.1821,1.90482,13.6018,147.398,1599.44
k4818,36.4044,-11.4756,12.4315,106.923,1398.98
k7380,0.536155,-8.06581,0.934018,37.3856,470.552
k59041,23.7668,-25.2981,4.28416,58.9578,990.523
k59472,14.166,-20.6619,3.68082,12.5794,276.60900000000004
k40443,16.0373,-10.8098,10.2621,79.2413,462.658
k55210,31.8005,2.0824,72.3653,136.349,937.389
k25382,23.4814,16.8986,40.291,134.106,1330.08
k58588,331.19699999999995,1.1266200000000002,284.824,148.844,1293.02
k30510,52.275,-17.4813,142.97,75.6334,833.426
k62535,98.7358,-3.09068,9.37101,65.3246,855.9689999999999
k28171,56.1546,33.7502,31.9425,129.80700000000002,1162.6
k39089,1.33427,4.31957,57.382,87.1874,1037.42
k57192,345.334,-1.1872,70.7913,88.0592,973.172
k26841,48.2072,-18.8802,28.5826,49.0269,831.6339999999999
k52425,72.9449,4.17282,9.69341,246.893,2352.31
k40149,228.858,26.881,58.6583,482.776,3492.57
k19344,420.382,-271.754,200.78,39.6166,1565.27
k65802,103.296,-1.51556,35.6933,420.137,3312.16
k27560,223.259,-12.9023,218.826,129.655,893.295
k6636,32.8097,-18.3859,11.1492,124.447,1444.94
k28681,139.997,-9.36852,18.6181,362.43,3547.14
k13278,373.844,-1.11845,23.1512,171.142,1410.14
k21255,522.297,-27.228,0.0,346.189,4433.07
k54280,22.8979,19.9878,0.0,387.328,2429.54
k13621,23.4348,-3.60364,46.0892,201.953,1557.66
k2924,1083.87,-69.7442,357.474,270.493,3803.87
k49098,85.9065,31.5534,14.7663,308.262,2400.36
k17043,485.772,11.0268,153.32399999999998,226.472,1444.02
k15575,24.7409,54.2242,79.104,178.451,1242.15
k48308,618.1709999999999,-67.597,721.038,796.924,5113.7
k55046,532.599,-43.3448,275.075,214.636,1392.78
k66994,169.357,93.5539,107.549,285.98900000000003,2138.2
k9862,76.5101,-14.6337,34.541,92.0121,1893.18
k16928,30.3744,-10.347,8.551730000000001,28.1852,367.954
k24025,278.66,-3.93322,143.409,272.327,1971.59
k53197,24.7553,-24.9562,22.6476,90.7074,1387.34
k69334,93.4491,-18.3569,2.44186,56.2916,850.242
k64063,22.3457,-37.4032,59.96,75.9199,975.789
k31618,30.6143,-9.0952,12.5768,161.234,1722.26
k58122,33.7439,-14.5974,21.8168,115.092,1209.21
k69385,21.7905,-7.775819999999999,213.62,93.2778,759.927
k27586,440.421,20.3106,0.0,558.9159999999999,4161.81
k39584,64.523,-15.38,1.88485,37.0716,453.23800000000006
k49045,25.8648,9.90619,54.7421,118.446,1483.81
k3143,11.2377,-30.7195,17.7502,46.2764,688.6080000000001
k51972,62.1142,-36.1338,94.8819,23.1746,589.716
k878,3.02463,-7.25921,3.88766,48.0193,984.395
k7284,904.378,12.3785,31.7503,223.054,1924.7
k71658,15.0317,-9.70206,8.86474,114.041,1245.37
k37571,2.87431,-15.9701,135.881,33.5263,512.4780000000001
k46267,19.1803,40.2535,0.0,171.113,1326.73
k10763,191.352,1.98959,71.0898,136.343,995.233
k33494,37.4615,-7.90857,12.4797,27.9659,600.485
k5640,12.5972,-5.15726,49.4409,138.625,1635.71
k26971,96.6592,-2.3854900000000003,54.0714,178.975,2016.85
k67881,32.3516,-4.98044,82.7627,158.084,1645.5
k21206,2.33782,-13.1059,14.9492,31.9888,455.987
k14414,1.30694,2.90558,19.7901,143.648,1386.77
k7346,4.2525,-35.4133,49.2515,139.835,1787.47
k38046,21.878,-1.91005,12.7604,97.4557,1215.55
k18211,160.16,-6.7718300000000005,17.2953,214.364,2087.97
k3718,12.3618,20.6382,88.9762,210.305,1434.82
k20480,39.2348,7.360860000000001,28.3812,281.16200000000003,3025.18
k49506,50.3052,-4.82626,18.1728,200.046,2125.48
k28680,37.6306,-46.424,155.774,55.4205,965.154
k55937,150.645,4.59504,24.5498,154.414,1353.88
k9122,589.625,36.0155,127.133,147.984,1110.44
k1302,295.48,-9.66143,34.683,111.414,1388.67
k53550,17.9001,-16.6901,0.0,9.61059,263.848
k28620,90.7106,-44.6764,239.723,155.829,2049.96
k21245,0.253888,-12.0511,8.34511,21.0041,349.25800000000004
k52082,132.70600000000002,-17.5298,0.0,637.957,3431.86
k48630,548.602,-18.2432,175.491,360.144,3491.54
k37761,2.9541,2.52875,7.08652,53.0193,520.686
k62088,41.8943,-9.33175,36.4992,120.034,1647.43
k53192,19.6227,0.0654195,12.7849,72.673,744.11
k47695,402.431,-12.7838,12.1405,136.513,1004.4
k63248,127.704,13.8916,26.566,122.901,842.427
k11457,23.2685,-3.03691,45.3505,30.9848,478.311
k39813,8.588510000000001,44.0948,98.5247,119.323,1128.08
k4266,18.2686,-30.6667,0.890473,55.1404,1055.31
k45240,35.3374,-15.5569,4.35542,88.4116,1024.86
k36311,30.5303,-30.0012,58.0535,54.7103,1027.5
k66448,14.2259,2.15873,6.98095,159.037,1507.9
k50434,6.11981,1.5742,8.4738,28.9808,387.18
k52574,11.5426,28.837,101.876,31.9944,509.36
k35300,12.1069,7.5402,86.1198,91.9153,873.0260000000001
k27421,454.698,13.5704,83.1089,178.718,1501.14
k64919,87.7369,-27.0615,0.0,357.278,3733.54
k40892,59.9489,-20.1543,185.132,229.032,858.6489999999999
k53904,15.9814,3.60187,182.016,109.406,1389.42
k70084,0.561125,-20.2196,18.8813,87.2027,916.313
k59037,93.7752,40.601,84.5932,172.18900000000002,2110.23
k43518,84.1708,28.8168,0.0,162.8,1517.84
k65412,10.0979,27.8046,33.6628,185.732,1886.79
k44764,25.5953,-3.73045,11.2429,20.4427,398.383
k14525,136.761,-5.54452,50.7216,100.055,1460.04
k66023,42.337,-19.0236,11.432,35.9572,698.664
k13945,73.0756,-10.8683,6.6074,69.2325,855.9789999999999
k21448,67.7543,9.34213,10.8385,59.8065,914.203
k40753,47.4205,-50.6464,72.049,44.198,872.8660000000001
k56219,108.89,13.6048,23.9287,245.18400000000003,2903.59
k49623,125.725,29.9089,0.0,974.803,4602.73
k58467,21.3202,-19.8774,18.6811,102.185,1366.38
k61032,302.057,-12.222,9.89161,67.5626,734.39
k53179,41.9766,4.51055,73.1139,379.491,2678.9
k65995,114.627,-18.0631,19.3789,100.207,928.945
k18486,104.552,-6.739269999999999,144.11700000000002,195.313,1873.85
k14474,53.0195,2.32271,92.5764,28.3037,552.8290000000001
k4107,14.968,-13.8876,2.90833,23.5387,538.076
k14943,51.1167,-1.82373,12.4109,135.042,1093.94
k41129,314.101,77.6886,0.0,384.339,2859.5
k42342,4.246230000000001,-8.0637,48.2818,110.382,1282.46
k59708,33.518,-15.0545,18.0496,280.367,2525.67
k5951,24.1351,-6.33076,21.2141,145.796,1875.52
k58626,13.2785,-20.4801,2.92165,192.147,2144.81
k48952,186.716,-4.80679,16.9046,224.653,2345.1
k22474,77.0632,0.049024,2.35017,53.5198,661.9780000000001
k21688,44.3108,-7.00784,117.024,68.5978,581.94
k8281,20.1476,-36.6616,94.9977,27.1891,498.449
k10698,144.586,9.25168,62.9801,190.152,2181.72
k62729,67.0146,13.3939,0.0,448.467,2592.96
k67068,46.7245,-0.0261946,116.955,26.3099,518.451
k36063,132.749,22.8071,125.466,53.462,648.556
k39891,33.2667,-25.8074,146.13299999999998,56.236,712.4789999999999
k68052,4.65987,-4.85306,7.44217,65.1604,695.862
k55970,24.8403,-33.2325,0.0,25.7357,416.908
k52464,59.4448,-19.4999,98.4676,103.173,1021.52
k11073,0.793493,-21.5491,12.4907,73.3169,935.491
k16148,22.8228,-5.17962,0.0,273.965,2060.25
k70935,20.4165,-58.7046,76.0786,63.5579,1082.45
k46392,4.44879,-34.2522,8.847560000000001,68.9176,855.565
k34332,0.912156,36.8935,1.6845900000000005,66.8206,818.982
k30038,133.619,44.6215,38.5165,273.13,1883.39
k31615,289.193,5.77806,31.0143,83.3649,617.6
k29462,52.3221,-25.2963,80.7345,23.3982,730.057
k50762,109.108,16.1425,10.9805,224.842,1955.83
k17496,342.781,-7.39498,238.93,558.1080000000001,2822.8
k70961,130.101,18.3581,0.0,205.655,3003.44
k36768,104.751,29.8744,77.9942,313.423,3231.6
k15786,48.2107,-10.0509,6.75142,79.2424,1114.42
k15005,128.153,34.2232,61.4335,638.889,5131.2
k61679,124.154,22.2318,28.9528,296.436,2861.28
k65014,6.07667,39.0653,298.629,171.50400000000002,1068.55
k5775,100.27,10.2469,37.9173,95.7046,1429.63
k49366,19.1431,-48.2263,160.192,66.6695,1196.99
k4371,42.9637,-34.9846,54.4239,45.8211,818.975
k49582,890.56,-75.8184,361.445,129.298,3306.87
k65578,33.0121,-37.7564,4.02996,25.1356,396.67
k64472,8.71691,-30.7618,51.306,34.5404,446.328
k35009,3.01066,-18.4513,19.6166,102.041,1028.89
k55864,121.749,-5.525919999999999,208.606,150.937,808.7810000000001
k56619,34.4935,-13.961,3.73657,77.4634,813.179
k27171,189.325,33.7548,0.0,442.825,3524.25
k19450,23.4795,-22.2763,201.284,250.507,1806.38
k24412,18.1551,-16.2157,32.9975,44.2631,728.915
k26647,66.9239,5.19108,21.3595,195.868,1996.79
k43361,47.6985,-13.1107,44.7346,60.3797,673.94
k15184,148.118,-53.4398,11.6768,46.7229,1090.58
k1947,3.1811700000000003,52.8938,9.79827,135.015,1143.57
k44152,41.3689,13.08,6.90097,80.9492,881.5880000000001
k56976,34.5649,-10.2266,160.529,115.545,1464.54
k1212,14.4074,-31.2525,92.9922,64.7989,1095.33
k44697,27.5841,0.682404,2.6468700000000003,108.077,816.3889999999999
k19467,46.3244,17.7961,37.9349,244.777,2531.47
k67049,9.42386,-8.35228,1.62348,93.9705,787.706
k45726,27.0782,-6.99937,5.97063,27.929,364.2480000000001
k27535,205.232,-23.6742,99.1099,146.377,1217.81
k18059,20.294,1.06987,148.528,154.125,1170.31
k62149,52.3584,-11.9082,74.8997,97.1279,1630.81
k58177,21.6291,-12.4759,15.4374,59.9592,664.253
k60158,24.8108,-33.999,17.4047,28.2745,605.8330000000001
k18683,86.7571,1.82724,8.082089999999999,50.61,585.284
k2390,112.811,-37.5707,27.0996,42.2827,719.539
k4293,29.3434,-11.8076,168.011,135.474,1104.4
k11765,1155.3,-11.8813,0.0,153.579,2901.38
k11399,138.328,-8.45063,49.8174,40.4913,577.4730000000001
k12180,25.8717,-18.9339,10.7394,104.447,1190.62
k72189,523.008,-23.2221,53.5222,97.2594,1240.31
k60468,33.2158,-9.81781,108.93,49.9629,509.384
k37903,112.104,-21.4321,0.725703,53.3068,774.438
k62347,38.6555,-24.5903,8.997639999999999,230.754,2408.27
k39543,2.37375,2.87437,6.94225,53.3155,674.797
k15073,6.4865,1.54651,40.0092,123.673,880.2860000000001
k27014,7.55967,9.05591,142.899,131.02100000000002,1163.06
k58180,50.8764,-0.879292,27.095,89.0903,969.053
k42161,115.119,-19.3097,0.0,483.018,3197.16
k67871,11.9705,-19.9845,92.5025,76.683,933.935
k19059,742.993,-22.2537,747.1389999999999,466.775,4940.65
k6873,573.185,1.47046,10.2953,141.186,1544.49
k16369,34.5305,-50.5814,71.2541,76.3411,806.3689999999999
k430,2.08332,-18.2034,0.0,26.2702,460.926
k3462,1.55652,0.834801,0.437875,98.3685,1090.47
k55085,8.86035,-1.94018,19.3794,257.69,1948.31
k14582,39.4214,22.7851,20.1363,197.856,1658.76
k55142,94.1611,23.9775,108.684,39.232,451.4
k11599,3.98597,82.3461,209.102,112.612,981.594
k58304,42.7132,1.05108,12.7789,78.5388,1114.22
k61391,648.591,-17.8026,4.20558,165.458,916.47
k14595,93.2566,41.036,179.03799999999998,220.037,2167.06
k51508,322.457,-29.395,0.0,694.9169999999999,5211.1
k67251,117.633,-19.6087,1.58635,56.3819,615.732
k4573,26.0893,-15.5263,83.6985,161.332,1783.5
k2391,99.8057,-22.497,0.97072,35.9578,461.997
k21024,32.0405,-32.6775,7.53865,43.7645,623.651
k38337,93.7101,-12.2883,14.8782,422.962,3435.45
k64303,247.13,-15.2738,11.5979,331.63800000000003,2922.6
k11713,43.4629,18.0092,22.862,164.46200000000002,1682.58
k39998,2.98568,24.1721,81.8437,68.2736,718.579
k56835,24.4554,-26.8909,20.232,58.0697,846.085
k54175,11.8832,-24.855,45.5663,59.6613,947.963
k50818,881.0219999999999,-10.7081,22.0329,212.653,1894.94
k693,667.4960000000001,0.56763,150.414,216.856,1067.39
k40234,79.8519,-49.5028,57.8005,29.6455,534.6759999999999
k56757,35.8718,-21.8457,8.836689999999999,57.9811,1029.53
k29477,24.0569,-8.70358,9.8141,134.982,1935.41
k13017,9.21613,-43.24,13.7931,30.3961,810.446
k38954,330.858,-1.40577,134.17,72.4737,721.82
k30413,98.5626,-50.2318,56.0628,163.602,2139.23
k68643,611.451,-13.9618,216.799,217.319,2075.39
k10266,66.7661,-58.5805,94.8606,18.699,485.156
k3570,407.05,-22.5915,325.47900000000004,214.533,1236.62
k12257,536.705,-5.02189,12.7148,104.591,1028.45
k17160,1.5971799999999998,-26.5609,1.22297,42.037,526.1709999999999
k21447,13.1082,6.27064,47.459,111.277,835.671
k38959,49.4478,-6.82114,12.5424,111.088,1748.59
k50323,316.144,-6.307259999999999,220.496,104.607,660.535
k27322,746.284,21.5415,154.45600000000002,352.726,1787.12
k14213,68.6659,-7.25541,10.2334,267.694,2842.01
k63579,13.6319,31.0563,0.0,393.24300000000005,2484.96
k15481,24.5906,-27.9466,34.7862,17.8154,573.175
k9216,109.694,10.7974,43.3428,571.438,5105.4
k20527,187.854,-10.6745,25.9395,88.6417,676.046
k36061,145.846,-17.78,4.889069999999999,144.55200000000002,1537.32
k6445,35.7141,-7.46196,5.20777,211.896,2272.79
k63658,51.0775,4.56414,18.9977,71.4787,725.633
k8083,50.9932,-48.8084,260.54900000000004,100.436,1453.65
k41609,18.3576,-35.6865,52.2145,91.2031,1870.88
k22136,748.166,-22.7624,517.452,537.95,2182.96
k8217,83.8175,19.4298,21.6699,137.638,1556.76
k54369,1570.08,11.5752,120.57,385.846,2599.32
k34365,58.5257,-1.67753,134.526,363.479,4010.25
k38918,33.3015,25.8354,29.2377,164.929,1310.17
k3398,29.2425,18.9429,41.7305,163.221,2187.28
k2087,2.0793,-34.2276,107.384,27.9252,528.7080000000001
k72233,0.404545,-11.2471,24.1299,20.9976,561.922
k45828,35.7858,13.6026,0.0,113.878,2119.31
k72851,47.9986,-9.34074,7.21604,94.3536,1602.16
k49656,17.0113,-8.29785,34.0709,192.646,2191.72
k2480,78.5228,13.9662,31.5882,34.7204,802.3439999999999
k26700,56.059,2.2581,103.859,57.0001,831.508
k18841,463.872,-18.1687,384.067,494.719,1406.7
k67285,9.68282,-20.6763,13.6091,167.21,1388.59
k26611,19.2022,27.7254,125.7,81.9919,998.474
k13717,10.2185,40.3779,20.0045,60.2404,575.988
k37748,78.1506,12.978,5.92721,50.4805,724.9580000000001
k28753,156.567,-11.3663,16.1281,303.525,3238.35
k18155,19.4071,-0.427804,16.1196,175.335,1581.59
k31873,92.2265,-10.6217,97.358,124.711,1476.01
k54567,68.9826,-11.7681,1.53039,54.3228,624.075
k26336,41.1745,-32.1798,30.5563,21.8412,543.06
k19463,326.791,-63.6789,114.533,95.4601,1436.37
k36699,55.1763,1.8869,17.2957,205.945,1736.15
k226,46.5384,-60.2231,107.092,101.813,981.233
k51446,18.3557,-23.0794,2.88858,15.5324,424.962
k6721,22.5456,-29.4155,13.8223,226.922,2691.15
k49318,1.18499,6.589810000000001,56.779,101.517,721.312
k9743,18.1588,6.7028300000000005,65.6724,165.707,1544.7
k36068,37.9007,-3.56,4.80134,67.0831,665.177
k68460,70.1629,4.89658,11.0693,72.1163,825.2669999999999
k43501,11.6456,11.6447,0.0,347.936,2358.45
k10000,111.633,2.99421,291.953,570.577,4166.5
k32336,11.3877,0.258847,17.6662,216.531,1640.55
k52236,34.4625,1.42294,2.50013,57.7011,708.2689999999999
k13854,267.643,4.7718300000000005,3.19683,79.426,751.9060000000001
k52642,413.081,-21.6739,26.3488,120.398,1102.93
k6830,9.72374,-10.3002,13.8994,116.69,1378.53
k52089,675.62,2.71101,172.412,93.0831,897.9789999999999
k215,55.332,-18.8643,16.7294,95.2996,1003.85
k35376,61.2133,11.596,23.5134,73.6667,743.278
k3936,18.8684,-8.50478,26.2144,225.702,2761.12
k56587,83.7781,-9.27598,100.782,291.781,2332.96
k7993,86.8691,-14.8299,10.3138,129.96,1600.64
k64296,139.418,-11.8199,11.6819,85.7732,1103.59
k50571,393.044,-27.5492,170.46200000000002,83.0159,750.314
k29072,70.6739,-14.7672,9.95292,77.6537,703.2510000000001
k60366,55.9614,79.632,31.211,109.987,750.342
k32311,47.1319,6.428,21.3576,186.594,1827.88
k45824,992.329,-22.1502,196.473,185.837,1583.05
k46356,49.8956,52.4695,85.6427,347.297,2612.84
k29756,112.704,6.99372,0.0,515.952,3077.24
k51445,38.1134,-49.8995,131.298,67.2486,1342.94
k49731,17.8933,3.4940800000000003,77.9556,160.717,1769.46
k53235,38.2397,-19.3555,9.43747,90.4443,1190.54
k6385,236.5,54.2282,229.286,118.499,1025.14
k51513,31.596,-46.496,34.9225,127.013,1389.87
k16900,477.386,-5.64472,297.716,469.659,3245.44
k21359,26.7628,4.12558,0.8667299999999999,71.2233,777.2589999999999
k54391,243.959,49.8025,102.725,99.7108,781.6339999999999
k65072,54.4539,26.3365,0.0,255.215,2219.49
k42488,20.4604,-2.8685,85.8207,62.5592,677.742
k4922,0.626734,-9.40241,2.99905,94.5908,935.865
k36408,68.8968,11.0112,3.2718700000000003,344.593,3289.82
k56841,317.921,-114.154,226.351,329.087,2109.05
k37136,150.314,-48.2322,52.925,82.8669,986.328
k71282,2.91581,-11.5472,172.084,56.8113,955.428
k53854,483.032,92.965,207.741,60.3991,628.0790000000001
k67671,54.2021,2.40367,284.543,242.384,1688.97
k71310,1.87332,-6.15963,6.715560000000001,50.9807,555.803
k65336,91.2932,-32.4618,24.198,88.698,1169.42
k18956,41.3864,-13.5863,139.487,69.7786,1031.81
k8788,97.8448,33.9493,64.0174,252.913,2764.36
k22693,257.486,-17.8158,97.9063,76.1372,713.36
k44542,50.4381,-43.1779,15.1027,54.6597,867.003
k25483,34.3537,-7.05939,39.0835,63.4028,782.0089999999999
k8173,983.075,44.636,104.635,311.529,2191.17
k57299,145.845,-18.1341,6.13492,259.148,2386.44
k32145,731.047,-5.26205,9.35148,186.688,1572.73
k56690,109.105,11.8039,27.91,306.373,2435.67
k15186,14.0188,13.1745,5.79146,35.9401,639.443
k22245,61.7869,35.2243,217.043,382.73,2298.52
k4079,63.5988,-2.42879,30.3746,267.818,2757.63
k15746,70.8658,1.83535,26.9993,53.4594,851.316
k56272,27.5632,-29.2194,17.9153,145.696,1797.06
k33111,224.401,-0.207609,11.1422,299.096,2738.78
k70106,31.1764,-2.1754,7.17934,80.4955,821.4689999999999
k45728,140.841,19.7527,23.915,268.819,1943.96
k54680,104.591,-15.935,7.176080000000001,50.7218,785.225
k16537,183.153,-19.3145,132.961,71.6668,619.33
k44057,11.5636,1.5934,214.939,85.5681,1009.33
k26357,79.7428,-55.6754,29.8322,163.509,2306.17
k52629,48.6072,11.1011,24.8745,268.517,2334.66
k61662,9.39491,-37.3192,148.72,201.845,1008.02
k29131,31.4324,-7.52646,108.885,73.0958,573.9580000000001
k42271,17.4725,-0.81295,40.4357,170.43099999999998,1783.65
k30684,46.6454,-17.8124,23.9295,43.7564,757.428
k37389,10.8757,-3.73105,194.924,64.1861,1035.64
k57780,110.108,71.2206,0.0,303.223,1341.16
k31087,22.1231,-7.3918,26.7335,42.5997,401.167
k68998,37.1797,0.6184689999999999,0.8349270000000001,29.1117,450.346
k18270,658.961,-28.5872,176.933,145.046,1869.31
k20862,244.33,-4.44527,21.7549,503.944,3436.87
k61921,5.485040000000001,-0.416747,5.82354,69.2683,603.5369999999999
k2744,51.7362,-4.81882,4.10134,100.184,951.252
k8409,71.5882,23.2087,0.0,770.1010000000001,3017.05
k71655,1212.72,-27.0822,11.3616,344.052,3140.46
