Key_2_4,ParticleID_14,ParticleID_20,ParticleID_25
k2391,1.49514,0.658343,0.175569
k21024,1.45713,1.05967,0.567542
k38337,4.49667,-0.0770158,0.111264
k64303,4.69118,-0.211837,0.303701
k11713,2.82786,1.5,0.4894229999999999
k39998,2.36375,0.93672,0.212598
k56835,2.03386,-0.00532286,0.254281
k54175,2.33488,0.333546,-1.45348
k50818,2.6428700000000003,1.02211,0.4275029999999999
k693,3.10289,-0.777415,0.476976
k40234,1.95137,1.34779,0.8813979999999999
k56757,1.92795,1.19697,0.497127
k29477,2.84201,1.39432,0.0942072
k13017,2.44848,0.473258,0.8767229999999999
k38954,2.34357,0.108369,-0.115942
k30413,3.17865,0.563124,-0.780744
k68643,3.50573,0.944638,0.542799
k10266,1.7836599999999998,0.8881549999999999,1.15466
k3570,1.89375,-1.6880700000000002,-3.01836
k12257,2.20225,0.688001,0.583779
k17160,1.94878,0.8165600000000001,0.288301
k21447,2.75799,0.0195978,0.744989
k38959,2.5601700000000003,1.35974,-0.153846
k50323,2.52113,-0.63968,0.0474115
k27322,3.37829,-0.5749270000000001,0.0462492
k14213,3.3357,1.01603,0.260634
k63579,4.14159,0.285732,0.3852
k15481,2.09188,0.4805819999999999,-0.12451
k9216,6.31076,0.789204,0.062485
k20527,2.38044,0.327741,-0.07837
k36061,2.9909,0.0658608,0.264949
k6445,2.98658,0.971939,0.392017
k63658,2.39483,0.898517,0.0632712
k8083,2.66236,0.5411229999999999,-0.121618
k41609,2.89163,0.487367,-1.22043
k22136,3.1364400000000003,-2.9846,-2.37841
k8217,2.55207,1.2556,0.162001
k54369,3.65586,0.30718,-0.0630597
k34365,4.36846,0.193955,-0.4522489999999999
k38918,2.55893,0.736328,-0.0300303
k3398,3.25488,0.1645599999999999,-0.483987
k2087,2.51766,-0.325846,-0.390241
k72233,1.82442,0.518343,-0.381633
k45828,3.99869,1.04186,0.1629519999999999
k72851,2.86612,0.673349,0.471501
k49656,2.91452,0.2152659999999999,-0.41661
k2480,1.94744,1.87641,0.277855
k26700,1.94278,1.88502,0.442493
k18841,2.9866200000000003,-3.47211,-1.42761
k67285,2.66525,-1.55923,-0.727428
k26611,2.13806,0.221217,-0.915436
k13717,2.15726,0.899935,0.109089
k37748,2.01377,1.37394,0.379182
k28753,3.5047,0.8615959999999999,0.3946989999999999
k18155,2.9127,0.407543,0.194234
k31873,3.0246,0.00311033,0.604105
k54567,1.61677,0.942468,0.422483
k26336,1.81625,-0.278828,-0.238034
k19463,2.66983,-0.463237,-0.8836709999999999
k36699,2.7558,0.5167149999999999,-0.0890446
k226,2.42879,-0.746297,-1.16964
k51446,1.88872,0.6608430000000001,0.4139739999999999
k6721,3.2819,0.7682,0.339355
k49318,2.47873,0.00712511,-0.240285
k9743,3.06489,-0.23963,0.148004
k36068,2.21726,1.57073,0.546092
k68460,1.84624,0.712975,0.353001
k43501,4.05232,0.730019,0.427191
k10000,5.22118,-0.525709,0.0565891999999999
k32336,3.46838,-0.513273,0.230826
k52236,2.07704,0.198192,-0.5640229999999999
k13854,2.45721,0.197149,0.379288
k52642,2.73003,0.604654,-0.307127
k6830,2.21986,0.692083,0.4227579999999999
k52089,2.01341,0.501915,0.237758
k215,2.10892,1.01226,0.427763
k35376,1.74889,1.39837,0.466808
k3936,3.42146,1.16282,0.52505
k56587,3.57268,-0.00728841,0.158946
k7993,2.37132,0.471042,0.394808
k64296,1.94294,-0.585454,-1.02338
k50571,2.1076200000000003,-0.0679401,0.215508
k29072,2.10554,1.12729,0.568476
k60366,2.66079,2.04748,0.0357984
k32311,2.91993,1.4560799999999998,0.341854
k45824,2.90468,1.48026,0.5503520000000001
k46356,3.92909,0.380369,0.411896
k29756,4.72694,-1.7791,0.230261
k51445,2.77467,0.418383,0.180105
k49731,2.93443,-0.0644892,-0.414562
k53235,2.04913,1.15641,0.674998
k6385,1.86728,0.13806,-1.6697799999999998
k51513,2.72523,-0.119767,0.630959
k16900,4.02161,0.240419,0.113158
k21359,2.00325,1.2086,0.0716632
k54391,2.5214,1.4275,0.219161
k65072,3.99907,0.466423,0.200368
k42488,2.28967,0.304415,-0.34317
k4922,1.83144,0.5840489999999999,0.118101
k36408,4.11742,0.680661,0.203508
k56841,2.80833,-10.1253,-15.1714
k37136,2.98887,-0.6932229999999999,0.486904
k71282,2.82671,0.973519,0.271398
k53854,2.19608,2.4428400000000003,0.128172
k67671,2.90201,-1.09267,-0.236722
k71310,2.27788,0.734426,0.437029
k65336,2.20231,2.13967,1.10558
k18956,2.24795,-0.909401,-1.05588
k8788,3.32655,0.464414,-0.360646
k22693,2.5846400000000003,0.255399,-0.453084
k44542,2.14605,-0.686244,-0.973529
k25483,1.66385,0.619369,-0.264837
k8173,3.31494,0.6269859999999999,0.0596754
k57299,3.01318,0.592776,0.3215929999999999
k32145,3.23606,0.212501,0.379729
k56690,3.94121,-0.214323,0.4444729999999999
k15186,1.58671,2.03135,0.63398
k22245,3.47209,0.8452639999999999,0.264897
k4079,4.079330000000001,-0.572332,0.137172
k15746,1.93481,0.680552,0.190028
k56272,2.50637,0.568783,-0.293873
k33111,3.71612,0.555088,0.286909
k70106,2.07442,0.357417,0.0680222
k45728,3.17122,1.08826,0.264748
k54680,1.83464,1.12066,0.678462
k16537,2.11375,0.210181,0.542949
k44057,2.0853900000000003,-0.0859843,-1.13862
k26357,3.21193,-1.24386,-2.94972
k52629,3.4793800000000004,-1.0782200000000002,-0.1792089999999999
k61662,2.83151,-1.39047,-0.301655
k29131,2.31435,1.7912400000000002,0.273631
k42271,2.95796,1.24358,0.208384
k30684,2.2212,-0.1040599999999999,0.0346126
k37389,2.05078,1.1672,0.3352199999999999
k57780,3.04808,0.501644,0.292061
k31087,1.91946,1.11656,0.639717
k68998,1.5637,1.06964,0.900018
k18270,2.9391700000000003,1.60086,0.81639
k20862,4.53413,-1.27217,0.00229566
k61921,2.16322,0.301148,0.391427
k2744,1.78137,1.07504,0.4589789999999999
k8409,4.64162,-0.976665,0.310395
k71655,4.29025,-0.171429,0.0594248
k40182,3.74043,-0.132901,-0.357673
k17474,1.94258,-0.122956,-0.713476
k62783,2.42492,1.31799,-0.127886
k2798,2.77365,0.958843,0.315159
k3005,2.55095,1.13237,0.515015
k63473,4.62367,-0.239379,0.190623
k6592,1.75792,0.214407,0.374855
k47419,3.92762,-0.00489114,-0.304128
k41867,2.85659,0.6723600000000001,-0.669618
k58617,2.51709,0.0604649,0.724454
k50230,3.30485,-0.136593,0.244804
k15276,2.00957,0.00520829,-0.369183
k69443,2.83891,2.0209200000000003,0.7875340000000001
k67052,2.06705,1.82664,0.674205
k31998,2.39443,1.22707,0.227359
k9160,1.96467,0.628699,0.134801
k63837,2.77854,0.0224705,-0.0988769999999999
k33313,1.88678,2.1258,0.327073
k22729,1.62781,0.121878,-0.862489
k27676,2.5683,0.8205399999999999,0.303612
k72976,3.78815,-0.207315,-0.3105969999999999
k46926,1.7606099999999998,0.906271,0.615272
k3259,2.51434,-0.16308,0.5250060000000001
k49775,1.63477,2.18432,0.7381409999999999
k70407,2.61821,0.234037,-0.127647
k31000,2.30091,0.553129,-0.360107
k69579,2.12334,0.8863979999999999,0.220101
k56599,1.7548400000000002,1.2160799999999998,0.620518
k50311,2.59105,-1.7872599999999998,-3.50516
k14029,2.33636,1.08316,0.254789
k51896,2.06359,-0.000182202,-0.835506
k58529,1.8955,0.834692,0.168407
k34994,2.9948,-2.20645,-3.24569
k71573,2.54805,-0.235792,-0.0703743999999999
k37940,3.40159,-5.47618,-1.82964
k19392,4.52307,0.281862,-0.41995
k36708,2.2101900000000003,0.344885,-0.178772
k63395,3.9256,0.726693,0.120678
k17202,1.84823,0.907037,0.465616
k59839,2.53048,0.1983869999999999,0.118696
k68239,2.86985,0.904109,0.236778
k42262,2.89854,1.23582,-0.24201
k42396,2.17461,1.14175,-0.0375603
k40143,3.17096,-0.915049,0.994797
k23832,1.43383,0.488501,0.0392604
k20885,2.28919,1.29664,1.2666
k48945,2.48857,0.300225,-0.516066
k2322,2.61934,1.68324,0.908929
k45679,1.96109,0.219198,-0.723692
k9991,2.27809,0.8085180000000001,1.29711
k42308,2.77855,-0.0222915999999999,0.18707
k38123,2.46225,-1.85651,-3.20928
k72843,2.60908,0.884915,0.6072029999999999
k26996,1.78042,0.923341,-0.362651
k62644,2.05208,1.24368,-0.515519
k51215,2.54096,0.347515,0.118327
k44564,2.223,1.7836,1.3352700000000002
k22025,2.32207,0.523878,0.138487
k68549,2.33015,0.806932,0.169798
k67887,3.37183,-0.697715,-0.00615965
k46870,4.19139,0.335786,0.272519
k27497,1.94912,0.00674699,-0.511843
k4051,2.4776700000000003,1.08723,0.415252
k37968,1.84364,-0.341232,-0.314364
k11846,4.94275,-0.669046,-0.982828
k6503,3.01461,-2.50454,-2.09312
k30825,2.79773,1.49532,0.4757909999999999
k37799,1.72029,0.236903,-0.1083269999999999
k51034,2.49055,0.920134,0.192489
k25133,1.80599,1.09253,1.01542
k15341,1.38914,1.50208,0.427826
k27080,1.3232,0.4268079999999999,-0.14007
k41015,2.36165,0.265771,0.204673
k60955,2.94659,0.0184925,0.489329
k8248,3.25579,0.367377,-0.160474
k37321,1.55675,0.680559,0.131383
k43490,2.25491,1.29154,0.2105659999999999
k39045,2.1305,-0.0476515,-0.4604189999999999
k45343,4.8844,-1.80098,-0.191404
k47679,2.71824,0.456607,0.401725
k20771,2.52625,0.709766,-0.113817
k33555,2.26729,1.61439,0.299504
k64164,1.67416,0.463667,0.0103723999999999
k14710,2.56805,-0.0587651999999999,-0.502223
k23069,2.78937,-0.334527,-0.349353
k61984,2.78445,0.351281,0.510907
k57414,3.45984,1.32405,-0.0773446
k2469,1.90648,-3.78256,-1.81247
k35975,2.30978,1.09364,0.34171
k64443,2.93176,0.292121,-0.250484
k18393,2.80093,0.6751189999999999,-0.548542
k65613,4.75415,-0.449121,0.167921
k1711,4.29332,0.630804,0.208914
k13739,2.68995,-0.116151,-0.459871
k17934,2.01928,0.128995,-0.190133
k71991,3.4761800000000003,0.0179438,0.172953
k30810,2.81622,0.173529,0.0242305
k53631,1.51738,1.40072,0.6248859999999999
k23166,1.51549,1.53872,0.504278
k53791,3.12326,-0.0429148,-0.637951
k57599,1.68358,1.6556,0.304304
k32783,3.62869,0.344082,0.240376
k641,5.1213,0.4446819999999999,0.215573
k39050,4.83239,-0.284148,0.128377
k30109,2.28938,0.307602,-0.837225
k4823,2.6307400000000003,-0.852044,0.0279369
k24392,2.13176,0.987994,0.188703
k30576,4.851459999999999,-1.45059,-0.7044729999999999
k31506,2.25185,1.50055,1.08946
k24135,3.76693,-0.0749128,0.256956
k42632,3.43974,0.590684,0.351834
k27927,1.50282,0.7284189999999999,0.3750199999999999
k64991,2.77542,0.341926,-0.21472
k34164,2.0853,0.244055,0.240971
k51864,2.08728,0.665684,0.450903
k52367,3.05283,0.767846,0.559218
k19363,1.91113,0.138533,-0.326654
k8556,2.71338,0.144895,-0.320385
k56036,3.06577,1.58786,0.731743
k52035,2.2402900000000003,0.30167,-1.43382
k5119,3.1168400000000003,0.7926,0.171059
k37397,5.35504,0.886555,0.410789
k32524,2.95725,-5.45357,-7.02182
k64320,7.316739999999999,-0.11424,0.1294529999999999
k28478,2.12486,-1.05718,-1.06716
k53311,2.38541,0.966455,-0.0844013
k50993,2.16472,0.29901,0.177053
k5637,2.09404,-0.2965,-0.589661
k26437,1.97526,0.76732,-0.00605769
k25331,2.86856,1.12416,0.365823
k42737,2.46149,0.925908,0.1189079999999999
k7917,2.35717,1.01313,0.0904828
k32729,2.37822,1.17086,1.33806
k29520,2.48798,0.6210399999999999,0.2408809999999999
k31432,2.41975,-4.119759999999999,-1.10382
k9047,2.47369,0.534143,0.73959
k5681,1.54759,0.744658,0.409844
k57343,2.45111,1.01435,0.305155
k18024,3.00465,0.391298,-0.2240059999999999
k17640,2.12697,-4.52968,-3.74843
k71198,3.81418,0.641872,-0.258316
k23955,1.99967,0.791972,0.447247
k50863,2.96716,0.751406,0.74447
k37119,5.83052,-2.6109400000000003,-0.00903454
k46563,2.44213,0.940732,0.207319
k36760,2.19983,-0.179895,-0.0698461
k45263,3.56947,0.469584,0.247957
k11565,2.08025,1.1670200000000002,0.5139319999999999
k23584,3.37604,1.4468,1.13135
k12173,2.63458,1.24547,1.04472
k52967,1.77531,0.955268,0.408195
k46552,3.3120800000000004,0.225836,-0.356519
k8076,2.10635,-0.0517353,-0.229535
k11989,1.41951,0.228457,0.0461989
k39288,1.6079,1.15769,0.0629656
k14544,2.8484700000000003,0.31125,0.179862
k52821,2.14679,1.11794,0.131592
k64100,1.5864200000000002,-0.148247,-0.67251
k10030,1.65423,-0.00473189,-0.156894
k50978,5.61071,-4.92011,-0.430907
k18058,2.77385,0.427633,-1.08717
k21576,2.14743,0.879141,0.215286
k55226,3.33821,0.99308,0.391704
k14189,4.0222,0.331254,0.191791
k23063,3.63729,0.943984,0.1570089999999999
k19786,3.03552,0.334436,0.2681699999999999
k15100,2.72567,0.969055,0.106728
k32940,1.9876,-0.520675,-0.281141
k3959,1.57986,-1.19821,-1.04194
k71646,2.65652,0.438614,-1.25892
k44567,1.92251,0.73788,0.0968543
k47669,2.1478200000000003,1.59429,0.556509
k5790,3.3349300000000004,1.07768,0.325801
k15224,4.01794,1.20851,0.352069
k62375,2.98234,-0.184669,0.155551
k32617,2.46086,0.771388,0.027425
k68759,2.15665,-0.562818,-0.770141
k15402,2.16343,1.14885,0.2464579999999999
k70231,3.46892,0.705765,0.11123
k43736,2.005,0.41097,0.0448115
k1233,2.81467,3.09825,0.778135
k65735,2.37555,2.43704,0.1147099999999999
k48111,1.98493,2.36254,0.1745799999999999
k47061,1.57623,-0.2133679999999999,0.2241949999999999
k54378,2.01743,0.2346059999999999,0.610458
k67275,2.79867,1.47664,-0.221863
k57774,2.44937,1.00752,0.203202
k7101,2.39055,0.951033,0.981855
k2315,2.37869,0.660609,0.062348
k28116,2.58651,-1.9858,-2.2359400000000003
k6668,1.70951,1.66085,0.5955010000000001
k16291,3.22649,1.01466,0.309637
k58624,2.15939,0.748005,0.50774
k28496,2.1527,0.8637360000000001,0.846291
k41876,2.38179,0.3619449999999999,0.100146
k3401,1.6937,0.919536,0.5561119999999999
k40386,3.78588,0.0999633,-0.0621975
k8927,2.18899,2.09276,0.0720276999999999
k15846,1.97222,1.30234,0.235823
k1995,4.28251,-2.09581,-0.0925683
k58585,3.71867,-0.239608,-0.23531
k55668,2.75244,-3.87532,-0.918976
k30572,2.35128,1.83956,0.506069
k33502,3.17111,-1.3776,0.117736
k62582,3.02635,-1.14631,1.11975
k72123,1.9858,1.6414799999999998,0.804757
k60752,2.97313,-0.2781929999999999,-0.445358
k7929,5.94056,0.332554,0.109503
k56771,2.12493,0.129916,0.231094
k58632,4.391030000000001,0.496148,0.2458719999999999
k47051,2.10258,1.86919,0.292097
k60058,2.7065,-1.09558,0.00765078
k60954,1.59102,0.91214,0.656796
k55911,2.22723,1.32208,0.2790559999999999
k56047,1.93449,1.12359,1.24037
k50341,1.4868,0.632784,-0.6795439999999999
k7300,4.35208,1.43429,0.143498
k4036,1.55152,1.4306299999999998,0.5525479999999999
k58686,3.78084,-0.431401,-0.0478191999999999
k559,2.4079900000000003,-1.93465,-3.81169
k20623,2.84232,0.7390680000000001,0.6272989999999999
k49932,2.68185,-0.0331189,-0.117413
k47363,2.16234,0.762391,-0.0105187999999999
k32072,3.68908,0.700172,0.24863
k27872,1.75629,0.5593859999999999,0.700449
k8148,1.74288,0.539085,0.2223389999999999
k21769,2.19204,0.294423,-1.20048
k42473,1.49592,0.389246,0.6072810000000001
k57560,4.3023,-1.79076,0.145772
k59337,2.3379,0.620494,0.143306
k56766,2.12816,0.637568,0.178594
k15715,3.44106,0.932825,0.3794079999999999
k68588,3.37413,0.745799,0.448918
k34881,2.19173,1.47359,0.457364
k40829,2.00352,1.21307,0.2348
k49734,1.91383,1.1373799999999998,0.396311
k9585,2.15287,0.467884,-0.590511
k20636,2.05479,0.707859,0.834982
k52829,2.45833,0.8566440000000001,-0.0616131999999999
k72793,1.99507,1.39014,-0.144232
k51202,2.38538,0.0469446999999999,-0.0208658
k58506,2.62461,0.8669870000000001,0.231539
k52524,3.23308,-1.81144,0.00190775
k61129,3.3482300000000005,1.18942,0.0186927
k4053,1.57228,1.75855,0.445841
k1897,3.35117,1.6115,0.21209
k2211,5.66334,-0.2443199999999999,-0.0529419999999999
k38586,2.28968,1.4146299999999998,1.34121
k69647,2.78334,-0.2439329999999999,0.114669
k43588,2.36508,0.879743,0.52799
k2197,3.00805,-0.66091,-1.36232
k18671,3.33443,-0.607957,0.0245298
k47379,2.0326,1.38495,-0.2677989999999999
k47081,2.40475,0.403967,0.143023
k56688,2.51143,1.37656,0.172396
k46596,3.06466,0.457631,0.136869
k29674,1.8304,0.926632,0.239219
k6326,2.71078,-0.569026,0.111729
k4577,1.42942,2.00607,0.414181
k4521,2.20561,0.0920661999999999,-0.144022
k63590,1.63093,1.50803,0.89676
k57676,3.80801,0.194828,0.262267
k1773,2.48778,1.03451,0.30418
k30638,2.98573,1.30892,0.1792369999999999
k64752,2.26578,1.1651200000000002,0.861326
k18113,1.75918,0.409526,0.179718
k35730,5.77756,1.11941,0.265824
k13802,3.00691,-0.260741,0.137238
k14900,2.2275,-2.2619,-2.56447
k39866,2.83386,-0.970651,-0.987159
k47251,2.39007,0.779698,-0.63536
k61586,2.10537,1.55282,0.4306359999999999
k53969,1.96863,0.889124,0.235706
k71650,3.97626,0.476541,0.490226
k32941,3.13586,-2.69232,-3.79883
k54060,2.92968,0.124242,0.469171
k5047,3.92729,-1.15916,0.170148
k63657,1.76297,0.212609,-0.257243
k7138,3.30338,-0.877266,1.24571
k64430,1.61664,1.62264,0.676237
k15673,2.70265,1.59138,0.394275
k6883,4.26266,-2.80782,-0.4682699999999999
k16135,2.47665,1.08496,1.06569
k40451,2.81496,0.923519,0.420817
k67223,3.24401,0.306675,0.182831
k29136,2.71443,0.234231,-0.0894373999999999
k1916,2.34534,-1.84146,-2.667
k33053,1.72792,1.12791,0.157471
k17791,3.12971,0.188375,-0.582462
k33961,3.96339,0.443849,0.237086
k23569,3.5424300000000004,1.03009,0.0244681
k12587,2.06091,0.95479,1.1656
k44071,3.78866,-2.11598,-0.765749
k34195,2.53294,0.144584,-0.0771732
k47227,3.0259,-2.31083,-0.00227294
k67160,1.97587,0.556602,0.335625
k22688,3.19343,0.332574,0.20329
k31490,2.3609400000000003,0.305694,-0.109917
k18862,1.63398,1.04188,0.8911459999999999
k32433,1.24114,0.582701,-0.0760275
k64487,2.10632,1.26411,0.0836339
k18048,2.67506,-0.130114,0.0218464
k21952,2.0415,0.981464,0.682825
k6392,3.37261,0.0509279999999999,0.330007
k48101,1.47612,0.5487989999999999,-0.580907
k9171,2.31657,0.7159800000000001,-0.132879
k31844,3.45209,-0.637376,-1.20399
k38929,3.73987,1.1244299999999998,0.00427014
k58224,2.81731,0.931642,0.374692
k45859,2.59613,0.779988,0.0468376
k47117,2.58188,-1.11395,-2.31067
k4545,1.81017,-0.0783957,0.161153
k60248,2.73691,-0.00507153,-0.38469
k64298,4.039,0.763587,0.0770266
k39079,3.98663,-1.33358,-0.494299
k62552,2.74323,-1.39837,-1.6687900000000002
k2701,1.7445400000000002,0.947411,-0.275519
k19031,1.80711,0.8479209999999999,0.147063
k60373,2.15622,1.54577,0.487789
k54529,2.92253,1.15981,0.3059719999999999
k38661,2.23034,0.937541,0.145152
k17569,3.45305,-0.846601,-1.69572
k54901,3.36334,2.1312900000000004,0.291985
k381,1.55879,0.513501,0.132523
k62540,4.43441,-0.264173,0.113841
k65308,3.06558,0.594545,0.165724
k32555,3.38331,0.503024,0.165457
k22198,1.91495,1.61469,1.06564
k39025,3.66854,0.0427320999999999,0.2526739999999999
k40039,2.21975,1.39341,0.718821
k10570,3.29389,-1.05929,-0.5116470000000001
k32380,3.4820900000000004,0.475726,0.5153909999999999
k37100,3.84851,-2.831,-0.749564
k29908,6.755210000000001,-1.00815,0.21758
k65484,2.76857,0.388413,0.0263029
k38692,1.50766,1.04719,0.665171
k9158,2.01018,-0.358356,-0.392594
k30876,2.81778,0.962147,0.0173492999999999
k40299,2.9382900000000003,-0.448564,0.00579804
k28158,2.08652,1.09418,0.223857
k16073,2.35917,0.638169,0.4436779999999999
k12867,2.55808,0.221084,0.156043
k52888,3.94071,0.275252,0.3174619999999999
k46695,1.7576200000000002,1.23361,0.280096
k55175,2.31686,0.861952,0.2341889999999999
k11305,4.16611,0.582866,0.485272
k11980,3.25024,0.687891,0.137376
k43550,1.91218,-0.8243940000000001,-1.19084
k14882,2.73179,0.448888,0.446972
k22558,2.81934,1.39564,2.20415
k27947,2.9896700000000003,0.107674,0.376378
k38277,1.28052,0.3209849999999999,0.435356
k57338,2.43462,0.6121989999999999,0.548373
k1791,4.26717,6.42318,-1.83842
k53296,2.9270400000000003,-1.55075,-1.1852
k6084,7.725969999999999,-1.22297,0.105591
k9365,2.0718400000000003,-1.31738,-1.09005
k63538,2.65251,0.653173,-0.225149
k13092,1.74445,3.16827,0.13146
k71927,3.2681400000000003,0.488008,0.2913679999999999
k44797,1.38165,0.258556,0.21984
k36320,3.34447,1.5557,0.385671
k50164,2.0651900000000003,2.14594,0.367306
k38047,3.55617,1.38509,0.250494
k40603,2.74484,-0.0835344,-0.658439
k69463,2.92701,-1.71239,-0.8127479999999999
k49330,2.77422,-2.05473,-1.12175
k33424,2.4807200000000003,-0.585701,-1.22583
k32958,3.18724,-0.63275,-0.6244689999999999
k156,2.28588,2.21932,0.338492
k70183,2.35363,-0.365,-1.09689
k69459,2.9668400000000004,0.5922229999999999,0.290333
k5498,1.77205,0.118,0.21198
k65740,2.11247,0.903425,0.535223
k61206,3.51222,-0.296151,0.347609
k49230,1.89631,2.14493,0.49881
k46553,2.65736,0.178093,0.0889662
k18686,2.08056,1.36563,0.162768
k243,4.66683,-1.62185,-1.02109
k51792,2.44301,1.87004,0.544442
k66207,2.33067,2.79509,1.1095
k33741,2.12675,0.8811209999999999,0.0587621
k6421,2.30636,1.4167,0.522648
k70696,3.15179,-0.680014,-1.20858
k57694,1.50951,1.07618,0.150153
k9532,4.48292,-1.21221,-0.0843551
k13511,4.10277,-1.17024,0.117998
k36052,2.08581,0.335521,-0.5300560000000001
k65813,2.2855,-5.61645,-3.67616
k38273,2.0361,0.603636,0.213604
k63026,3.0878400000000004,0.263971,0.33947
k52783,3.34519,-0.976551,-0.380318
k1521,3.18531,0.276888,0.245256
k47490,2.08572,-1.72,-2.76418
k68332,3.16523,-0.951993,-0.348859
k5936,2.2932900000000003,1.57151,0.483548
k41701,4.60051,-1.30522,0.137566
k903,1.47287,1.83572,0.525031
k31908,1.80891,0.960753,0.524323
k68740,2.74344,0.8046939999999999,0.288296
k19184,2.57143,0.550686,0.0224166
k70832,2.612,-0.565762,0.4725149999999999
k35801,3.53954,-0.348577,0.3438969999999999
k43804,2.62649,0.4162479999999999,0.0553853
k12103,2.54326,1.28925,0.309078
k5404,2.7559,-0.093675,-0.584709
k39552,3.26955,-0.2012,0.146868
k13547,2.97198,0.00166358,-0.287808
k25940,6.3468800000000005,0.951933,0.145049
k5446,2.2568900000000003,1.31548,0.451342
k31894,2.4167,1.12626,0.7192850000000001
k52388,2.79588,1.2441799999999998,0.4743439999999999
k70552,1.89141,-0.2386239999999999,-0.747423
k22977,1.98869,0.975253,0.728065
k39837,3.752380000000001,1.08523,-0.0326127
k42755,7.117839999999999,0.135236,0.0953295
k61452,4.13089,-0.2795809999999999,0.189962
k13528,2.06193,1.34469,0.329998
k45716,5.05765,0.12509,0.0781034999999999
k29557,1.84754,1.44401,0.662773
k11410,1.76496,0.521335,-0.551739
k45099,3.16325,0.556014,0.31508
k36831,2.21422,1.03054,0.5292439999999999
k65688,4.06901,1.51883,0.488454
k63961,2.6646,-0.253446,-1.21555
k52345,3.16331,1.02289,0.625745
k55581,2.5431,0.191165,0.1686609999999999
k63874,2.52928,1.02876,0.193455
k66236,3.16841,-0.916271,-2.11033
k39511,1.81034,0.533224,0.839973
k33005,2.84231,0.661542,0.368715
k51397,3.5528,-0.337889,0.28021
k64317,2.06014,-0.332992,-0.684631
k645,1.73348,1.14382,0.453685
k66854,2.47412,0.50165,-0.264778
k19697,2.48408,0.238761,-0.1213289999999999
k41627,2.04556,-0.790484,-0.358657
k21194,3.17073,0.8476459999999999,0.4743739999999999
k11820,3.3744300000000003,1.48068,0.428595
k48538,3.1654400000000003,-1.90946,-3.53985
k49427,1.91272,0.792165,-0.134403
k20643,2.4645200000000003,0.2277809999999999,0.113614
k40851,2.8245,0.0363103,-0.945964
k29197,2.70882,0.2328,0.2938909999999999
k2099,2.51947,0.172558,0.104751
k69417,2.25057,1.07626,0.44776
k57533,2.01311,0.731692,0.673435
k56311,3.58942,-0.413386,-0.0301270999999999
k23095,3.4287300000000003,-1.88651,0.19419
k11056,3.4621,0.5125890000000001,0.0720876999999999
k1,2.4274,0.8657020000000001,-0.271485
k67046,3.46697,-1.28856,-1.31914
k65430,1.89256,0.8306870000000001,0.399553
k5773,2.90576,0.392036,0.302406
k18332,3.14821,0.327259,-0.201219
k13730,2.9317900000000003,-0.0183351,0.4963
k71910,1.92631,-1.04203,-1.32238
k29943,3.5415400000000004,0.863533,0.302944
k34836,1.3975799999999998,0.613399,0.5516909999999999
k9001,2.16535,1.71871,0.6583859999999999
k17178,4.22077,-1.65272,0.0897223
k39825,1.7911400000000002,0.231283,-0.0221034
k15211,1.96333,-6.924589999999999,-2.58915
k47073,1.87869,1.96393,2.56653
k51723,2.19586,0.394402,0.108688
k71781,2.26073,-2.08036,-0.433281
k25844,3.6274,0.834976,0.117279
k16476,2.52284,2.27307,0.172837
k41674,2.76522,0.371511,0.257155
k34805,2.80787,0.00686354,0.540227
k47649,1.50494,-0.227687,-0.383426
k60051,3.57162,-0.262084,0.0733521999999999
k23444,3.50694,-0.418493,0.235682
k11638,2.78284,0.840031,1.02944
k20963,2.31474,1.11669,0.162744
k53585,2.5108,0.8775,0.207659
k51778,1.66107,0.731009,0.374305
k27786,3.21259,-1.14576,-0.751054
k71709,3.54042,0.167405,0.0700113
k48743,3.78527,0.54925,0.277555
k66519,1.50858,1.48754,0.190749
k72734,2.96561,1.24336,0.591432
k56002,3.39699,0.638195,0.0764131
k62454,2.16346,0.7253470000000001,0.0985885
k37575,2.51574,-0.1814049999999999,-0.15262
k24178,4.72375,-0.356721,0.0123021
k36106,2.11991,1.62441,0.488767
k30403,2.31171,-0.620009,-1.39554
k15055,1.61204,1.29311,0.6568970000000001
k11632,3.00112,1.26099,0.181529
k41854,2.58415,0.0334828,0.4546659999999999
k53182,2.57245,0.499538,0.593759
k66255,3.21614,-0.177034,0.175008
k61279,3.42478,0.3007,-0.259986
k42463,2.95142,-1.23097,-4.42445
k50025,2.2245,1.30042,0.699024
k5505,1.95986,1.51824,1.12174
k20868,2.03458,0.626093,-0.045715
k23760,3.10496,-0.740692,-0.4771829999999999
k66521,2.64496,0.702496,-0.739757
k35591,2.46754,0.937717,0.731815
k32628,2.6044400000000003,0.696045,1.5291
k27098,2.58181,-0.217425,-0.0127994
k43792,2.11406,1.60865,0.358854
k60584,2.50632,0.687347,-0.0763108999999999
k17756,2.57908,1.17803,0.6845060000000001
k37384,1.84479,1.06807,0.450794
k51294,1.68301,1.21809,0.355032
k61744,2.99861,1.35699,0.56892
k72488,3.66401,-2.12462,-0.563475
k40848,3.50391,-0.00591569,0.166824
k54019,3.69753,0.744628,-0.339533
k61495,2.214,-2.17236,-1.82811
k28208,2.14933,0.8455159999999999,-0.151252
k151,2.4335400000000003,-0.306247,-0.338543
k49570,2.62221,-0.687339,-0.8240540000000001
