Key_3_13,D3,D8,D177,D60,D10,D64,D83,D739,D158,D660,D187,D209,D146,D607,D87,D659,D182,D217,D469
k1259,0.0,0.544841123,0.264109767,0.0,0.28274159,0.0,0.333333333,0.0,0.0,0.114285714,0.836961625,0.296797516,0.380952381,0.0,0.291221993,0.25,0.0943,0.539307845,0.0
k2613,0.0,0.656878379,0.000514,0.0,0.454704617,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
k3098,0.0,0.775647871,0.0938,0.0,0.412992306,0.03,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0476,0.0,0.406708296,0.125,0.0943,0.539307845,0.0
k2928,0.1,0.357986882,0.000514,0.0,0.141693376,0.0789,0.0,0.0682,0.177777778,0.0,0.836961625,0.296797516,0.0476,0.0,0.461944534,0.0,0.0943,0.539307845,0.166666667
k3171,0.0,0.306380764,0.000514,0.264705879,0.00709,0.209426483,0.555555556,0.0,0.4,0.0,0.836961625,0.296797516,0.333333333,0.0,0.505150025,0.0,0.0943,0.539307845,0.0
k3105,0.0,0.432904977,0.158187822,0.205882364,0.0572,0.140795147,0.333333333,0.0,0.266666667,0.0571,0.836961625,0.296797516,0.261904762,0.0,0.311396485,0.125,0.0943,0.539307845,0.0
k3053,0.1,0.452998403,0.000514,0.0,0.412871936,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
k1886,0.0,0.40130096,0.171391999,0.0882,0.0722,0.0144,0.222222222,0.0,0.177777778,0.0286,0.836961625,0.296797516,0.119047619,0.0,0.399264415,0.125,0.0943,0.539307845,0.0
k148,0.05,0.345583004,0.000514,0.0294,0.322640366,0.0,0.0,0.0227,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
k1882,0.0,0.0678,0.000514,0.0,0.221599607,0.0,0.0,0.0,0.111111111,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
k34,0.0,0.586637894,0.645320701,0.0,0.382774913,0.0,0.444444444,0.0,0.0,0.228571429,0.836961625,0.781851045,0.333333333,0.0,0.148117318,0.5,0.328809354,0.539307845,0.0
k578,0.1,0.491337651,0.298229738,0.0,0.335733794,0.0,0.222222222,0.0909,0.0,0.0286,0.836961625,0.728738935,0.119047619,0.142857143,0.307537755,0.229166667,0.20045294,0.539307845,0.0
k2014,0.0,0.354118298,0.000514,0.411764728,0.139486111,0.0831,0.0,0.0,0.266666667,0.0,0.836961625,0.296797516,0.0238,0.0,0.423024058,0.0,0.0943,0.539307845,0.0
k2503,0.0,0.0856,0.000514,0.0588,0.145489164,0.0144,0.0,0.0,0.111111111,0.0,0.836961625,0.296797516,0.0952,0.0,0.408136465,0.0,0.0943,0.539307845,0.0
k2577,0.2,0.475169458,0.37904696,0.0,0.19656627,0.0102,0.222222222,0.227272727,0.0889,0.171428571,0.836961625,0.296797516,0.0476,0.357142857,0.307537586,0.3125,0.0943,0.539307845,0.166666667
k202,0.1,0.655006841,0.483219364,0.0101,0.218665297,0.0,0.222222222,0.0455,0.0,0.0571,0.836961625,0.296797516,0.142857143,0.0,0.291221824,0.25,0.0943,0.539307845,0.0
k3302,0.05,0.372989104,0.20431326,0.0163,0.151057837,0.0,0.333333333,0.0682,0.111111111,0.0857,0.836961625,0.296797516,0.428571429,0.0,0.230972436,0.25,0.0943,0.539307845,0.0
k2599,0.0,0.485446911,0.000514,0.117647068,0.167925709,0.0,0.0,0.0,0.0889,0.0,0.836961625,0.296797516,0.0,0.0,0.395406023,0.0,0.0943,0.539307845,0.0
k2184,0.0,0.139366803,0.21654955,0.0588,0.164213843,0.0,0.222222222,0.0,0.2,0.171428571,0.836961625,0.296797516,0.119047619,0.0,0.573845517,0.25,0.0943,0.539307845,0.0
k1907,0.0,0.412937325,0.000514,0.117647068,0.181253636,0.0,0.0,0.0,0.222222222,0.0,0.836961625,0.296797516,0.285714286,0.0,0.164433079,0.0,0.0943,0.539307845,0.0
k2850,0.0,0.700097403,0.189126095,0.0,0.413847834,0.0,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0476,0.0,0.351472058,0.125,0.0943,0.539307845,0.0
k3092,0.05,0.413785431,0.000514,0.0,0.1980742,0.0589,0.0,0.0,0.0889,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
k499,0.1,0.590776995,0.233924295,0.0,0.306591492,0.0101,0.333333333,0.204545455,0.0222,0.0571,0.836961625,0.462622237,0.166666667,0.142857143,0.474674806,0.375,0.134121102,0.539307845,0.166666667
k1866,0.0,0.0678,0.000514,0.235294137,0.169584798,0.0,0.0,0.0,0.266666667,0.0,0.836961625,0.296797516,0.0952,0.0,0.569987464,0.0,0.0943,0.539307845,0.0
k367,0.0,0.555543736,0.189569382,0.0294,0.204175654,0.0831,0.111111111,0.0,0.0667,0.0571,0.836961625,0.296797516,0.0476,0.0,0.435754499,0.125,0.0943,0.539307845,0.0
k1372,0.05,0.259641634,0.16220888,0.0,0.241677686,0.0,0.111111111,0.0909,0.0444,0.0286,0.836961625,0.296797516,0.119047619,0.0714,0.406708296,0.125,0.0943,0.539307845,0.0
k3074,0.0,0.54538578,0.468131874,0.0101,0.284315884,0.0,0.222222222,0.0,0.0,0.0857,0.836961625,0.296797516,0.0238,0.0,0.335155789,0.25,0.0943,0.539307845,0.0
k645,0.0,0.585444864,0.451874526,0.0101,0.336850991,0.01,0.222222222,0.0,0.0,0.0571,0.836961625,0.296797516,0.119047619,0.0,0.263603451,0.25,0.0943,0.539307845,0.0
k2605,0.0,0.347866733,0.000514,0.117647068,0.0994,0.126362386,0.222222222,0.0,0.133333333,0.0,0.836961625,0.296797516,0.380952381,0.0,0.349314569,0.0,0.0943,0.539307845,0.0
k253,0.0,0.554348493,0.412928237,0.0,0.309385169,0.0,0.222222222,0.0,0.0,0.0571,0.836961625,0.296797516,0.0952,0.0,0.307537586,0.25,0.0943,0.539307845,0.0
k2227,0.1,0.553553519,0.650443418,0.0882,0.146499305,0.112909392,0.333333333,0.25,0.133333333,0.228571429,0.836961625,0.296797516,0.166666667,0.0714,0.385379554,0.375,0.0943,0.539307845,0.0
k938,0.1,0.455646891,0.229648807,0.117647068,0.134651806,0.0289,0.111111111,0.136363636,0.311111111,0.114285714,0.836961625,0.296797516,0.0476,0.142857143,0.461944703,0.125,0.0943,0.539307845,0.0
k1587,0.05,0.40406555,0.155132029,0.0,0.297515369,0.166666669,0.111111111,0.0455,0.0,0.0286,0.751588928,0.296797516,0.0952,0.0714,0.406708296,0.125,0.0943,0.298073034,0.166666667
k3380,0.05,0.558869247,0.170689036,0.0,0.330292606,0.137988777,0.111111111,0.0682,0.0,0.0,0.836961625,0.647587709,0.142857143,0.0714,0.335155958,0.125,0.18043907,0.539307845,0.0
k1606,0.3,0.492030705,0.295971336,0.0,0.260243467,0.0589,0.222222222,0.181818182,0.0444,0.171428571,0.836961625,0.296797516,0.261904762,0.0714,0.42931335,0.25,0.0943,0.539307845,0.0833
k460,0.0,0.414140253,0.196098027,0.0,0.331158037,0.0,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.351471889,0.125,0.0943,0.539307845,0.0
k1542,0.05,0.488798443,0.258918852,0.0,0.218525413,0.0589,0.111111111,0.0909,0.0444,0.0286,0.836961625,0.296797516,0.0,0.0,0.415580177,0.125,0.0943,0.539307845,0.0
k812,0.0,0.284854898,0.000514,0.0294,0.337229575,0.166128221,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.45064243,0.0,0.0943,0.539307845,0.0
k1625,0.0,0.120577559,0.000514,0.0,0.251308059,0.0,0.0,0.0,0.0889,0.0,0.836961625,0.296797516,0.0,0.0,0.423024227,0.0,0.0943,0.539307845,0.0
k1598,0.05,0.489663534,0.136068072,0.0376,0.220474006,0.0,0.222222222,0.0682,0.0,0.0,0.836961625,0.296797516,0.19047619,0.0,0.307537586,0.104166667,0.0943,0.539307845,0.0
k2088,0.05,0.0678,0.000514,0.0,0.158213578,0.0589,0.0,0.0,0.133333333,0.0,0.836961625,0.296797516,0.0,0.0,0.45064243,0.0,0.0943,0.539307845,0.0
k1186,0.0,0.544054464,0.000514,0.0,0.2923931,0.0144,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.323853855,0.0,0.0943,0.539307845,0.0
k566,0.0,0.496291644,0.250331154,0.0,0.317317842,0.0,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.323853855,0.125,0.0943,0.539307845,0.0
k896,0.0,0.194131224,0.000514,0.0,0.265635642,0.0,0.0,0.0,0.0444,0.0,0.836961625,0.296797516,0.0,0.0,0.423024227,0.0,0.0943,0.539307845,0.0
k640,0.05,0.0678,0.000514,0.0588,0.168844688,0.0589,0.0,0.0227,0.133333333,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
k1477,0.05,0.18562511,0.000514,0.0,0.34691254,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
k390,0.05,0.55436372,0.117867082,0.0,0.229939905,0.225061983,0.444444444,0.0227,0.0222,0.228571429,0.836961625,0.296797516,0.261904762,0.0,0.523470064,0.375,0.0943,0.539307845,0.0
k2744,0.1,0.520756646,0.747504872,0.0,0.256153848,0.0204,0.333333333,0.0909,0.0889,0.342857143,0.836961625,0.296797516,0.238095238,0.142857143,0.31883952,0.375,0.0943,0.539307845,0.0
k1074,0.05,0.679462535,0.121313703,0.0588,0.252850024,0.0831,0.111111111,0.0682,0.0,0.0286,0.836961625,0.296797516,0.119047619,0.0714,0.4343265,0.125,0.0943,0.539307845,0.0
k519,0.0,0.534245495,0.166838473,0.0,0.364018655,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.323853855,0.0,0.0943,0.539307845,0.0
k1898,0.1,0.475404155,0.210555997,0.0,0.268980158,0.00768,0.111111111,0.0909,0.0222,0.0571,0.836961625,0.296797516,0.119047619,0.0714,0.335155789,0.125,0.0943,0.539307845,0.0
k2247,0.25,0.496446787,0.196061305,0.0,0.341507966,0.0,0.222222222,0.272727273,0.0,0.0,0.836961625,0.603837419,0.119047619,0.285714286,0.26360379,0.208333333,0.270680277,0.539307845,0.0
k371,0.05,0.136959939,0.000514,0.0,0.335553635,0.0,0.0,0.0,0.0222,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
k1356,0.0,0.144825889,0.129704677,0.0,0.124140649,0.0144,0.222222222,0.0,0.177777778,0.0286,0.836961625,0.296797516,0.166666667,0.0,0.391820534,0.125,0.0943,0.539307845,0.0
k3340,0.1,0.35996861,0.0403,0.0719,0.338254237,0.00227,0.111111111,0.0909,0.0,0.0,0.836961625,0.296797516,0.0476,0.0,0.379090093,0.0833,0.0943,0.539307845,0.0
k386,0.1,0.46437058,0.0183,0.0,0.419496518,0.0298,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0476,0.0,0.379090093,0.0833,0.0943,0.539307845,0.0
k3251,0.2,0.0982,0.000514,0.0,0.174551914,0.0838,0.0,0.0455,0.111111111,0.0,0.836961625,0.296797516,0.119047619,0.0,0.406708296,0.0,0.0943,0.539307845,0.0833
k1201,0.1,0.44037889,0.162644298,0.0,0.247877957,0.0549,0.222222222,0.113636364,0.0222,0.0571,0.836961625,0.824952496,0.238095238,0.0714,0.263603621,0.125,0.226312767,0.539307845,0.0
k1323,0.1,0.3538383,0.27187909,0.0,0.218213733,0.0,0.222222222,0.136363636,0.177777778,0.171428571,0.836961625,0.296797516,0.19047619,0.142857143,0.418011246,0.25,0.0943,0.539307845,0.0
k2644,0.1,0.317693511,0.154916943,0.0588,0.228666682,0.0,0.111111111,0.0909,0.0444,0.0286,0.836961625,0.296797516,0.166666667,0.0714,0.362774162,0.125,0.0943,0.539307845,0.0
k497,0.05,0.136959939,0.000514,0.0588,0.183230979,0.0,0.0,0.0227,0.0889,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
k3088,0.0,0.0678,0.000514,0.0,0.192388153,0.0,0.0,0.0,0.177777778,0.0,0.836961625,0.296797516,0.0238,0.0,0.450642261,0.0,0.0943,0.539307845,0.0
k995,0.0,0.383556909,0.000514,0.0,0.162822288,0.180560973,0.222222222,0.0,0.0667,0.0,0.836961625,0.296797516,0.166666667,0.0,0.445628773,0.0,0.0943,0.539307845,0.0
k2192,0.0,0.389160731,0.000514,0.264705879,0.0376,0.0866,0.777777778,0.0,1.0,0.0,0.836961625,0.296797516,0.952380952,0.0,0.496127133,0.0,0.0943,0.539307845,0.0
k711,0.1,0.552506772,0.456008373,0.0,0.311184225,0.0,0.333333333,0.25,0.0,0.0857,0.836961625,0.711961811,0.261904762,0.142857143,0.291221824,0.354166667,0.198838394,0.539307845,0.166666667
k913,0.0,0.482195041,0.000514,0.0,0.347579712,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
k2051,0.15,0.568072985,0.242931673,0.0,0.152789157,0.222134848,0.444444444,0.159090909,0.0889,0.2,0.836961625,0.277749455,0.166666667,0.214285714,0.302524266,0.25,0.111495785,0.539307845,0.0
k2585,0.1,0.585444864,0.399060442,0.0,0.276180542,0.117867524,0.222222222,0.136363636,0.0,0.171428571,0.836961625,0.296797516,0.142857143,0.0,0.300093705,0.25,0.0943,0.539307845,0.0
k1292,0.0,0.6631412,0.331032963,0.0,0.392174658,0.0,0.111111111,0.0,0.0,0.0286,0.836961625,0.296797516,0.0476,0.0,0.279919551,0.125,0.0943,0.539307845,0.0
k2059,0.1,0.521607238,0.162004286,0.0,0.364344731,0.0,0.111111111,0.0909,0.0,0.0,0.836961625,0.296797516,0.0952,0.0,0.406708127,0.125,0.0943,0.539307845,0.0
k1611,0.1,0.575943233,0.298914341,0.0,0.38079058,0.0,0.222222222,0.113636364,0.0,0.0,0.836961625,0.75455346,0.0952,0.142857143,0.279919551,0.229166667,0.206916542,0.539307845,0.0
k1027,0.0,0.599465666,0.139842568,0.0,0.310781301,0.0,0.333333333,0.0,0.0,0.142857143,0.836961625,0.30282245,0.238095238,0.0,0.346458231,0.25,0.15824177,0.539307845,0.0
k868,0.05,0.590303357,0.212725217,0.0719,0.429531688,0.0,0.111111111,0.0455,0.0,0.0,0.836961625,0.789915187,0.0714,0.0714,0.279919721,0.125,0.220082136,0.539307845,0.0
k787,0.05,0.0678,0.000514,0.0,0.115843622,0.0433,0.0,0.136363636,0.266666667,0.0,0.836961625,0.296797516,0.0714,0.0,0.505878838,0.0,0.0943,0.539307845,0.0
k1756,0.05,0.294892121,0.147186965,0.0,0.330266227,0.00507,0.111111111,0.0455,0.0,0.0286,0.836961625,0.296797516,0.0,0.0714,0.44319838,0.125,0.0943,0.539307845,0.0
k3305,0.1,0.414489012,0.0361,0.0294,0.193531146,0.0589,0.111111111,0.159090909,0.0889,0.0,0.836961625,0.296797516,0.0714,0.0,0.390392196,0.0,0.0943,0.539307845,0.0
k2956,0.05,0.0678,0.000514,0.147058827,0.0968,0.0,0.111111111,0.0455,0.177777778,0.0,0.836961625,0.296797516,0.0,0.0,0.351471889,0.0,0.0943,0.539307845,0.0
k1228,0.05,0.446997291,0.255949617,0.0,0.143164525,0.0,0.222222222,0.0682,0.0444,0.0857,0.836961625,0.693330862,0.285714286,0.0714,0.237413755,0.229166667,0.197863165,0.539307845,0.0
k1454,0.1,0.459256335,0.111718773,0.0,0.307260911,0.166666669,0.111111111,0.136363636,0.0,0.0,0.746641778,0.296797516,0.142857143,0.142857143,0.406708296,0.125,0.0943,0.284094035,0.166666667
k562,0.0,0.164295513,0.000514,0.264705879,0.0177,0.111929624,0.333333333,0.0,0.311111111,0.0,0.836961625,0.296797516,0.166666667,0.0,0.302950381,0.0,0.0943,0.539307845,0.0
k2401,0.1,0.529976741,0.219261731,0.0,0.164923538,0.0,0.222222222,0.0455,0.0889,0.0,0.836961625,0.818139686,0.166666667,0.0714,0.208367213,0.125,0.226681187,0.539307845,0.0
k3379,0.1,0.486305362,0.125434434,0.0689,0.180110352,0.308664542,0.111111111,0.0682,0.0444,0.0286,0.742347377,0.296797516,0.119047619,0.0714,0.544799483,0.125,0.0943,0.271959487,0.166666667
k322,0.1,0.475758022,0.10938168,0.0,0.327394661,0.245521621,0.111111111,0.136363636,0.0,0.0,0.748588573,0.296797516,0.0714,0.142857143,0.406708296,0.125,0.0943,0.28959503,0.25
k2512,0.1,0.405586836,0.000514,0.0,0.407777627,0.0,0.111111111,0.0909,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.461944534,0.0,0.0943,0.539307845,0.0
k2043,0.3,0.552039873,0.467845967,0.0588,0.11888686,0.0503,0.444444444,0.568181818,0.133333333,0.142857143,0.836961625,0.739676507,0.333333333,0.214285714,0.203354233,0.333333333,0.204007108,0.539307845,0.0
k1487,0.0,0.147348551,0.000514,0.0,0.231686411,0.0,0.0,0.0,0.0444,0.0,0.836961625,0.296797516,0.0476,0.0,0.470816753,0.0,0.0943,0.539307845,0.0
k170,0.0,0.0791,0.000514,0.0882,0.140061165,0.0144,0.0,0.0,0.111111111,0.0,0.836961625,0.296797516,0.0238,0.0,0.450642261,0.0,0.0943,0.539307845,0.0
k728,0.1,0.488849444,0.144201992,0.147058827,0.105123846,0.117687491,0.222222222,0.113636364,0.133333333,0.0286,0.836961625,0.296797516,0.0238,0.0,0.399264246,0.125,0.0943,0.539307845,0.0
k46,0.05,0.459929743,0.208840556,0.0,0.257710001,0.0,0.111111111,0.0682,0.0222,0.0,0.836961625,0.296797516,0.0476,0.0714,0.351472058,0.125,0.0943,0.539307845,0.0
k1572,0.0,0.247683175,0.000514,0.0294,0.255545051,0.0,0.0,0.0,0.0444,0.0,0.836961625,0.296797516,0.0238,0.0,0.45064243,0.0,0.0943,0.539307845,0.0
k2155,0.05,0.16157734,0.000514,0.0294,0.284529246,0.0,0.0,0.0227,0.0222,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
k1206,0.0,0.446009141,0.000514,0.0,0.32014622,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
k1952,0.0,0.568851376,0.462529148,0.0,0.366406578,0.0,0.222222222,0.0,0.0,0.114285714,0.836961625,0.296797516,0.0952,0.0,0.279919551,0.25,0.0943,0.539307845,0.0
k2783,0.0,0.0678,0.000514,0.205882364,0.136642672,0.0,0.0,0.0,0.2,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
k883,0.1,0.277737226,0.000514,0.0294,0.256989405,0.0,0.0,0.0455,0.0222,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
k876,0.05,0.298950039,0.000514,0.0,0.221739282,0.0589,0.0,0.0,0.0667,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
k445,0.25,0.495403247,0.464564595,0.0588,0.142714252,0.12829119,0.555555556,0.318181818,0.155555556,0.0571,0.836961625,0.794132641,0.642857143,0.0714,0.172151217,0.25,0.216939731,0.539307845,0.0
k553,0.0,0.165051143,0.000514,0.205882364,0.0383,0.0144,0.222222222,0.0,0.222222222,0.0,0.836961625,0.296797516,0.0,0.0,0.352900058,0.0,0.0943,0.539307845,0.0
k3005,0.05,0.136959939,0.000514,0.0294,0.140963876,0.0144,0.0,0.0227,0.133333333,0.0,0.836961625,0.296797516,0.0,0.0,0.45064243,0.0,0.0943,0.539307845,0.0
k983,0.05,0.498537931,0.462550132,0.113827351,0.144045018,0.0104,0.333333333,0.0227,0.0667,0.228571429,0.836961625,0.296797516,0.214285714,0.0,0.192051113,0.25,0.0943,0.539307845,0.0
k2938,0.0,0.0719,0.117213955,0.0,0.274845823,0.0,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0476,0.0,0.406708296,0.125,0.0943,0.539307845,0.0
k436,0.05,0.446481603,0.186946383,0.0882,0.0741,0.0433,0.222222222,0.0682,0.222222222,0.0286,0.836961625,0.296797516,0.142857143,0.0714,0.390392365,0.125,0.0943,0.539307845,0.0
k2128,0.0,0.36522312,0.000514,0.147058827,0.0582,0.0722,0.333333333,0.0,0.222222222,0.0,0.836961625,0.296797516,0.238095238,0.0,0.368060892,0.0,0.0943,0.539307845,0.0
k2090,0.05,0.464302494,0.194128154,0.147058827,0.0936,0.111929624,0.222222222,0.0455,0.133333333,0.0571,0.836961625,0.296797516,0.0952,0.0,0.362773993,0.125,0.0943,0.539307845,0.0
k1835,0.0,0.989869664,0.000514,0.0,0.397522355,0.1,0.222222222,0.0,0.0,0.114285714,0.836961625,0.296797516,0.0714,0.0,0.528483214,0.25,0.0943,0.539307845,0.0
k1046,0.15,0.447063429,0.257423743,0.0,0.325962872,0.0,0.222222222,0.227272727,0.0,0.0571,0.836961625,0.767205821,0.261904762,0.214285714,0.26360379,0.229166667,0.331166157,0.539307845,0.0
k973,0.05,0.594023529,0.266496696,0.0,0.396269519,0.0298,0.222222222,0.0682,0.0,0.0,0.836961625,0.680400426,0.0952,0.0714,0.279919551,0.229166667,0.184702989,0.539307845,0.0
k113,0.0,0.355661451,0.000514,0.0,0.293667197,0.0831,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.45064243,0.0,0.0943,0.539307845,0.0
k139,0.05,0.585444864,0.435950299,0.055,0.171730193,0.0,0.222222222,0.0455,0.0667,0.0571,0.836961625,0.296797516,0.0,0.0714,0.371646042,0.25,0.0943,0.539307845,0.0
k134,0.05,0.364932858,0.000514,0.264705879,0.0378,0.0866,0.444444444,0.113636364,0.466666667,0.0,0.836961625,0.296797516,0.261904762,0.0,0.232400097,0.0,0.0943,0.539307845,0.0
k1995,0.0,0.585444864,0.235133498,0.0,0.312847017,0.0831,0.333333333,0.0,0.0444,0.0857,0.836961625,0.381610048,0.119047619,0.0,0.346458231,0.25,0.118219448,0.539307845,0.0
k1451,0.05,0.350365536,0.274753897,0.0,0.216161289,0.0,0.111111111,0.0455,0.0444,0.0,0.836961625,0.296797516,0.0,0.0,0.351471889,0.0,0.0943,0.539307845,0.0
k3042,0.05,0.531602789,0.381355199,0.0,0.386543074,0.0,0.222222222,0.0909,0.0,0.0857,0.836961625,0.63183019,0.166666667,0.0714,0.235985417,0.25,0.176429794,0.539307845,0.0
k2738,0.25,0.525144715,0.300894705,0.0294,0.216552064,0.0,0.222222222,0.272727273,0.0667,0.0857,0.836961625,0.638411271,0.214285714,0.0714,0.263603451,0.229166667,0.134267386,0.539307845,0.0833
k3388,0.15,0.385649001,0.589020651,0.0,0.255235451,0.0307,0.333333333,0.136363636,0.133333333,0.4,0.836961625,0.296797516,0.238095238,0.214285714,0.366633062,0.375,0.0943,0.539307845,0.0
k379,0.05,0.457790394,0.0847,0.0,0.33142761,0.192056914,0.111111111,0.0455,0.0,0.0,0.729927969,0.296797516,0.0476,0.0714,0.443198549,0.125,0.0943,0.236866374,0.166666667
k1753,0.0,0.0678,0.000514,0.0588,0.233493623,0.0,0.0,0.0,0.0889,0.0,0.836961625,0.296797516,0.0,0.0,0.296235821,0.0,0.0943,0.539307845,0.0
k854,0.0,0.345081292,0.177398667,0.352941198,0.140754467,0.0,0.111111111,0.0,0.355555556,0.0571,0.836961625,0.296797516,0.166666667,0.0,0.406708465,0.125,0.0943,0.539307845,0.0
k393,0.05,0.599948157,0.474600189,0.0,0.311066976,0.0,0.333333333,0.0909,0.0,0.0571,0.836961625,0.599805348,0.19047619,0.0714,0.263603451,0.354166667,0.179339228,0.539307845,0.0
k3115,0.0,0.585444864,0.767659996,0.110007646,0.365007909,0.0,0.333333333,0.0,0.0,0.114285714,0.836961625,0.296797516,0.0714,0.0,0.208367044,0.375,0.0943,0.539307845,0.0
k2799,0.1,0.481281472,0.345134206,0.0661,0.221828779,0.166128221,0.222222222,0.136363636,0.0889,0.171428571,0.836961625,0.296797516,0.452380952,0.0,0.385379723,0.25,0.0943,0.539307845,0.0
k2834,0.05,0.607843385,0.440021194,0.0,0.334729104,0.0101,0.333333333,0.0909,0.0,0.114285714,0.836961625,0.296797516,0.142857143,0.142857143,0.208367383,0.25,0.0943,0.539307845,0.0
k119,0.25,0.414707307,0.0766,0.0388,0.196187103,0.0,0.111111111,0.25,0.0889,0.0286,0.836961625,0.529823423,0.214285714,0.214285714,0.291221824,0.0833,0.15158854,0.539307845,0.0
k824,0.05,0.566690706,0.276576881,0.0,0.396313206,0.0284,0.222222222,0.0682,0.0,0.0,0.836961625,0.621865876,0.0952,0.0714,0.279919551,0.229166667,0.184702989,0.539307845,0.0
k3007,0.0,0.601848065,0.317836655,0.0,0.337970309,0.0101,0.222222222,0.0,0.0,0.114285714,0.836961625,0.296797516,0.0476,0.0,0.371646042,0.25,0.0943,0.539307845,0.0
k837,0.0,0.242835702,0.227537292,0.0,0.25754403,0.0,0.111111111,0.0,0.0222,0.0,0.836961625,0.296797516,0.0,0.0,0.351472058,0.125,0.0943,0.539307845,0.0
k2637,0.0,0.582428593,0.174324512,0.0,0.308837493,0.0,0.666666667,0.0,0.0,0.4,0.836961625,0.296797516,0.285714286,0.0,0.407983931,0.5,0.0943,0.539307845,0.0
k3365,0.0,0.607218228,0.161482309,0.0,0.394160821,0.0831,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0476,0.0,0.379090093,0.125,0.0943,0.539307845,0.0
k392,0.15,0.468010425,0.000514,0.0,0.359155974,0.0585,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
k1498,0.1,0.0713,0.000514,0.0,0.300796184,0.0878,0.0,0.0227,0.0,0.0,0.803367956,0.296797516,0.0238,0.0,0.45064243,0.0,0.0943,0.444383322,0.166666667
k3282,0.0,0.0713,0.000514,0.0588,0.203703162,0.0,0.0,0.0,0.0889,0.0,0.836961625,0.296797516,0.0714,0.0,0.478260465,0.0,0.0943,0.539307845,0.0
k1447,0.0,0.56408157,0.326809935,0.0376,0.221866351,0.0,0.333333333,0.0,0.0,0.114285714,0.836961625,0.822310794,0.404761905,0.0,0.219669656,0.25,0.355070108,0.539307845,0.0
k3294,0.1,0.399858507,0.163053486,0.0294,0.257989851,0.0666,0.111111111,0.113636364,0.0222,0.0286,0.836961625,0.296797516,0.166666667,0.0714,0.335155958,0.125,0.0943,0.539307845,0.0
k1711,0.05,0.468158784,0.332139869,0.0,0.331425197,0.0,0.222222222,0.0455,0.0,0.114285714,0.836961625,0.296797516,0.119047619,0.0714,0.390392196,0.25,0.0943,0.539307845,0.0
k1196,0.05,0.598720338,0.566184822,0.0,0.351701285,0.0,0.333333333,0.0909,0.0,0.114285714,0.836961625,0.857348102,0.142857143,0.142857143,0.235985417,0.375,0.226518649,0.539307845,0.0
k1851,0.3,0.291194923,0.0825,0.0588,0.185131848,0.172792191,0.111111111,0.159090909,0.111111111,0.0,0.836961625,0.296797516,0.238095238,0.0,0.374076604,0.0,0.0943,0.539307845,0.0
k175,0.1,0.352157422,0.0317,0.0882,0.186183721,0.0,0.111111111,0.0909,0.0667,0.0,0.836961625,0.296797516,0.166666667,0.0,0.4343265,0.0,0.0943,0.539307845,0.0833
k2778,0.05,0.468967272,0.276778852,0.0,0.181701205,0.0589,0.111111111,0.0227,0.0667,0.0286,0.836961625,0.296797516,0.0238,0.0,0.351471889,0.125,0.0943,0.539307845,0.0
