Key_0_0,pupilDiamMax,P1stFixation,leavingPos,Key_1_3
k5619,0.1061,1,44.9027,4159
k5157,0.1586,1,32.6956,128
k4117,-0.0449,1,105.5462,88
k6823,0.1946,1,24.6272,510
k2109,0.1946,1,60.9631,3328
k5926,0.1896,1,37.9111,6101
k1634,0.1616,1,51.4806,5825
k4024,0.1616,1,34.3548,1889
k5124,0.1766,1,169.9559,4414
k3245,0.1766,1,63.4606,3437
k6976,0.1766,1,30.3191,4457
k4054,0.1766,1,33.541,2621
k3821,0.0461,1,66.577,6355
k4263,0.0446,1,52.6522,2074
k4240,0.0446,0,11.4237,5228
k3284,0.0136,0,51.2957,2056
k6246,0.0136,0,116.5172,568
k1785,-0.0174,0,66.0303,379
k2189,0.1206,1,62.3899,2967
k931,0.1206,1,56.3848,1276
k1397,0.0221,1,54.6855,1116
k87,0.0221,1,115.7433,3397
k2098,0.3176,1,1150.7965,6516
k3096,0.3176,1,33.2641,4995
k4103,0.0055,1,70.6045,93
k6443,0.1205,1,63.7201,6511
k971,0.1205,1,65.0692,6920
k4636,0.1205,1,110.2384,5697
k7174,0.1205,1,35.8469,1556
k1795,0.045,1,106.5892,3309
k1934,0.188,1,63.9551,4188
k1527,0.168,0,52.1177,6179
k1587,-0.023,1,73.6699,451
k968,0.3695,1,88.806,3350
k4827,0.1365,1,75.4404,1180
k507,-0.028,1,47.8592,857
k7012,0.0615,0,41.7433,2786
k6283,0.404,1,37.2726,6587
k5651,0.404,1,58.3888,6840
k2742,0.2775,1,97.0322,353
k529,0.1915,1,129.4488,6610
k2881,0.168,1,50.9141,4040
k5906,0.139,1,61.0921,6747
k2052,0.162,0,165.5362,5028
k120,0.196,1,116.9027,3668
k7373,0.196,0,87.2138,4291
k6444,0.196,0,53.3667,4603
k1294,0.196,0,10.6888,2848
k1049,0.211,1,53.668,6111
k5094,0.211,1,76.9756,7083
k6642,0.211,1,23.3077,4098
k656,0.2195,1,98.3933,5417
k755,0.289,1,62.8351,3771
k2068,0.1095,1,48.9311,4340
k2430,0.1845,1,48.4407,6553
k7301,-0.0105,1,87.7909,3333
k4839,-0.022,1,59.9083,4942
k4002,-0.0605,1,41.8718,7361
k6890,-0.071,1,51.0539,4452
k7171,0.015,1,25.8312,1136
k4730,0.063,1,43.8321,5219
k4955,0.105,1,75.5596,3123
k4463,0.2845,1,45.0139,3356
k3186,0.2145,1,184.1738,75
k3974,0.253,1,67.0914,5629
k4087,0.253,1,57.5587,6070
k2292,0.253,1,24.1919,1072
k1728,0.253,1,48.7571,3034
k4552,0.0805,1,35.7106,4533
k3425,0.0805,1,56.0022,2842
k4746,0.0805,1,39.5127,3776
k1823,0.1055,1,100.221,4749
k5946,0.1055,1,291.0017,562
k4030,0.1055,1,105.1309,3563
k1797,0.1055,1,62.1289,3654
k3988,-0.015,1,57.0636,1394
k731,-0.015,1,56.4026,2459
k5354,0.004,1,57.2473,6416
k4153,0.004,1,53.668,2561
k5573,0.0585,1,44.2549,2023
k5729,0.075,1,116.5097,115
k3498,0.1015,1,59.2558,3545
k6948,0.1335,1,110.5045,3198
k6696,-0.0435,1,26.1008,7560
k7489,0.015,1,33.738,5590
k4871,0.015,1,45.6207,1426
k0,0.015,1,61.0328,384
k4984,0.0355,1,83.5972,7330
k2483,0.0355,1,76.6551,770
k7166,0.0355,1,22.8035,5447
k4755,0.1545,0,196.0006,6082
k4318,-0.0576,1,52.9646,1624
k3597,-0.0001,1,23.0217,6167
k6083,-0.1161,1,32.1908,7004
k5610,0.1794,1,50.3438,3461
k2585,0.1989,1,53.24,404
k4989,0.2484,1,66.6202,1227
k3268,0.3189,1,25.1247,3810
k7182,0.3429,1,60.5743,7602
k4881,0.3484,1,30.8423,4745
k5552,0.3139,1,59.3001,7328
k5128,0.2589,0,26.8561,706
k6924,0.2589,1,66.0303,3243
k6333,0.2259,0,81.4985,4532
k1063,-0.0151,1,37.1517,4016
k4354,-0.0551,1,62.566,1427
k1248,0.0344,1,39.9061,7239
k6070,0.0344,1,7.5166,6141
k6121,0.0344,1,36.225,1057
k3812,0.0344,1,33.3242,5676
k7398,-0.1101,1,57.0088,5855
k1516,0.0034,1,69.3181,851
k3091,0.0514,1,69.8588,1711
k3368,0.0859,1,148.7582,2629
k1078,0.0859,1,79.1912,4748
k5191,0.0859,1,67.7532,3957
k2016,0.0859,0,89.4343,600
k4161,0.1099,1,124.0585,6803
k4313,0.1529,1,158.1336,247
k1739,0.1529,1,65.307,7131
k3510,0.0334,1,86.3264,6937
k2759,0.0319,0,41.5752,1408
k4568,0.0319,0,87.7852,1817
k927,0.0319,0,74.1485,5027
k7188,0.0344,1,63.437,1435
k18,0.0344,0,64.0312,6293
k3847,0.0164,0,5.4083,1701
k3117,0.1339,0,45.6207,2862
k4784,0.5264,0,78.7718,3832
k2665,0.0625,1,26.2011,1474
k4293,0.179,1,46.6503,4728
k3723,0.1401,0,55.4617,4643
k3969,0.1401,1,64.3292,2760
k7130,0.006,0,40.7707,3083
k1986,0.1356,1,37.6563,1626
k3171,0.212,1,67.8178,2927
k442,0.2636,1,54.5894,627
k1413,0.2636,1,93.6216,6647
k3028,0.2646,1,213.8907,7390
k4684,0.2646,1,22.7706,233
k6962,0.152,1,67.9798,444
k3517,0.077,0,19.2419,4687
k5481,0.159,1,223.5022,858
k517,0.2061,1,66.1532,4831
k4171,0.2061,1,41.5963,5342
k6238,0.313,1,63.4232,5780
k3486,0.356,1,52.1464,2064
k5669,-0.0129,1,19.7041,6861
k2004,0.0301,1,48.0026,5949
k189,0.0301,1,30.6023,4383
k3440,0.0881,1,33.8009,752
k4782,-0.0054,0,58.346,5234
k5213,-0.0124,1,48.8467,1542
k6274,-0.0124,1,24.2539,3362
k7259,0.115,0,45.2769,4477
k1371,0.1401,0,108.7945,5448
k5470,0.1366,1,58.1485,1972
k2831,-0.0445,1,347.9874,2851
k5252,0.1746,1,71.5612,3334
k5189,0.1746,1,24.2074,2921
k5938,0.1736,1,72.6395,6631
k6245,0.0486,1,29.0904,3361
k3301,0.0245,0,27.5772,2092
k5060,0.0635,1,62.516,2757
k3785,0.0276,1,81.2804,538
k929,-0.092,0,56.4358,5532
k6633,0.1016,1,127.0984,3602
k996,0.0621,1,54.7289,3637
k5379,0.0621,1,66.1154,5586
k4144,0.0621,1,27.5,5895
k1891,0.0621,1,5.1478,1840
k2017,0.0621,1,76.7349,3375
k5850,0.0645,1,43.3417,1519
k794,0.0645,1,39.1312,1458
k5235,-0.051,1,96.9239,3780
k6306,-0.0089,1,81.168,4767
k4040,-0.1669,1,51.58,733
k1619,0.0435,1,44.3001,1042
k422,0.1084,1,99.4749,586
k4143,0.0579,1,67.5907,4161
k6843,0.0579,1,73.6376,3117
k593,0.0374,1,62.9365,3242
k7,0.0209,1,82.5545,6446
k5398,-0.0876,1,19.4551,268
k984,-0.0761,1,54.1295,3529
k4167,0.0359,1,75.591,6377
k5103,0.0359,1,110.7305,1418
k6917,0.0359,1,71.2215,1486
k7353,0.0449,1,97.2754,4067
k5182,0.0369,1,87.0919,3343
k5663,-0.0726,1,63.5708,4703
k5625,-0.1451,1,68.4854,5126
k284,0.4174,1,46.9308,2265
k7543,0.4174,1,126.223,2309
k6738,0.4174,1,67.2309,636
k2185,0.0289,1,63.2851,2797
k5234,0.1124,1,62.9623,4606
k7017,0.1124,1,82.4197,7463
k2018,0.1124,1,201.4553,6026
k923,0.1124,1,79.5016,4730
k7523,0.1124,1,31.8904,2142
k6822,0.0919,1,42.9418,5329
k6784,0.0984,0,44.0596,3205
k5410,0.0984,0,50.2195,6650
k5063,0.0179,0,55.2268,4104
k7114,-0.0126,0,72.7135,6641
k3618,-0.0126,0,60.9631,5444
k4801,0.0499,0,34.6013,1268
k6983,0.0909,1,25.4951,1660
k4217,0.0909,1,64.1814,5554
k7344,0.1124,1,87.5571,3708
k5531,0.1124,1,83.9836,7307
k6317,0.2109,1,97.5461,7415
k2634,0.2109,1,55.599,5160
k911,0.1569,1,74.4312,2163
k784,0.1619,0,40.6971,2822
k2994,0.4074,1,66.772,1222
k1183,-0.0326,1,58.2409,5578
k125,-0.0041,0,57.6823,2402
k2453,0.2144,0,169.5936,3974
k1022,-0.0591,1,94.8947,4921
k6064,0.1279,0,72.8371,1768
k1883,0.1279,1,72.0278,3500
k1930,-0.1201,1,4.5,5601
k5331,-0.0711,1,68.1561,5709
k4010,0.0934,1,77.8412,3607
k204,0.0174,0,95.5209,1582
k3687,-0.0551,1,182.3904,2382
k5321,-0.0596,1,53.7587,1090
k5821,0.0144,1,102.5987,4494
k7475,0.0853,1,72.0434,5109
k2353,0.0938,1,90.1138,5128
k2721,0.1198,1,103.097,5793
k3307,0.1198,1,25.5392,4997
k2803,0.0153,1,89.0688,5644
k2911,0.1698,1,104.8296,2879
k1269,0.1698,1,81.5552,5436
k232,0.2303,1,90.1734,326
k3531,0.2303,1,16.7705,5762
k6355,0.2303,1,89.3784,7042
k757,0.1868,1,51.1981,4935
k3400,-0.0647,1,112.51,5665
k88,0.0353,1,100.3656,589
k476,0.1333,1,67.7791,779
k709,0.1333,1,78.5828,4487
k1761,0.3293,1,79.6571,6484
k143,0.3973,1,26.3154,2688
k2472,0.3973,1,76.0592,573
k5629,0.2858,1,69.5432,1388
k7284,0.1058,1,100.9715,767
k2192,0.0303,1,23.0054,4782
k4868,0.0303,1,66.888,4722
k3351,0.0543,1,104.6291,6690
k4435,-0.0232,1,20.0062,3278
k5405,-0.1002,1,48.8262,6768
k475,0.0823,1,40.9664,3080
k7530,0.4928,1,135.1629,4164
k4986,0.4928,1,98.4124,3874
k3726,0.1618,1,108.6692,135
k2467,0.2178,1,80.1655,4272
k5452,0.2673,0,41.839,5845
k2711,0.2963,0,83.0452,3371
k6789,0.3268,1,104.5048,2205
k2552,0.3268,0,46.9308,2508
k6273,0.3783,0,132.297,2899
k3696,0.3783,0,62.8013,4499
k158,0.4368,0,93.8416,4326
k1923,0.4718,0,66.5301,374
k5605,0.3973,0,80.3508,5574
k1193,0.1028,0,60.5578,2387
k2354,-0.1022,1,70.516,1982
k2009,0.1268,1,86.5231,5774
k2975,0.1193,1,174.7584,5194
k2497,0.1253,1,77.3466,4615
k319,0.1253,1,55.4549,7456
k6878,0.0683,1,78.5,3357
k534,0.0218,1,3.8079,2846
k7203,0.0828,1,57.918,2138
k3111,0.0828,1,64.3681,7427
k3423,0.0693,1,46.5027,4936
k2964,0.0703,1,69.0254,6678
k4627,-0.1882,1,45.1248,1727
k2045,-0.0847,1,62.6777,1502
k508,-0.0047,1,49.2443,3709
k2526,-0.1132,1,40.215,3413
k6583,-0.0867,0,73.9341,4880
k6830,-0.0312,1,43.3417,5721
k7393,0.0398,0,39.7398,1209
k1906,0.0398,0,65.4313,3601
k5077,0.2583,1,67.0671,1041
k3686,0.0993,0,52.0601,5866
k4687,0.0763,0,65.4618,5174
k1466,0.0348,1,32.5,845
k3869,0.0803,0,66.4831,3303
k1289,0.1968,1,51.0416,4695
k1844,0.1968,1,162.5492,898
k5424,0.1968,0,77.719,5514
k3764,0.0738,1,52.1776,3255
k6808,0.1053,1,69.6419,6634
k1524,0.2463,1,56.2694,6801
k3228,0.2843,1,45.7739,1761
k166,0.2046,1,117.8442,5366
k555,0.1481,1,62.5859,3369
k3906,0.0056,1,52.9009,2434
k7204,0.3681,0,40.1808,5315
k7140,0.4381,1,134.7089,3004
k250,0.0871,1,86.1931,5136
k5653,0.1916,1,30.0416,40
k3876,0.1211,1,53.4439,2155
k1980,0.1211,1,96.5829,6047
k3218,0.0571,1,98.5609,2775
k4431,0.0546,1,45.8912,1947
k2789,0.0546,1,18.7949,678
k5666,0.1296,0,50.2245,236
k1216,0.2611,1,96.5117,2966
k2357,0.2611,1,71.9045,2368
k1259,0.2611,1,65.5477,2768
k3774,0.0766,1,92.2198,4622
k1334,0.0776,1,139.3646,5340
k1650,0.1586,1,99.4309,637
k4985,0.1586,1,106.2226,5318
k3431,0.1586,1,103.4843,2172
k2062,0.0511,1,18.8282,2679
k4015,0.0511,1,112.54,721
k4628,0.0511,1,13.8293,2093
k939,0.0781,1,32.9848,3885
k4510,0.6561,1,53.528,2154
k11,0.7766,1,91.0494,6588
k2482,0.1736,1,111.7866,3281
k398,0.2956,1,87.6641,1723
k859,0.1991,1,95.1315,6731
k6208,0.1991,1,52.0889,357
k3866,0.0181,1,101.7767,7071
k7039,0.0621,1,119.3032,7491
k3683,0.0621,1,84.5813,1695
k3406,0.0361,1,122.9715,6875
k2985,0.1116,1,94.2258,5154
k4976,0.1016,1,75.0417,3463
k1085,0.1016,1,48.5927,3279
k3371,0.0851,1,105.7663,4388
k3940,0.1726,1,47.0239,72
k1709,0.1883,1,84.6242,4813
k277,0.1883,1,53.3128,1998
k1904,0.0508,1,63.5079,125
k5476,0.0373,1,35.7561,2516
k5807,-0.0362,1,76.1052,4131
k4814,-0.0362,1,107.8564,279
k742,-0.0362,1,45.1248,6392
k751,0.0228,1,40.5247,3755
k1196,0.0568,1,56.029,2208
k690,0.0568,0,39.8121,1328
k4035,0.0568,1,50.3289,71
k1895,-0.0177,1,62.3157,5289
k5270,0.0068,0,29.6816,4480
k2001,0.3028,1,23.7171,5378
k4615,0.2608,1,40.1155,1921
k1414,0.4003,1,54.0833,1145
k3102,0.3593,1,57.1358,3967
k5109,0.4488,1,89.9514,2855
k165,0.4488,0,41.1096,7115
k6909,0.4488,0,25.6223,7025
k3350,0.1763,1,34.2126,4191
k2699,0.1753,1,107.2031,3520
k5889,0.0028,1,64.7476,5323
k1633,0.0238,0,61.1739,6157
k4005,0.0238,1,97.3666,3459
k6265,-0.0182,1,75.4205,1144
k4231,0.0613,1,206.6519,1550
k4978,0.1138,1,41.836,904
k4465,0.1138,1,81.9771,3295
k3441,0.1138,1,72.0781,3079
k1071,0.0528,1,135.8354,1449
k552,0.0578,1,77.5403,131
k5068,0.0753,1,48.3322,2647
k1884,0.0713,1,69.0959,4754
k3320,0.0713,0,52.5595,1997
k1454,0.0723,1,99.7121,378
k1542,0.0723,1,79.1344,3572
k3798,0.0723,1,60.075,1342
k462,0.1238,1,41.8001,2192
k7547,0.1713,1,73.3655,2651
k1407,0.2543,1,24.2332,6430
k1708,0.2543,0,57.0898,3726
k6670,0.2543,1,92.9139,2650
k4020,0.2008,1,97.5,968
k5117,0.2008,0,57.2385,4166
k6860,0.1113,1,15.1162,929
k4058,0.1113,1,44.2069,3241
k3560,0.0883,1,138.1132,1719
k5432,0.0528,1,145.6743,2894
k2522,-0.0712,1,130.5958,117
k7367,-0.0712,1,110.1681,4841
k2197,-0.0457,1,88.596,6085
k5161,0.1033,1,113.4416,6044
k547,0.1033,1,86.0523,3977
k1243,0.0153,1,59.5,4158
k3914,0.0513,1,39.2173,4877
k1976,0.4608,1,91.9484,4808
k2415,0.4608,0,75.208,6144
k6334,0.4683,1,64.002,6133
k4370,0.4683,1,35.0321,4727
k402,0.0578,1,46.9707,5175
k3542,0.0188,1,61.0942,1202
k2179,-0.0982,1,32.8101,6200
k5967,-0.0762,1,87.0014,6195
k300,-0.0762,1,32.1753,2717
k4460,-0.0292,1,68.0331,7108
k4413,-0.0562,1,83.8004,1995
k5198,-0.1557,1,70.8414,3657
k6212,-0.1032,1,45.9619,4118
k2685,-0.1032,0,79.3426,6348
k1810,-0.1032,1,109.0653,2962
k615,0.1388,1,84.7894,4025
k7352,0.1388,1,94.5119,6011
k343,-0.0252,0,93.984,6922
k2234,-0.0172,1,91.9416,3147
k1643,0.0293,0,109.2749,3760
k1681,0.0293,1,51.5606,4508
k6439,-0.0562,1,181.8035,3458
k6374,-0.1532,1,32.423,3095
k1338,-0.1407,1,428.5572,727
k6873,-0.0582,0,13.7295,6606
k725,0.0613,1,132.0152,2691
k7595,0.0898,0,134.5455,1984
k4803,0.1438,1,91.5014,6313
k7568,0.1933,1,54.1503,2845
k4659,0.6053,0,40.7185,1851
k2778,0.1067,1,176.1022,6118
k3443,0.2347,1,62.0181,1304
k5369,0.2347,1,30.4385,2255
k4269,0.0787,1,62.0181,1110
k490,0.0162,0,141.5495,7515
k3187,0.0162,0,54.9477,5020
k1402,0.0162,1,62.6598,2872
k7502,0.0572,1,81.8566,214
k6649,0.0867,1,100.4303,2726
k6613,0.0867,0,87.2711,4783
k4322,0.0867,0,17.0294,4121
k4952,0.0867,1,106.1567,79
k6819,0.1602,0,73.2206,4218
k6152,0.0652,1,84.7894,4550
k6300,0.0652,0,110.2384,6356
k3344,0.0652,0,50.2021,3557
k2007,0.0197,0,76.1052,7126
k2530,0.0172,0,74.0608,2689
k6369,0.0172,0,73.4864,3729
k3204,0.1667,1,124.6365,3907
k6200,0.1667,1,100.1062,5276
k3543,0.1667,1,83.6794,6560
k1661,0.1667,1,46.6315,7511
k5160,0.1417,1,175.1207,3777
k7227,0.3057,1,87.8208,5113
k4625,0.3057,1,104.9952,6717
k6682,0.0282,1,91.9239,7138
k7492,0.0107,1,102.8227,401
k164,0.0672,1,73.0068,2866
k5016,0.0847,1,186.2451,3263
k6474,0.1997,1,58.5235,5015
k1982,0.2632,1,122.8912,935
k3796,0.2632,1,76.1003,3699
k3378,0.1612,1,91.6106,7305
k6711,0.1487,1,60.7988,61
k994,0.3047,1,108.2266,514
k5158,0.1492,1,65.2323,6277
k2111,0.2697,1,52.7873,2667
k7113,0.2697,1,12.0416,3171
k2305,0.2697,1,97.1558,5288
k7159,0.2697,1,38.9166,4527
k2735,0.1737,1,71.0106,2378
k1306,0.1737,1,56.626,2285
k6933,0.1512,0,35.1639,3189
k5297,0.1872,1,91.0069,4093
k3777,0.3207,0,57.7256,1130
k2333,0.3447,1,87.0359,4046
k5869,0.3352,1,91.0343,5844
k6375,0.3232,1,54.4266,7573
k2591,0.4056,1,91.4686,4048
k2818,0.2236,1,78.3023,3490
k70,0.1741,1,57.2647,4476
k5687,0.2011,1,78.1025,4154
k7499,0.2011,1,85.6767,926
k7567,0.0531,0,44.5702,3231
k4210,0.1766,1,62.6618,6292
k7471,0.1961,1,40.2647,2698
k3222,0.2456,1,36.0902,4849
k5571,0.3301,1,86.5708,1513
k3082,0.3301,1,38.2688,870
k5658,0.3061,1,103.9243,6372
k3169,0.3061,1,31.9531,4051
k6049,0.2096,1,137.7942,6153
k178,0.1801,1,77.6804,5351
k2507,0.1471,1,77.2868,794
k3971,0.1586,1,75.1033,1682
k4682,0.1871,1,64.9942,1254
k7403,0.1871,1,99.1413,2132
k1150,0.1871,1,90.1804,2981
k4613,0.1871,1,24.6221,6691
k2643,0.1781,1,166.7468,6981
k6865,0.1856,1,90.2718,7147
k5783,0.2616,1,162.0987,3778
k4776,0.2616,1,73.2462,6985
k4588,0.2616,0,91.5601,1522
k3836,0.2616,0,64.7012,5577
k3576,0.1906,1,87.1579,1602
k1205,0.1896,1,142.9773,5322
k4373,0.2241,1,103.8087,5522
k7051,0.1991,1,13.6473,1472
k420,0.1991,1,80.5993,3623
k727,0.2756,1,19.0263,488
k7132,0.2526,1,158.1779,6480
k5156,0.2526,1,55.1589,6512
k6100,-0.0574,0,49.5707,1203
k2638,-0.0044,1,28.9007,3728
k5176,-0.0044,1,54.8293,1961
k1861,0.1816,1,187.7711,584
k5583,0.1816,0,85.1719,731
k3593,0.0941,1,100.6032,2034
k4471,0.2051,1,79.0142,4701
k844,0.2051,1,47.0239,7001
k5559,0.2201,1,65.2553,1985
k6714,0.2556,1,121.8236,7268
k49,0.0411,1,23.3452,5394
k3554,0.0166,1,96.7536,4611
k3085,-0.0169,1,66.6521,2547
k3948,-0.0169,1,72.2928,1407
k4711,-0.0539,1,41.3401,3852
k7462,0.0946,1,40.1061,3453
k2668,0.0731,1,64.1892,7434
k1684,0.1046,0,80.9707,639
k530,0.1806,0,37.5766,5258
k1579,0.1806,0,94.1608,6547
k986,0.1806,1,89.6172,6819
k1863,0.1806,0,104.8821,2550
k145,0.1236,0,82.1005,1257
k7578,0.0721,1,83.0963,3366
k5123,0.0721,0,64.7341,3550
k51,0.3861,1,37.4066,7365
k2112,0.0441,1,70.1231,2365
k648,0.0441,1,174.2362,5075
k954,0.1411,0,74.6408,4044
k4059,-0.0194,1,92.8924,5076
k1544,-0.0034,1,102.8214,1129
k2409,0.0326,1,162.1149,3114
k298,0.0326,1,63.675,5071
k7368,0.0326,1,18.7949,3379
k3435,0.0326,1,43.6578,4058
k3121,0.1526,1,80.2636,416
k5108,0.1456,1,24.5051,1124
k2470,0.1416,1,39.2588,640
k4111,0.1316,1,69.8713,4743
k1838,0.0416,1,85.0941,1646
k1981,0.0416,1,66.0303,3783
k3428,0.0226,1,17.72,1030
k5335,0.0631,0,93.2751,1866
k3335,0.1201,0,75.5414,1627
k163,0.1181,0,51.6382,5711
k369,-0.0204,0,10.3078,4637
k7360,-0.0204,1,92.5054,1868
k5544,-0.1019,0,39.3732,5143
k5444,-0.1084,0,94.0811,1887
k1705,-0.1074,0,97.8277,3888
k6507,-0.1074,1,86.7295,2735
k7381,-0.1074,1,110.3925,7402
k3388,-0.1074,0,67.72,1343
k3992,-0.1104,1,134.0457,1376
k6331,-0.0404,1,37.9012,1439
k5486,-0.0404,1,65.5934,2185
k5745,0.2523,1,102.0355,2113
k141,0.2523,1,96.0469,2762
k5092,0.0783,1,51.7035,7211
k3913,0.1278,1,36.5308,1969
k4473,0.0843,1,89.7733,6469
k307,0.0843,1,83.182,1896
k6298,0.0563,1,78.9715,1173
k1608,0.0428,1,40.8044,1293
k6291,0.2213,1,85.2658,6062
k4299,0.2213,1,23.2433,6285
k5710,0.2213,1,88.0738,1515
k1202,0.1043,1,55.1543,2033
k403,0.0948,1,115.6936,6935
k5041,0.1328,0,42.9564,5985
k2236,0.1658,1,61.3209,4120
k6174,0.1928,1,82.7602,1666
k2463,0.2418,1,66.0019,1653
k6786,0.1358,1,37.5133,1347
k5546,0.0798,1,51.5388,2080
k1655,0.0573,1,147.765,3897
k2969,0.1548,1,43.0174,3230
k3918,0.3218,1,85.5716,492
k5890,0.3173,1,75.1482,7479
k5853,0.3273,1,85.6767,7230
k391,0.3273,1,0.5,4351
k3120,0.1593,1,93.9388,6977
k4492,0.1783,1,135.6401,1290
k1297,0.1708,1,96.7536,2799
k6747,0.1513,1,108.7118,7391
k2869,0.0853,0,49.4292,2958
k2032,0.0358,1,76.2053,2858
k653,0.0368,1,69.857,1339
k3174,0.0368,1,54.2079,829
k7434,0.0368,0,86.4002,6520
k4204,0.1678,1,127.3038,4906
k7505,0.1988,1,110.6447,1060
k1025,0.1813,0,69.7316,5498
k4055,0.1033,1,102.461,684
k6947,0.1103,1,24.3977,2168
k2826,0.1103,1,112.7054,1919
k2694,0.1103,1,99.2824,5905
k3559,0.0303,1,60.6053,6147
k2055,0.0163,1,57.1183,3618
k5773,0.0128,1,68.9094,2982
k970,0.2298,1,75.2728,1619
k3828,0.2298,1,46.1736,557
k7279,0.0923,1,48.2105,2964
k1393,0.2263,1,30.7937,2295
k209,0.2433,1,30.7002,7124
k7011,0.3053,1,48.2312,6855
k3459,-0.1187,1,56.6039,3398
k4922,-0.0977,1,71.3442,7595
k4831,0.0498,1,96.5194,5416
k1192,0.0498,1,15.2069,4408
k540,0.0498,1,137.9801,1175
k5739,0.0763,1,152.0296,3462
k3780,0.2638,1,37.7922,2343
k429,0.2813,1,30.7937,3092
k6944,0.2813,1,17.7553,5690
k254,0.2813,1,34.0037,6675
k7178,0.0118,1,51.0025,2210
k1293,0.0603,1,49.0765,3497
k7010,0.0603,1,50.2021,7590
k5981,0.1273,1,48.3735,2346
k3758,0.2088,1,101.3163,5212
k4681,0.1913,1,57.5196,2351
k6263,0.0068,1,55.4301,1260
k6076,0.0068,0,44.4185,4181
k4190,0.0068,0,68.1487,4843
k6337,0.0163,1,33.2002,389
k3331,0.0368,1,11.0114,6408
k949,0.3408,1,22.6716,2072
k6348,0.3208,1,57.639,6038
k6946,0.3208,1,148.4857,7149
k1456,0.3208,0,61.6644,4887
k1574,0.3093,1,76.8668,1832
k2469,0.0073,1,46.6476,4092
k2817,0.0058,1,43.9318,4475
k1303,0.0103,1,66.6802,2570
k3598,0.0268,1,64.438,3828
k4042,0.0268,1,63.0317,1223
k3917,0.0268,1,17.4642,1391
k5577,0.0268,1,24.3516,7113
k1254,0.0558,1,21.9659,3312
k6814,0.0558,0,43.0029,508
k194,0.0559,1,8.0156,6414
k1540,0.0374,1,40.6079,228
k6328,0.0409,1,50.4876,16
k1713,0.0409,1,38.2099,2364
k5164,0.0489,1,39.9155,2528
k3863,0.0614,1,41.8629,2037
k5717,0.0874,1,93.0215,2707
k7562,0.1004,1,31.5634,3947
k5960,0.2284,1,71.8923,5894
k3480,0.2284,1,37.5932,2535
k4617,0.1764,1,45.2769,2944
k6580,0.1764,1,47.4368,6098
k5626,0.1764,1,37.2626,338
k3904,0.1764,1,56.0045,2026
k350,0.1764,1,25.1247,2344
k3814,0.2559,1,227.5049,2705
k7481,0.2564,1,48.1664,7140
k2938,0.2119,1,77.3175,5411
k1440,0.2119,1,27.6632,7154
k1626,0.1139,1,20.3039,4177
k5912,-0.0571,0,82.2982,594
k2567,0.0619,0,100.0612,4267
k2064,0.0964,0,61.0,7350
k4727,0.1084,0,76.243,6249
k917,0.1289,0,17.3566,7181
k175,0.2504,0,9.4868,4495
k4537,0.0814,1,23.4094,3508
k7289,0.2354,1,42.2641,4035
k7006,0.2699,1,47.6707,7455
k5843,0.2599,1,69.8713,1899
k4640,0.3359,1,38.5032,3741
k4289,0.3359,1,40.0281,6126
k3951,0.3359,1,41.1096,3576
k135,0.3554,1,227.4626,5484
k1606,0.3329,0,48.8697,1688
k4867,0.3329,0,72.3205,7435
k4043,0.3329,1,134.5232,6376
k6451,0.2719,1,55.4301,7541
k1180,0.2254,1,48.3994,3051
k3182,0.2254,1,14.2302,1523
k556,0.2254,1,54.5023,7601
k3786,0.2254,0,68.5073,4529
k5249,0.2364,1,64.3467,4543
k6272,0.2364,0,59.5525,1298
k4406,0.2649,1,111.8626,5750
k5472,0.2754,0,89.3155,7088
k472,0.0664,1,58.0,1847
k803,0.0089,1,39.5285,5089
k3602,0.0789,1,153.1617,3609
k372,0.1204,1,94.7325,191
k647,0.2954,1,95.7079,3662
k6920,0.3999,1,22.9837,5694
k3911,0.4109,1,35.3553,3898
k5809,0.4109,1,14.5086,4479
k6350,0.4109,1,55.509,4484
k4956,0.1369,1,53.0212,76
k4305,0.2369,1,43.1335,216
k2710,0.2369,1,77.1557,454
k3604,0.2114,1,53.782,6992
k836,0.2114,1,46.457,307
k1363,0.1534,1,95.6582,3836
k4257,0.0804,0,65.622,5672
k4676,0.0459,0,20.7425,6465
k1088,0.0459,0,48.2312,3215
k1344,0.0459,1,105.7982,6199
k6638,0.0109,1,42.8544,5656
k528,0.0109,1,79.1281,5930
k1614,0.0109,1,36.225,5535
k597,-0.0871,0,126.5247,5352
k1182,-0.0591,0,173.0563,5738
k1090,-0.0366,1,81.0586,6371
k4551,0.0209,0,70.2282,1614
k7194,0.1074,0,197.2188,3162
k4721,0.1029,1,20.2237,2252
k7302,0.1029,1,75.5017,1886
k2462,0.1029,1,12.7475,2581
k6470,0.1259,1,47.6681,6626
k3235,0.1319,1,132.6358,1428
k5719,0.1319,1,2.9155,1564
k5105,0.1319,1,22.0227,2938
k4948,0.1319,1,35.6931,1448
k4437,0.1039,1,42.2966,478
k2320,0.0734,1,54.0786,7304
k4297,0.0734,1,39.08,1119
k3281,0.3704,1,52.6806,2400
k2746,0.3704,1,55.9151,6600
k208,0.3704,1,160.3886,985
k1218,0.3704,1,57.1183,3946
k4724,0.3659,1,49.7016,6202
k4577,0.1344,1,15.0083,1020
k4768,0.3884,1,69.9893,3485
k6182,0.3012,1,38.6005,1533
k4663,0.3012,1,34.8604,3894
