Key_1_1,regressDur,prevFixPos,titleNo,wordNo,nextWordRegress
k3315,0.0,786.1768,3.0,1.0,0
k7540,0.0,100.2247,3.0,2.0,0
k4228,0.0,13.4536,3.0,3.0,0
k2563,0.0,210.0381,3.0,6.0,0
k3429,0.0,119.8541,3.0,7.0,0
k3490,0.0,661.465,4.0,2.0,0
k251,576.0,159.8781,4.0,1.0,1
k2554,0.0,263.2869,4.0,3.0,0
k6552,0.0,174.2326,4.0,6.0,0
k7016,576.0,585.0214,4.0,1.0,1
k4792,0.0,533.4285,8.0,1.0,1
k1902,0.0,20.6155,8.0,2.0,0
k4310,0.0,66.0303,8.0,5.0,0
k228,0.0,167.3559,8.0,7.0,0
k6090,100.0,689.2924,10.0,2.0,0
k1947,139.0,142.4254,10.0,1.0,1
k5484,100.0,92.3472,10.0,2.0,0
k4354,119.0,0.0,1.0,1.0,0
k322,0.0,209.7737,1.0,3.0,0
k1656,258.0,197.4285,1.0,2.0,1
k3995,0.0,262.6062,1.0,4.0,0
k7247,0.0,26.9258,1.0,5.0,1
k7345,0.0,70.3847,1.0,6.0,0
k3416,119.0,675.6227,1.0,1.0,0
k7598,0.0,118.1059,2.0,1.0,0
k4146,0.0,250.06,2.0,4.0,0
k1659,0.0,180.4688,2.0,5.0,0
k2517,0.0,102.8834,2.0,6.0,0
k3225,676.0,0.0,1.0,1.0,0
k1160,119.0,188.2817,1.0,3.0,0
k2963,0.0,51.4004,1.0,4.0,1
k1105,0.0,18.6815,1.0,5.0,0
k7443,676.0,554.0442,1.0,1.0,0
k7221,119.0,193.6208,1.0,3.0,0
k2053,676.0,328.9514,1.0,1.0,0
k5895,0.0,57.0088,2.0,1.0,0
k2493,0.0,327.4706,2.0,4.0,0
k7298,0.0,225.0555,2.0,6.0,0
k1557,139.0,152.3155,2.0,5.0,1
k5898,0.0,799.316,8.0,1.0,0
k1001,80.0,258.366,8.0,6.0,1
k4651,0.0,89.9611,8.0,7.0,0
k2772,80.0,192.3746,8.0,6.0,1
k816,0.0,676.0274,10.0,1.0,0
k177,0.0,525.0381,2.0,2.0,0
k2840,199.0,147.3397,2.0,1.0,1
k2148,0.0,476.0011,2.0,5.0,0
k2977,0.0,150.0033,2.0,7.0,0
k1937,0.0,18.4391,2.0,8.0,0
k4981,0.0,664.5916,5.0,1.0,0
k1171,0.0,47.0106,5.0,2.0,0
k3727,0.0,103.0194,5.0,3.0,0
k2383,0.0,525.8156,6.0,1.0,0
k3880,0.0,139.0324,6.0,2.0,0
k286,318.0,0.0,1.0,2.0,0
k5647,437.0,95.0211,1.0,1.0,1
k90,0.0,224.3212,1.0,3.0,0
k1164,0.0,51.614,1.0,4.0,0
k1333,0.0,96.1301,1.0,6.0,0
k1266,318.0,592.0845,1.0,2.0,0
k2138,0.0,195.9209,2.0,1.0,0
k5522,0.0,312.0064,2.0,3.0,0
k457,437.0,433.3647,4.0,2.0,0
k4394,199.0,100.4988,4.0,1.0,1
k1179,437.0,36.0139,4.0,2.0,0
k1356,0.0,149.2146,4.0,3.0,0
k7375,0.0,122.1884,4.0,4.0,0
k2457,0.0,112.641,4.0,5.0,0
k5066,0.0,99.985,4.0,6.0,0
k34,0.0,0.0,5.0,3.0,0
k7533,0.0,393.117,1.0,1.0,0
k2644,0.0,208.6145,1.0,3.0,0
k2100,0.0,51.8845,1.0,4.0,0
k4934,0.0,286.1748,1.0,6.0,0
k7404,0.0,715.2014,2.0,2.0,0
k2350,0.0,117.0982,2.0,3.0,0
k7329,0.0,10.6301,2.0,4.0,0
k163,0.0,269.1189,2.0,7.0,0
k5471,0.0,101.2423,2.0,9.0,0
k1100,99.0,477.7656,5.0,2.0,0
k279,219.0,108.1665,5.0,1.0,1
k3332,0.0,72.9932,5.0,3.0,0
k3417,0.0,116.619,5.0,4.0,0
k4450,0.0,155.1161,5.0,6.0,0
k3977,99.0,460.0391,5.0,2.0,0
k5818,0.0,102.9563,6.0,1.0,0
k2795,0.0,366.3496,6.0,3.0,0
k266,0.0,28.6356,6.0,4.0,0
k5565,0.0,120.0666,6.0,5.0,0
k6481,0.0,56.3205,6.0,6.0,0
k3449,0.0,691.6943,8.0,1.0,0
k2958,0.0,132.0189,8.0,3.0,0
k6423,0.0,557.4747,8.0,7.0,0
k3468,0.0,0.0,4.0,3.0,0
k168,0.0,413.8756,1.0,1.0,0
k7458,0.0,188.8597,1.0,2.0,0
k4531,0.0,86.3134,1.0,3.0,0
k6955,0.0,20.0998,1.0,4.0,0
k2078,0.0,198.6454,1.0,7.0,0
k844,0.0,408.9315,3.0,1.0,0
k7460,0.0,40.7922,3.0,2.0,0
k6448,0.0,61.5224,3.0,4.0,0
k7096,0.0,112.641,3.0,6.0,0
k4968,0.0,367.9674,4.0,2.0,0
k6192,0.0,182.011,4.0,3.0,0
k6667,0.0,66.1287,4.0,4.0,0
k4045,0.0,62.1691,4.0,5.0,0
k4152,0.0,144.5337,4.0,7.0,0
k1728,0.0,107.0561,4.0,9.0,0
k38,0.0,564.838,6.0,1.0,0
k1370,0.0,96.7471,6.0,2.0,0
k2267,0.0,110.6526,6.0,3.0,0
k6483,0.0,224.7221,6.0,5.0,0
k6411,0.0,203.1576,6.0,7.0,0
k5401,0.0,778.8408,9.0,1.0,0
k833,80.0,110.44,9.0,2.0,0
k161,0.0,192.3798,9.0,4.0,1
k6189,0.0,52.7731,9.0,5.0,0
k4000,80.0,482.0,9.0,2.0,0
k2489,179.0,0.0,2.0,2.0,0
k5809,199.0,533.436,2.0,1.0,0
k6375,259.0,278.2589,2.0,3.0,0
k4585,179.0,149.0,2.0,5.0,0
k6840,199.0,620.0129,2.0,1.0,0
k935,179.0,130.0154,2.0,2.0,0
k5335,259.0,117.0385,2.0,3.0,0
k88,179.0,169.2395,2.0,5.0,0
k6060,0.0,83.1505,2.0,7.0,0
k3403,0.0,729.2914,3.0,2.0,0
k5116,0.0,181.011,3.0,5.0,0
k5324,0.0,309.2006,4.0,1.0,0
k5560,0.0,54.037,4.0,2.0,0
k3745,0.0,183.0683,4.0,4.0,0
k5125,0.0,122.0369,4.0,5.0,0
k1493,0.0,23.0868,4.0,6.0,0
k6841,0.0,153.8083,6.0,1.0,0
k3447,299.0,71.8471,6.0,2.0,1
k4340,0.0,158.1455,6.0,3.0,0
k2187,299.0,260.6223,6.0,2.0,1
k839,0.0,230.3584,7.0,1.0,0
k5200,0.0,99.8499,7.0,2.0,0
k6595,0.0,42.9535,7.0,3.0,0
k4956,0.0,270.5993,7.0,5.0,0
k4408,0.0,108.2266,7.0,6.0,0
k1283,0.0,0.0,1.0,1.0,0
k3458,0.0,114.0175,1.0,2.0,0
k6383,0.0,31.305,1.0,3.0,0
k5248,0.0,59.9416,1.0,4.0,0
k6951,0.0,124.4267,1.0,5.0,0
k465,0.0,729.7465,2.0,1.0,0
k24,0.0,7.0711,2.0,2.0,0
k730,0.0,53.6004,2.0,3.0,0
k6906,0.0,175.0029,2.0,4.0,0
k1637,0.0,56.1427,2.0,5.0,0
k7441,556.0,821.655,4.0,1.0,0
k6209,0.0,32.1403,4.0,2.0,1
k4564,0.0,110.0,4.0,4.0,0
k5978,0.0,425.0706,8.0,1.0,0
k7240,0.0,44.911,8.0,2.0,0
k2753,0.0,318.2263,8.0,4.0,0
k646,0.0,27.313,8.0,5.0,0
k7287,0.0,152.8954,8.0,6.0,0
k3119,0.0,484.4337,9.0,5.0,0
k1946,139.0,632.0831,4.0,3.0,0
k2265,556.0,264.282,4.0,1.0,0
k3337,1947.0,375.2932,2.0,1.0,0
k3716,358.0,150.3363,2.0,2.0,1
k5977,179.0,38.4187,2.0,3.0,0
k1515,1947.0,463.5224,2.0,1.0,0
k5719,1947.0,427.6038,2.0,1.0,0
k1045,179.0,271.0461,2.0,3.0,0
k1432,358.0,170.0471,2.0,2.0,1
k172,0.0,144.1249,2.0,4.0,0
k125,0.0,839.3152,5.0,1.0,0
k5964,0.0,162.4438,5.0,3.0,0
k487,0.0,163.2483,5.0,5.0,0
k1699,0.0,122.1475,5.0,6.0,0
k72,0.0,88.1192,5.0,7.0,0
k4436,0.0,181.7058,7.0,1.0,0
k1507,0.0,46.8722,7.0,2.0,0
k2698,0.0,0.0,4.0,4.0,0
k5904,0.0,130.8625,2.0,1.0,0
k3370,0.0,97.3293,2.0,2.0,0
k554,0.0,136.9379,2.0,3.0,0
k4658,0.0,91.1373,2.0,4.0,0
k2531,0.0,179.0447,2.0,5.0,0
k5208,0.0,109.0183,2.0,6.0,0
k5315,0.0,410.0195,4.0,1.0,0
k13,0.0,73.0616,4.0,2.0,0
k5578,0.0,175.0029,4.0,3.0,0
k4693,0.0,532.5646,8.0,1.0,0
k4682,0.0,411.5361,8.0,4.0,0
k2595,0.0,170.1793,8.0,6.0,0
k2573,0.0,816.9725,9.0,1.0,0
k2038,0.0,108.5219,10.0,1.0,0
k3838,0.0,647.0935,10.0,7.0,0
k5721,0.0,609.7516,2.0,1.0,0
k2446,0.0,284.3959,2.0,4.0,0
k3770,0.0,84.0,2.0,5.0,0
k4699,179.0,465.9882,3.0,2.0,0
k7006,119.0,87.023,3.0,1.0,1
k2638,179.0,33.2415,3.0,2.0,0
k5599,0.0,198.2524,3.0,4.0,0
k5694,0.0,504.8693,5.0,1.0,0
k1342,0.0,45.8803,5.0,2.0,0
k5155,0.0,201.487,5.0,4.0,0
k7569,0.0,93.0484,5.0,6.0,0
k4680,0.0,545.7921,7.0,1.0,0
k2632,0.0,49.2443,7.0,2.0,0
k3268,0.0,203.5706,10.0,1.0,0
k7072,0.0,311.1945,10.0,4.0,0
k246,0.0,198.3381,10.0,6.0,0
k959,0.0,305.4521,1.0,1.0,0
k4203,278.0,90.0944,1.0,2.0,1
k470,258.0,35.4401,1.0,3.0,0
k647,278.0,196.4714,1.0,2.0,1
k5038,258.0,124.7397,1.0,3.0,0
k1018,0.0,183.4475,1.0,5.0,0
k1551,0.0,43.0813,1.0,6.0,0
k2694,0.0,706.5522,2.0,1.0,0
k4939,0.0,96.421,2.0,2.0,0
k2250,0.0,47.0425,2.0,3.0,0
k5635,0.0,149.0134,2.0,5.0,0
k5939,0.0,103.0049,2.0,6.0,0
k570,0.0,126.6689,2.0,7.0,0
k391,0.0,717.9979,3.0,1.0,0
k2585,0.0,220.0568,3.0,3.0,0
k466,0.0,49.0918,3.0,4.0,0
k6831,0.0,90.2718,3.0,5.0,0
k2258,0.0,166.1084,3.0,6.0,0
k4609,0.0,914.5939,5.0,1.0,0
k6147,0.0,66.4906,5.0,2.0,0
k628,0.0,251.5094,5.0,4.0,0
k4421,0.0,128.2498,5.0,6.0,0
k603,0.0,28.0179,5.0,7.0,0
k891,0.0,374.6065,9.0,1.0,0
k5657,0.0,196.774,3.0,1.0,0
k1883,0.0,175.2313,3.0,2.0,0
k5993,0.0,42.72,3.0,3.0,0
k1628,0.0,32.6497,3.0,4.0,0
k6780,0.0,62.2977,3.0,5.0,0
k6687,0.0,595.1344,4.0,1.0,0
k1247,0.0,62.3939,4.0,2.0,0
k5888,0.0,381.2742,3.0,1.0,0
k5819,0.0,100.045,3.0,2.0,0
k5241,0.0,57.3149,3.0,3.0,0
k1203,0.0,90.6091,3.0,4.0,0
k1732,0.0,0.0,4.0,1.0,0
k2544,0.0,229.9935,1.0,1.0,0
k3424,0.0,198.3053,1.0,2.0,0
k903,0.0,192.3538,1.0,3.0,0
k5431,0.0,29.2062,1.0,4.0,0
k4501,0.0,94.1329,1.0,6.0,0
k2481,0.0,24.6982,1.0,7.0,0
k7348,0.0,56.7186,1.0,8.0,0
k2737,0.0,896.217,4.0,1.0,0
k7331,0.0,174.0259,4.0,2.0,0
k5340,0.0,40.1995,4.0,3.0,0
k115,0.0,356.0506,4.0,5.0,0
k6252,0.0,0.0,1.0,1.0,0
k5872,0.0,57.7235,1.0,2.0,0
k3408,0.0,144.3676,1.0,3.0,0
k2328,0.0,26.4008,1.0,4.0,0
k4800,0.0,103.5809,1.0,5.0,0
k2054,0.0,615.1821,2.0,1.0,0
k6641,0.0,364.2321,2.0,5.0,0
k4706,0.0,105.3043,2.0,6.0,0
k6775,0.0,489.7193,5.0,1.0,0
k6997,0.0,101.415,5.0,2.0,0
k4342,0.0,135.2036,5.0,3.0,0
k3514,0.0,110.0273,5.0,4.0,0
k1385,0.0,627.9889,3.0,2.0,0
k5601,179.0,86.0233,3.0,1.0,1
k6062,0.0,380.0329,3.0,5.0,0
k4582,0.0,254.0079,3.0,8.0,0
k4850,0.0,753.9828,4.0,1.0,0
k566,0.0,184.1738,4.0,3.0,0
k4537,0.0,705.8902,7.0,1.0,0
k6696,0.0,269.5366,7.0,3.0,0
k5833,0.0,384.4386,8.0,1.0,0
k5607,0.0,75.9276,8.0,3.0,0
k5758,0.0,242.825,8.0,6.0,0
k5929,0.0,0.0,4.0,1.0,0
k2352,0.0,283.7816,1.0,1.0,0
k5343,0.0,104.1729,1.0,3.0,0
k141,0.0,151.9079,1.0,4.0,0
k7200,0.0,153.9383,4.0,1.0,0
k6174,0.0,69.0,4.0,2.0,0
k5288,0.0,70.0643,4.0,3.0,0
k7340,0.0,161.722,6.0,1.0,0
k5891,0.0,154.6351,6.0,3.0,0
k949,0.0,154.6157,8.0,1.0,0
k6958,0.0,110.0227,8.0,2.0,0
k4602,0.0,213.7849,9.0,1.0,0
k5368,0.0,0.0,1.0,1.0,0
k1764,0.0,179.1787,1.0,3.0,0
k6583,179.0,134.3466,1.0,2.0,1
k3174,0.0,478.8194,1.0,7.0,0
k4572,0.0,107.912,1.0,8.0,0
k3316,0.0,60.8276,1.0,9.0,0
k573,0.0,915.0503,5.0,1.0,0
k3130,0.0,245.1775,5.0,3.0,0
k1313,0.0,59.0339,5.0,4.0,0
k2334,0.0,69.029,5.0,5.0,0
k1301,0.0,108.462,5.0,6.0,0
k1770,0.0,500.8812,7.0,1.0,0
k3818,0.0,335.4311,7.0,3.0,0
k7524,0.0,165.339,7.0,5.0,0
k460,0.0,78.9177,7.0,6.0,0
k886,0.0,361.6213,8.0,5.0,0
k4202,0.0,120.204,8.0,6.0,0
k3993,0.0,146.1677,8.0,7.0,0
k2982,0.0,820.3121,9.0,1.0,0
k7336,0.0,177.0028,9.0,3.0,0
k1524,0.0,83.6301,9.0,4.0,0
k2915,0.0,0.0,3.0,2.0,0
k5917,0.0,251.0976,1.0,2.0,0
k206,0.0,49.6488,1.0,3.0,0
k1477,0.0,416.5573,3.0,1.0,0
k65,0.0,138.4377,3.0,2.0,0
k7158,0.0,52.811,3.0,3.0,0
k1918,0.0,509.3221,5.0,1.0,0
k2361,0.0,76.2955,5.0,2.0,0
k5511,0.0,109.4578,5.0,3.0,0
k7367,0.0,79.1581,5.0,4.0,0
k499,0.0,87.0057,5.0,5.0,0
k2028,258.0,561.5844,6.0,1.0,1
k5587,139.0,52.3259,6.0,2.0,0
k4539,258.0,115.2606,6.0,1.0,1
k7434,139.0,52.8015,6.0,2.0,0
k2932,0.0,43.9659,6.0,3.0,0
k4937,0.0,289.4564,10.0,1.0,0
k5697,0.0,273.3093,10.0,3.0,0
k1073,0.0,0.0,1.0,1.0,0
k7566,0.0,249.97,1.0,2.0,0
k3569,0.0,92.7631,1.0,3.0,0
k1029,0.0,60.6712,1.0,4.0,0
k7435,0.0,137.0036,1.0,6.0,0
k6501,0.0,103.3102,1.0,7.0,0
k1481,0.0,219.5723,4.0,1.0,0
k2784,0.0,34.6554,4.0,2.0,0
k3816,0.0,34.2345,4.0,3.0,0
k6873,0.0,99.0051,4.0,4.0,0
k1759,0.0,12.0416,4.0,5.0,0
k1242,0.0,100.2397,8.0,1.0,0
k3441,99.0,251.5094,8.0,3.0,0
k3967,80.0,186.1317,8.0,2.0,1
k3625,99.0,144.8378,8.0,3.0,0
k1604,0.0,95.0842,8.0,4.0,0
k2042,0.0,12.53,8.0,5.0,0
k3214,0.0,6.7082,8.0,6.0,0
k6233,0.0,406.7739,9.0,4.0,0
k5282,0.0,427.1592,10.0,1.0,0
k3645,0.0,328.0244,10.0,5.0,0
k6682,0.0,41.6173,10.0,6.0,0
k1091,0.0,0.0,2.0,2.0,0
k3469,0.0,640.7847,2.0,1.0,0
k5557,0.0,135.4843,2.0,2.0,0
k6763,0.0,457.526,5.0,1.0,0
k6711,0.0,96.0469,5.0,2.0,0
k1800,0.0,88.0909,5.0,3.0,0
k2682,0.0,306.0408,6.0,1.0,0
k6562,0.0,105.3233,6.0,2.0,0
k6108,0.0,104.8094,6.0,3.0,0
k6013,0.0,466.9529,7.0,1.0,0
k981,0.0,21.095,7.0,2.0,0
k7557,0.0,38.9487,7.0,3.0,0
k3994,0.0,355.8328,8.0,1.0,0
k3460,0.0,112.1116,8.0,2.0,0
k3624,478.0,423.7853,3.0,1.0,0
k677,0.0,117.0854,3.0,2.0,0
k1039,0.0,182.2745,3.0,3.0,0
k2655,0.0,106.1697,3.0,4.0,0
k5388,0.0,165.1938,3.0,6.0,1
k5456,478.0,73.4098,3.0,1.0,0
k202,0.0,0.0,4.0,3.0,0
k4389,0.0,744.8658,2.0,2.0,1
k587,716.0,187.0241,2.0,1.0,1
k2051,139.0,246.002,2.0,3.0,0
k7363,716.0,332.5432,2.0,1.0,1
k3101,139.0,258.0019,2.0,3.0,0
k1642,0.0,126.321,2.0,4.0,0
k4885,0.0,640.7262,3.0,1.0,0
k1324,0.0,72.3395,3.0,2.0,0
k3243,0.0,165.1484,3.0,5.0,0
k6971,0.0,78.5175,3.0,6.0,0
k3065,0.0,91.0055,3.0,7.0,0
k829,119.0,538.8144,4.0,2.0,0
k3363,179.0,118.0169,4.0,1.0,1
k6210,119.0,53.1507,4.0,2.0,0
k1760,0.0,293.0154,4.0,4.0,0
k3550,0.0,686.0394,6.0,1.0,0
k4620,0.0,265.0887,6.0,4.0,0
k3128,0.0,200.5642,6.0,5.0,0
k6623,0.0,155.0129,6.0,7.0,0
k7379,0.0,920.8393,9.0,1.0,0
k5168,0.0,95.8801,9.0,2.0,0
k77,0.0,0.0,4.0,5.0,0
k7227,99.0,415.348,4.0,1.0,0
k5020,159.0,227.5016,1.0,1.0,0
k4372,159.0,69.6563,1.0,2.0,0
k1945,99.0,186.2713,1.0,5.0,0
k5232,139.0,87.7268,1.0,6.0,0
k248,99.0,142.2146,3.0,3.0,0
k6838,99.0,150.2332,4.0,3.0,0
k1303,0.0,364.9658,7.0,1.0,0
k1373,159.0,113.2784,1.0,2.0,0
k6141,139.0,355.584,1.0,1.0,0
k5457,0.0,113.8771,5.0,3.0,0
k7400,0.0,547.2413,5.0,1.0,0
k1767,99.0,277.3968,8.0,2.0,0
k3335,139.0,98.9545,8.0,1.0,1
k4989,99.0,528.0038,8.0,2.0,0
k5716,0.0,272.5913,9.0,1.0,0
k6164,0.0,175.4537,10.0,1.0,0
k7268,0.0,560.6032,10.0,7.0,0
k6524,0.0,898.4125,1.0,3.0,0
k1727,139.0,310.9276,1.0,1.0,0
k2890,0.0,260.7317,1.0,4.0,0
k5197,0.0,41.2311,1.0,5.0,0
k4917,0.0,84.214,1.0,7.0,1
k892,0.0,496.6327,1.0,1.0,0
k954,0.0,132.3707,1.0,2.0,0
k6296,0.0,308.0795,1.0,6.0,0
k813,0.0,586.931,2.0,1.0,0
k503,0.0,258.4357,2.0,3.0,0
k4947,0.0,0.0,1.0,3.0,0
k1862,199.0,278.8835,1.0,1.0,0
k6103,0.0,872.3491,3.0,1.0,0
k3139,0.0,87.4643,3.0,2.0,0
k2833,0.0,237.4026,4.0,1.0,0
k5333,0.0,111.2205,4.0,2.0,0
k7271,0.0,284.3818,8.0,2.0,0
k3503,0.0,144.3468,8.0,3.0,0
k1986,0.0,69.3542,8.0,4.0,0
k6863,0.0,393.0623,8.0,8.0,1
k3519,298.0,567.3738,10.0,2.0,0
k4433,238.0,326.2591,10.0,1.0,1
k1695,298.0,74.8131,10.0,2.0,0
k3229,0.0,201.1219,10.0,4.0,0
k3184,0.0,107.0747,10.0,5.0,0
k6813,0.0,0.0,1.0,2.0,0
k7556,179.0,165.7377,1.0,1.0,1
k46,0.0,125.7179,2.0,1.0,0
k5207,0.0,140.0714,2.0,3.0,0
k2620,0.0,27.2947,2.0,4.0,0
k6634,0.0,27.2947,2.0,5.0,0
k5953,0.0,123.8467,5.0,1.0,0
k3585,0.0,89.4707,7.0,1.0,0
k309,0.0,104.7091,8.0,1.0,0
k2608,0.0,0.0,1.0,1.0,0
k7203,0.0,175.1457,1.0,3.0,0
k6161,0.0,119.6035,1.0,4.0,0
k2621,0.0,437.7785,2.0,1.0,0
k7527,0.0,108.0046,2.0,2.0,0
k6705,0.0,210.238,2.0,4.0,0
k272,0.0,702.1524,8.0,1.0,0
k6171,0.0,105.513,9.0,1.0,0
k2732,0.0,106.738,10.0,1.0,0
k3657,0.0,98.6154,10.0,2.0,0
k97,0.0,181.0,10.0,4.0,0
k4467,0.0,62.2896,10.0,5.0,0
k6893,0.0,125.016,10.0,7.0,0
k6938,0.0,280.765,9.0,5.0,0
k5652,0.0,313.2491,3.0,1.0,0
k5223,0.0,184.6781,5.0,1.0,0
k6292,0.0,145.5816,5.0,3.0,0
k5166,0.0,183.2212,9.0,2.0,0
k7580,258.0,202.1584,9.0,1.0,1
k1564,0.0,262.5452,2.0,1.0,0
k3547,0.0,439.0558,2.0,5.0,0
k4798,139.0,114.3372,2.0,4.0,1
k5843,0.0,205.7887,2.0,7.0,0
k5852,139.0,334.2529,2.0,4.0,1
k3635,0.0,86.122,2.0,6.0,1
k1436,0.0,101.1237,2.0,7.0,0
k2401,0.0,56.8859,2.0,8.0,0
k1480,0.0,188.7671,6.0,1.0,0
k2482,0.0,176.5701,8.0,1.0,0
k2069,0.0,392.0051,8.0,4.0,0
k4754,0.0,852.7626,7.0,2.0,0
k4756,99.0,97.6217,7.0,1.0,1
k288,0.0,108.1665,8.0,1.0,0
k918,0.0,657.0,4.0,1.0,0
k7075,0.0,79.3977,2.0,1.0,0
k7445,0.0,79.2465,1.0,1.0,0
k6637,0.0,21.1896,1.0,2.0,0
k7246,0.0,254.8666,1.0,4.0,0
k5084,0.0,101.1929,1.0,6.0,0
k1403,0.0,489.655,4.0,3.0,0
k6772,0.0,0.0,4.0,5.0,0
k2527,0.0,524.8362,1.0,2.0,0
k3918,100.0,387.1137,1.0,1.0,1
k4060,0.0,166.7153,3.0,1.0,0
k7051,0.0,128.5768,4.0,2.0,0
k3598,0.0,178.0028,4.0,3.0,0
k3292,0.0,87.0919,4.0,4.0,0
k2165,0.0,49.0918,4.0,5.0,0
k5802,0.0,78.848,4.0,6.0,0
k4281,0.0,174.7341,4.0,9.0,0
k373,0.0,128.9961,4.0,4.0,0
k7291,0.0,871.7167,4.0,2.0,0
k406,0.0,0.0,3.0,3.0,0
k4189,0.0,396.5615,2.0,1.0,0
k4461,0.0,87.983,3.0,1.0,0
k6021,0.0,113.3711,4.0,1.0,0
k1321,0.0,93.7443,4.0,6.0,0
k3173,0.0,779.0924,7.0,1.0,0
k2987,0.0,283.0283,7.0,3.0,0
k3059,0.0,0.0,2.0,2.0,0
k3286,0.0,159.4553,1.0,1.0,0
k784,0.0,85.8662,1.0,2.0,0
k4123,0.0,321.4094,2.0,2.0,0
k3734,0.0,822.8979,4.0,1.0,0
k6294,0.0,114.2804,4.0,2.0,0
k3646,0.0,279.866,8.0,2.0,0
k5664,99.0,290.1103,8.0,1.0,1
k3579,0.0,117.8898,9.0,1.0,0
k4855,0.0,361.0872,5.0,1.0,0
k4041,0.0,121.4907,7.0,1.0,0
k2558,0.0,0.0,4.0,3.0,0
k2995,0.0,293.8044,9.0,2.0,0
k7265,0.0,215.7614,10.0,1.0,0
k2302,0.0,150.0033,10.0,3.0,0
k1431,0.0,192.3148,9.0,3.0,0
k765,0.0,60.959,8.0,3.0,0
k4291,0.0,283.5719,8.0,5.0,0
k5249,0.0,452.9514,4.0,1.0,0
k3779,119.0,295.3574,4.0,2.0,0
k1135,396.0,211.967,2.0,1.0,0
k5189,0.0,0.0,5.0,6.0,0
k4963,0.0,443.37,2.0,5.0,1
k5329,0.0,86.1626,2.0,6.0,0
k2957,218.0,280.5156,2.0,4.0,0
k250,0.0,103.1213,3.0,4.0,0
k6304,0.0,229.0196,2.0,3.0,0
k3505,0.0,176.4795,2.0,5.0,1
k4452,0.0,102.5329,3.0,4.0,0
k1722,0.0,606.3308,5.0,2.0,0
k1799,0.0,159.7655,10.0,4.0,0
k1215,0.0,571.155,1.0,1.0,0
k3796,0.0,142.2252,1.0,2.0,0
k3545,0.0,304.6851,1.0,4.0,0
k5717,0.0,116.709,1.0,6.0,0
k2,0.0,688.9042,2.0,1.0,0
k3812,0.0,452.0398,2.0,6.0,0
k5259,0.0,586.6379,3.0,1.0,0
k1147,0.0,434.0288,3.0,5.0,0
k604,0.0,105.4372,3.0,1.0,0
k6387,0.0,304.2532,5.0,1.0,0
k379,0.0,113.4637,9.0,1.0,0
k3941,0.0,232.5618,3.0,1.0,0
k3118,0.0,135.2036,3.0,2.0,0
k6596,0.0,239.2091,3.0,5.0,0
k618,0.0,608.3584,4.0,1.0,0
k1232,0.0,47.1699,4.0,2.0,0
k3324,0.0,0.0,4.0,4.0,0
k732,378.0,258.2789,4.0,1.0,0
k1802,377.0,267.1666,1.0,1.0,0
k5515,80.0,316.9385,1.0,4.0,0
k2614,119.0,175.3283,1.0,7.0,0
k3407,377.0,744.565,1.0,1.0,0
k4474,378.0,136.2424,4.0,1.0,0
k1806,0.0,130.2075,5.0,1.0,0
k42,0.0,107.912,6.0,1.0,0
k410,0.0,106.9766,10.0,1.0,0
k6554,0.0,141.2232,10.0,2.0,0
k4046,0.0,193.8376,10.0,4.0,0
k1615,0.0,130.8625,5.0,1.0,0
k3986,0.0,259.0444,2.0,1.0,0
k2860,0.0,75.1665,3.0,1.0,1
k5482,0.0,79.6116,2.0,1.0,0
k3392,0.0,200.5692,1.0,1.0,0
k4628,0.0,276.0072,1.0,3.0,0
k6932,0.0,261.1915,1.0,5.0,0
k278,0.0,224.8644,3.0,5.0,0
k6969,99.0,405.7709,3.0,2.0,0
k4429,0.0,130.7823,3.0,4.0,1
k6392,0.0,313.3209,5.0,2.0,0
k2246,0.0,103.3247,5.0,3.0,0
k5064,0.0,493.4471,5.0,6.0,0
k976,0.0,780.692,6.0,2.0,0
k6361,139.0,122.2007,6.0,1.0,1
k4218,0.0,402.9057,6.0,5.0,0
k1326,0.0,92.358,6.0,6.0,0
k717,80.0,221.3256,3.0,1.0,0
k1545,278.0,93.0,3.0,2.0,1
k1739,198.0,38.2753,3.0,3.0,0
k1348,139.0,111.7721,3.0,4.0,0
k4545,80.0,68.7677,3.0,1.0,0
k2282,0.0,376.0173,4.0,2.0,0
k6638,0.0,299.0803,4.0,3.0,0
k6127,80.0,75.6042,4.0,1.0,1
k431,0.0,444.8382,2.0,1.0,0
k858,139.0,252.7449,2.0,2.0,0
k4701,258.0,184.4587,1.0,1.0,0
k7032,0.0,126.657,9.0,2.0,0
k3454,0.0,125.2557,10.0,1.0,0
k4513,0.0,64.0312,2.0,3.0,0
k2458,160.0,282.0815,2.0,1.0,0
k2912,0.0,140.4635,9.0,3.0,0
k4007,0.0,141.6757,10.0,3.0,0
k2465,0.0,288.0625,10.0,6.0,0
k2132,0.0,495.6945,3.0,1.0,0
k6603,0.0,39.0512,3.0,3.0,0
k164,0.0,49.0408,3.0,4.0,0
k6235,0.0,223.7253,3.0,7.0,0
k7377,0.0,677.8687,7.0,1.0,0
k589,0.0,0.0,4.0,2.0,0
k2896,119.0,232.2154,4.0,1.0,1
k2049,0.0,185.6017,4.0,2.0,0
k5334,0.0,250.711,1.0,2.0,0
k1364,179.0,133.9888,1.0,1.0,1
k3975,0.0,216.4625,9.0,1.0,0
k2748,0.0,0.0,5.0,2.0,0
