Key_1_1,pupilDiamLag,regressLen,lastSaccLen
k2457,0.0917,0.0,171.0468
k5066,0.0917,0.0,777.7739
k34,0.1392,0.0,394.3796
k7533,0.1392,0.0,261.6911
k2644,0.1392,0.0,185.6946
k2100,0.1392,0.0,271.5005
k4934,0.1392,0.0,717.2247
k7404,0.1392,0.0,219.0365
k2350,0.1392,0.0,90.5124
k7329,0.1392,0.0,356.6546
k163,0.1392,0.0,140.1749
k5471,0.1102,0.0,806.3723
k1100,0.0267,219.0,55.6597
k279,0.0267,0.0,52.7376
k3332,0.0267,0.0,141.508
k3417,0.0267,0.0,218.8024
k4450,0.0957,99.0,464.7819
k3977,0.1467,219.0,55.491
k5818,0.1467,0.0,518.5241
k2795,0.1467,0.0,116.5043
k266,0.1467,0.0,217.1687
k5565,0.2332,0.0,109.6586
k6481,0.2507,0.0,842.4525
k3449,0.6357,0.0,158.2024
k2958,0.6357,0.0,584.2929
k6423,0.6357,0.0,729.1257
k3468,0.0257,0.0,345.8949
k168,0.0882,0.0,279.8272
k7458,0.1787,0.0,196.0638
k4531,0.1787,0.0,75.2629
k6955,0.1787,0.0,247.5727
k2078,0.1787,0.0,719.9905
k844,0.1787,0.0,95.2575
k7460,0.1622,0.0,87.4643
k6448,0.1622,0.0,117.0171
k7096,0.1457,0.0,344.0124
k4968,0.1457,0.0,173.598
k6192,0.1457,0.0,112.0179
k6667,0.0417,0.0,133.9039
k4045,0.0947,0.0,192.5526
k4152,0.0947,0.0,142.6403
k1728,0.0947,0.0,760.0929
k38,0.1437,0.0,135.9871
k1370,0.1722,0.0,261.5808
k2267,0.2187,0.0,238.1344
k6483,0.2222,0.0,194.5925
k6411,0.2467,0.0,697.87
k5401,0.3567,0.0,211.0148
k833,0.3567,0.0,255.6956
k161,0.3567,0.0,130.8625
k6189,0.3522,80.0,448.1166
k4000,0.3522,0.0,255.811
k2489,0.133,0.0,196.9378
k5809,0.077,0.0,341.7868
k6375,0.077,0.0,238.6179
k4585,0.0765,816.0,503.5717
k6840,0.062,0.0,117.4266
k935,0.062,0.0,148.6893
k5335,0.062,0.0,253.0494
k88,0.062,816.0,140.788
k6060,0.062,0.0,707.259
k3403,0.062,0.0,191.3459
k5116,0.053,0.0,245.2494
k5324,0.053,0.0,80.6551
k5560,0.053,0.0,344.6175
k3745,0.053,0.0,167.7155
k5125,0.053,0.0,78.5143
k1493,0.053,0.0,576.5137
k6841,0.0585,0.0,105.9292
k3447,0.0805,0.0,213.758
k4340,0.1435,299.0,247.767
k2187,0.2825,0.0,185.6192
k839,0.2825,0.0,223.0454
k5200,0.2945,0.0,73.0924
k6595,0.2945,0.0,285.5039
k4956,0.2945,0.0,141.4655
k4408,0.36,0.0,606.7125
k1283,0.133,0.0,168.7965
k3458,0.166,0.0,61.0184
k6383,0.166,0.0,127.5353
k5248,0.166,0.0,158.5008
k6951,0.166,0.0,656.0949
k465,0.166,0.0,116.8471
k24,0.166,0.0,79.1344
k730,0.166,0.0,211.2865
k6906,0.159,0.0,62.3939
k1637,0.1435,0.0,623.0532
k7441,0.127,0.0,38.9391
k6209,0.069,0.0,119.4508
k4564,0.069,0.0,273.6585
k5978,0.275,0.0,130.6771
k7240,0.275,0.0,477.9838
k2753,0.275,0.0,82.5303
k646,0.275,0.0,186.6447
k7287,0.275,0.0,420.9825
k3119,0.162,0.0,394.5155
k1946,0.162,2166.0,178.5175
k2265,0.162,0.0,102.0943
k3337,0.1745,1708.0,277.8282
k3716,0.1085,0.0,79.1344
k5977,0.0895,3795.0,395.1433
k1515,0.0895,1708.0,133.7171
k5719,0.0825,1708.0,276.1309
k1045,0.0825,3795.0,57.0
k1432,0.0825,0.0,176.1817
k172,0.052,0.0,426.5563
k125,0.0675,0.0,185.632
k5964,0.173,0.0,169.0399
k487,0.1735,0.0,171.0592
k1699,0.1955,0.0,127.1633
k72,0.1955,0.0,737.6525
k4436,0.125,0.0,53.5093
k1507,0.125,0.0,94.1767
k2698,0.2555,0.0,747.9215
k5904,0.147,0.0,105.5426
k3370,0.147,0.0,186.8241
k554,0.1315,0.0,155.1362
k4658,0.1315,0.0,293.5209
k2531,0.1315,0.0,141.5141
k5208,0.106,0.0,756.0572
k5315,0.102,0.0,109.573
k13,0.076,0.0,271.914
k5578,0.0835,0.0,392.3853
k4693,0.327,0.0,531.0202
k4682,0.327,0.0,198.2738
k2595,0.086,0.0,757.8709
k2573,0.086,0.0,140.4608
k2038,0.086,0.0,872.8717
k3838,0.0785,0.0,911.8559
k5721,0.1325,0.0,309.1092
k2446,0.1325,0.0,154.0008
k3770,0.1055,0.0,451.5377
k4699,0.0845,298.0,42.5735
k7006,0.0845,0.0,196.6246
k2638,0.0845,298.0,311.5064
k5599,0.0845,0.0,481.2237
k5694,0.047,0.0,76.6632
k1342,0.0815,0.0,269.6702
k5155,0.0875,0.0,159.803
k7569,0.0875,0.0,453.4358
k4680,0.3345,0.0,36.3456
k2632,0.3345,0.0,143.1127
k3268,0.3095,0.0,426.6075
k7072,0.294,0.0,207.9483
k246,0.387,0.0,0.0
k959,0.122,0.0,241.8703
k4203,0.122,0.0,29.5042
k470,0.122,536.0,141.718
k647,0.122,0.0,185.5007
k5038,0.122,536.0,200.5006
k1018,0.122,0.0,53.1154
k1551,0.122,0.0,617.4079
k2694,0.122,0.0,195.523
k4939,0.046,0.0,66.1154
k2250,0.0785,0.0,137.5736
k5635,0.0785,0.0,163.5069
k5939,0.0785,0.0,143.7611
k570,0.0785,0.0,605.0052
k391,0.0785,0.0,250.7638
k2585,0.0785,0.0,81.0386
k466,0.049,0.0,185.597
k6831,0.049,0.0,195.6847
k2258,0.0195,0.0,673.8043
k4609,0.056,0.0,103.2049
k6147,0.117,0.0,251.0717
k628,0.117,0.0,207.6018
k4421,0.117,0.0,54.7768
k603,0.2055,0.0,364.8027
k891,-0.021,0.0,69.2604
k5657,0.0785,0.0,241.1001
k1883,0.0785,0.0,72.4189
k5993,0.024,0.0,93.6082
k1628,0.153,0.0,100.0312
k6780,0.153,0.0,549.4129
k6687,0.153,0.0,100.3195
k1247,0.153,0.0,61.2066
k5888,0.0975,0.0,142.0
k5819,0.0975,0.0,122.5653
k5241,0.0975,0.0,142.9633
k1203,0.214,0.0,414.5048
k1732,0.209,0.0,239.0758
k2544,0.209,0.0,238.8812
k3424,0.2235,0.0,184.6145
k903,0.2235,0.0,68.6477
k5431,0.2235,0.0,137.5327
k4501,0.2235,0.0,59.0085
k2481,0.2235,0.0,139.858
k7348,0.2235,0.0,768.789
k2737,0.011,0.0,232.5005
k7331,0.0475,0.0,107.2287
k5340,0.0475,0.0,346.0231
k115,0.2875,0.0,637.1156
k6252,0.1955,0.0,75.2014
k5872,0.1955,0.0,261.2317
k3408,0.1775,0.0,52.0433
k2328,0.1775,0.0,154.5073
k4800,0.1775,0.0,513.6295
k2054,0.1775,0.0,414.2855
k6641,0.122,0.0,189.3198
k4706,0.104,0.0,581.9203
k6775,0.121,0.0,167.5478
k6997,0.121,0.0,191.0792
k4342,0.121,0.0,143.2
k3514,0.121,0.0,520.4673
k1385,0.0751,179.0,50.7666
k5601,0.0751,0.0,363.2509
k6062,0.0751,0.0,330.9082
k4582,0.0751,0.0,625.0588
k4850,0.0751,0.0,221.382
k566,0.0751,0.0,228.0356
k4537,0.3901,0.0,336.0238
k6696,0.3901,0.0,291.8399
k5833,0.3901,0.0,74.049
k5607,0.3566,0.0,324.5385
k5758,0.3566,0.0,476.5231
k5929,0.2091,0.0,280.6443
k2352,0.2091,0.0,92.6094
k5343,0.2091,0.0,139.5323
k141,0.2091,0.0,278.5687
k7200,0.1711,0.0,114.0099
k6174,0.1711,0.0,93.0121
k5288,0.2086,0.0,209.1997
k7340,0.4721,0.0,204.4798
k5891,0.4721,0.0,181.0559
k949,0.4721,0.0,165.128
k6958,0.3621,0.0,167.5381
k4602,0.3621,0.0,104.0589
k5368,0.0651,0.0,250.0605
k1764,0.0651,179.0,104.7688
k6583,0.0651,0.0,480.6376
k3174,0.0651,0.0,154.707
k4572,0.0651,0.0,97.2522
k3316,0.0441,0.0,886.1072
k573,0.0886,0.0,357.6468
k3130,0.0886,0.0,132.0237
k1313,0.0996,0.0,173.693
k2334,0.1281,0.0,148.3122
k1301,0.1281,0.0,847.7217
k1770,0.2561,0.0,369.5487
k3818,0.2561,0.0,184.5704
k7524,0.2561,0.0,148.6556
k460,0.3536,0.0,343.6313
k886,0.3536,0.0,188.0219
k4202,0.3536,0.0,181.2988
k3993,0.3536,0.0,718.9885
k2982,0.3536,0.0,235.1436
k7336,0.3536,0.0,158.5788
k1524,0.3536,0.0,319.9394
k2915,0.2416,0.0,243.6047
k5917,0.2416,0.0,93.6082
k206,0.2416,0.0,105.0107
k1477,0.0796,0.0,201.6358
k65,0.0601,0.0,103.5012
k7158,0.0356,0.0,358.2304
k1918,0.0916,0.0,122.0256
k2361,0.0916,0.0,185.2701
k5511,0.1016,0.0,107.0946
k7367,0.1016,0.0,118.0519
k499,0.1016,0.0,471.465
k2028,0.1096,0.0,78.5255
k5587,0.2841,397.0,67.7422
k4539,0.2841,0.0,98.1644
k7434,0.2841,397.0,78.2768
k2932,0.2841,0.0,165.9187
k4937,0.2081,0.0,315.6759
k5697,0.2081,0.0,309.716
k1073,0.1966,0.0,260.5
k7566,0.2126,0.0,221.5812
k3569,0.2126,0.0,116.5869
k1029,0.2126,0.0,166.0098
k7435,0.2126,0.0,167.9472
k6501,0.2126,0.0,834.8151
k1481,0.0341,0.0,100.927
k2784,0.0656,0.0,91.2277
k3816,0.1126,0.0,218.0052
k6873,0.1126,0.0,102.7035
k1759,0.1126,0.0,607.225
k1242,0.3966,0.0,314.8575
k3441,0.3966,179.0,160.3753
k3967,0.3966,0.0,214.5839
k3625,0.3966,179.0,228.6941
k1604,0.3966,0.0,91.6652
k2042,0.3966,0.0,122.001
k3214,0.3226,0.0,365.2684
k6233,0.3156,0.0,371.571
k5282,0.3156,0.0,441.5484
k3645,0.3156,0.0,138.5938
k6682,0.3156,0.0,490.2808
k1091,0.1366,0.0,203.702
k3469,0.1366,0.0,216.0214
k5557,0.1366,0.0,173.926
k6763,0.0816,0.0,129.5782
k6711,0.0816,0.0,132.3414
k1800,0.0926,0.0,239.2749
k2682,0.1211,0.0,172.8381
k6562,0.2251,0.0,136.4441
k6108,0.2251,0.0,379.9872
k6013,0.3716,0.0,50.4505
k981,0.3716,0.0,114.0702
k7557,0.3716,0.0,301.5879
k3994,0.3716,0.0,207.5795
k3460,0.7781,0.0,276.7716
k3624,0.1061,0.0,327.3912
k677,0.1626,0.0,191.8463
k1039,0.1626,0.0,126.4367
k2655,0.1626,0.0,188.2691
k5388,0.1626,0.0,747.4525
k5456,0.1586,0.0,0.0
k202,0.1946,0.0,433.9484
k4389,0.1896,438.0,115.8296
k587,0.1766,0.0,272.4133
k2051,0.1766,417.0,242.0976
k7363,0.1766,0.0,290.7116
k3101,0.1766,417.0,107.6673
k1642,0.1766,0.0,571.4169
k4885,0.0461,0.0,112.8716
k1324,0.0446,0.0,192.7077
k3243,0.0446,0.0,136.533
k6971,0.0136,0.0,128.0088
k3065,0.0136,0.0,515.9075
k829,-0.0039,298.0,72.6395
k3363,-0.0039,0.0,174.7069
k6210,-0.0039,298.0,278.0112
k1760,0.0356,0.0,469.5905
k3550,0.1256,0.0,307.7873
k4620,0.1936,0.0,258.1342
k3128,0.2516,0.0,279.4875
k6623,0.3176,0.0,801.2219
k7379,0.3761,0.0,1227.8477
k5168,0.3761,0.0,130.3812
k77,0.249,1270.0,368.4461
k7227,0.249,0.0,249.1586
k5020,0.249,0.0,140.5569
k4372,0.249,0.0,184.5434
k1945,0.249,0.0,175.6822
k5232,0.188,0.0,354.2051
k248,0.179,0.0,139.4104
k6838,0.179,0.0,183.4802
k1303,0.3695,0.0,145.4003
k1373,0.3695,0.0,0.0
k6141,0.258,0.0,170.4171
k5457,0.404,0.0,350.5267
k7400,0.404,0.0,190.6233
k1767,0.3245,755.0,37.1248
k3335,0.3245,477.0,413.2242
k4989,0.196,755.0,115.1086
k5716,0.196,0.0,142.1452
k6164,0.196,0.0,615.0246
k7268,0.196,0.0,828.0257
k6524,0.196,139.0,206.5188
k1727,0.1625,0.0,337.4733
k2890,0.1625,0.0,91.4945
k5197,0.1625,0.0,95.1893
k4917,0.1625,0.0,577.1449
k892,0.3765,0.0,197.5664
k954,0.3765,0.0,318.0098
k6296,0.3765,0.0,490.5928
k813,0.3765,0.0,300.6996
k503,0.3765,0.0,335.0082
k4947,0.1845,199.0,236.5005
k1862,0.1845,0.0,105.0774
k6103,0.105,0.0,142.7953
k3139,0.124,0.0,208.4017
k2833,0.124,0.0,172.1547
k5333,0.124,0.0,81.5659
k7271,0.2895,0.0,209.5024
k3503,0.2895,0.0,128.6585
k1986,0.2895,0.0,410.5049
k6863,0.253,0.0,721.6171
k3519,0.253,536.0,256.002
k4433,0.253,0.0,130.5153
k1695,0.162,536.0,216.3059
k3229,0.162,0.0,181.1353
k3184,0.162,0.0,519.5123
k6813,0.236,179.0,98.971
k7556,0.236,0.0,73.9814
k46,0.236,0.0,234.8537
k5207,0.236,0.0,308.1416
k2620,0.236,0.0,134.5929
k6634,0.236,0.0,592.9058
k5953,0.0945,0.0,87.5557
k3585,0.0945,0.0,99.6318
k309,0.0945,0.0,264.1751
k2608,0.1335,0.0,207.0151
k7203,0.1765,0.0,151.0828
k6161,0.1765,0.0,411.5368
k2621,0.1765,0.0,164.6003
k7527,0.1765,0.0,211.0095
k6705,0.1765,0.0,550.8341
k272,0.1615,0.0,74.0827
k6171,0.183,0.0,96.3379
k2732,0.183,0.0,178.0709
k3657,0.199,0.0,260.5581
k97,0.199,0.0,131.6938
k4467,0.199,0.0,155.046
k6893,0.199,0.0,225.633
k6938,0.4955,0.0,617.2773
k5652,0.3249,0.0,147.589
k5223,0.3249,0.0,171.2921
k6292,0.5989,0.0,298.4644
k5166,0.5989,258.0,174.5029
k7580,0.5989,0.0,119.877
k1564,0.3484,0.0,442.5636
k3547,0.3484,139.0,41.5482
k4798,0.3484,0.0,204.0496
k5843,0.3139,854.0,105.6468
k5852,0.1599,0.0,109.5468
k3635,0.1599,0.0,154.9298
k1436,0.1599,854.0,119.8019
k2401,0.1599,0.0,793.512
k1480,0.6234,0.0,281.7024
k2482,0.6234,0.0,449.1116
k2069,0.6234,0.0,400.005
k4754,0.0404,99.0,51.12
k4756,0.0404,0.0,99.3642
k288,0.0404,0.0,352.7811
k918,0.0859,0.0,35.805
k7075,0.2284,0.0,72.0156
k7445,0.2284,0.0,135.0037
k6637,0.2284,0.0,323.687
k7246,0.0859,0.0,156.3873
k5084,0.0859,0.0,406.2182
k1403,0.0859,0.0,0.0
k6772,0.1339,0.0,425.7758
k2527,0.1339,100.0,307.197
k3918,0.1339,0.0,125.4193
k4060,0.2949,0.0,126.4951
k7051,0.5264,0.0,270.5818
k3598,0.5514,0.0,147.7168
k3292,0.5514,0.0,110.0284
k2165,0.5514,0.0,132.1599
k5802,0.5514,0.0,178.7177
k4281,0.5514,0.0,773.023
k373,0.5514,0.0,593.6449
k7291,0.5264,0.0,0.0
k406,0.179,0.0,235.2297
k4189,0.212,0.0,48.6621
k4461,0.212,0.0,138.0154
k6021,0.212,0.0,61.5731
k1321,0.212,0.0,744.3242
k3173,0.211,0.0,325.5061
k2987,0.211,0.0,335.8043
k3059,0.2646,0.0,146.9022
k3286,0.2646,0.0,132.1968
k784,0.2061,0.0,302.0141
k4123,0.2895,0.0,95.0053
k3734,0.2895,0.0,109.7235
k6294,0.2895,0.0,160.3824
k3646,0.2341,99.0,237.1708
k5664,0.3931,0.0,97.2947
k3579,0.3931,0.0,183.0874
k4855,0.356,0.0,115.088
k4041,0.356,0.0,0.0
k2558,0.1191,0.0,477.4018
k2995,0.2091,0.0,159.5306
k7265,0.2091,0.0,160.0578
k2302,0.2091,0.0,355.4128
k1431,0.2091,0.0,88.6242
k765,0.2091,0.0,308.6118
k4291,0.2091,0.0,528.9357
k5249,0.1795,457.0,609.3673
k3779,0.1795,0.0,224.2733
k1135,0.6825,0.0,67.4166
k5189,0.1746,0.0,783.9547
k4963,0.066,0.0,110.6345
k5329,0.066,218.0,205.1195
k2957,0.066,0.0,111.8928
k250,0.066,1094.0,210.4198
k6304,0.066,0.0,242.0331
k3505,0.0396,0.0,129.4083
k4452,0.304,1094.0,152.3327
k1722,0.304,0.0,114.9478
k1799,0.1016,0.0,0.0
k1215,0.0645,0.0,210.2439
k3796,0.0645,0.0,312.5784
k3545,0.0645,0.0,123.5658
k5717,0.0165,0.0,573.9872
k2,0.0165,0.0,505.1309
k3812,0.0165,0.0,540.389
k5259,0.0165,0.0,532.5601
k1147,0.2751,0.0,505.7836
k604,0.2751,0.0,184.6652
k6387,0.1006,0.0,70.578
k379,0.1795,0.0,66.2288
k3941,0.4224,0.0,204.1378
k3118,0.4224,0.0,306.945
k6596,0.4224,0.0,544.4897
k618,0.4224,0.0,147.3516
k1232,0.0209,0.0,94.9658
k3324,0.0854,1054.0,209.0293
k732,0.0854,0.0,288.3401
k1802,0.1319,0.0,431.196
k5515,0.4174,0.0,257.5587
k2614,0.4174,119.0,642.9483
k3407,0.4174,0.0,97.5
k4474,0.4174,0.0,61.4837
k1806,0.4174,0.0,85.2482
k42,0.4174,0.0,173.9799
k410,0.6429,0.0,274.5656
k6554,0.6429,0.0,268.8438
k4046,0.6429,0.0,105.9068
k1615,0.1124,0.0,225.7
k3986,0.0984,0.0,29.4109
k2860,0.0984,655.0,130.852
k5482,0.0984,0.0,181.2078
k3392,0.0984,0.0,299.4015
k4628,0.0179,0.0,302.0981
k6932,0.0499,0.0,168.5141
k278,0.0909,99.0,362.1995
k6969,0.0909,260.0,112.8051
k4429,0.1124,0.0,108.3444
k6392,0.1749,0.0,172.6101
k2246,0.2174,0.0,516.8426
k5064,0.2184,0.0,758.9193
k976,0.2184,139.0,52.2398
k6361,0.2184,0.0,472.5095
k4218,0.2184,0.0,171.3542
k1326,0.2184,0.0,681.3048
k717,0.3229,0.0,159.914
k1545,0.3229,0.0,108.9036
k1739,0.3229,1013.0,208.1736
k1348,0.4074,0.0,363.0158
k4545,0.4074,0.0,0.0
k2282,0.2479,218.0,240.646
k6638,0.2479,0.0,397.0028
k6127,0.2144,0.0,146.6092
k431,0.1279,0.0,157.5508
k858,0.0869,0.0,136.5147
k4701,0.2544,0.0,283.8045
k7032,-0.1201,0.0,98.0306
k3454,-0.0711,0.0,0.0
k4513,0.1069,0.0,241.0985
k2458,0.4069,0.0,143.4164
k2912,0.4069,0.0,133.8889
k4007,-0.0596,0.0,391.1279
k2465,0.0144,0.0,658.0129
k2132,0.6353,0.0,116.0043
k6603,0.6353,0.0,150.6892
k164,0.6353,0.0,235.1771
k6235,0.1198,0.0,583.2752
k7377,0.0153,0.0,183.4121
k589,0.2713,119.0,168.6313
k2896,0.2713,0.0,93.4692
k2049,0.3223,119.0,276.5416
k5334,0.5688,179.0,37.7127
k1364,0.6398,0.0,560.5644
k3975,0.6398,0.0,93.0013
k2748,0.3973,2344.0,152.8929
k5711,0.3973,0.0,283.0994
k2314,0.3973,0.0,186.8596
k5574,0.3973,0.0,129.0087
k5244,0.3783,0.0,367.9555
k3448,0.2868,0.0,169.1065
k3088,0.2793,0.0,899.2031
k6692,0.1913,0.0,342.4708
k2362,0.2873,0.0,522.6502
k5234,0.1118,0.0,109.3949
k5488,0.2988,0.0,159.8624
k4292,0.2988,0.0,229.5545
k2219,0.2988,0.0,331.7356
k1102,-0.1002,0.0,101.5012
k6473,0.0823,0.0,168.5067
k2526,0.3268,0.0,221.8203
k5767,0.3783,0.0,101.3903
k880,0.3783,0.0,112.641
k5755,0.4353,0.0,673.5002
k6140,0.4353,0.0,206.0874
k1489,0.4368,2905.0,807.5683
k2216,0.4368,0.0,230.7428
k7045,0.4718,0.0,128.0176
k676,0.4718,0.0,94.0479
k2810,0.4718,0.0,121.6553
k5305,0.4718,0.0,121.0372
k1496,0.2788,2905.0,286.0358
k2703,-0.0592,0.0,218.0694
k2726,0.0343,2905.0,879.3112
k2604,0.2253,0.0,88.6454
k5157,0.4548,0.0,359.5125
k5440,0.4548,0.0,299.1509
k3140,0.4548,0.0,709.1574
k6331,0.4548,0.0,382.0471
k4198,0.4548,0.0,101.6477
k6255,0.0218,358.0,342.5526
k1343,0.0828,0.0,91.444
k7001,0.0828,0.0,0.0
k3285,0.0703,0.0,198.5057
k5256,0.0703,0.0,199.9762
k4767,0.3253,0.0,163.6956
k7514,0.3253,0.0,82.8387
k3413,0.3253,0.0,96.0
k6922,0.0763,0.0,41.0
k4970,0.1663,0.0,294.3234
k3866,0.1698,1132.0,409.4905
k3801,0.2243,0.0,166.5751
k3856,0.0398,0.0,570.2949
k3584,0.1978,1133.0,180.5062
k64,0.1968,159.0,155.1362
k6051,0.1968,0.0,277.0884
k666,0.1708,1133.0,183.5436
k5623,0.1708,0.0,178.6967
k3889,0.1708,0.0,165.9827
k5813,0.1708,0.0,224.7093
k4096,0.1708,0.0,444.1725
k6439,0.4063,0.0,239.1511
k5119,0.4063,0.0,153.4829
k5704,0.4063,0.0,110.8896
k6853,0.4063,0.0,273.5804
k3810,0.2536,0.0,105.0952
k6789,0.1151,0.0,112.9292
k1041,0.4381,0.0,194.941
k5900,0.3681,0.0,65.5515
k4413,0.4381,0.0,0.0
k6117,0.2151,0.0,41.7612
k5561,0.1211,0.0,74.2428
k6767,0.4871,179.0,213.8697
k4668,0.4871,0.0,65.8426
k2428,0.4871,0.0,226.6787
k1448,0.4871,0.0,153.16
k2305,0.4871,0.0,445.6035
k2096,0.1296,0.0,312.4664
k627,0.5076,0.0,379.9253
k358,0.2611,0.0,435.3622
k3244,0.2611,0.0,124.5351
k1841,0.1586,0.0,332.5432
k3604,0.1586,0.0,330.4334
k2343,0.1586,0.0,274.6316
k1769,0.0901,0.0,300.0375
k7146,0.0901,0.0,114.0175
k2525,0.2526,0.0,243.1486
k5921,0.2526,0.0,251.6272
k4097,0.3306,179.0,570.0634
k3245,0.3306,0.0,117.618
k6194,0.6561,0.0,188.2817
k564,0.7766,0.0,0.0
k4893,0.3986,0.0,103.8472
k4448,0.1876,0.0,94.3941
k3443,0.1876,0.0,186.988
k424,0.1876,0.0,345.0815
k7508,0.1916,0.0,248.5005
k5665,0.1451,0.0,204.5391
k7152,0.1451,0.0,208.4059
k2522,0.1076,0.0,234.8883
k5107,0.0951,0.0,257.7023
k3756,0.7011,0.0,271.8055
k6169,0.7051,0.0,98.2344
k6724,0.7051,0.0,521.7015
k1751,0.7051,0.0,751.3809
k3631,0.1353,0.0,53.0495
k5752,0.0778,0.0,151.3151
k6722,0.0818,0.0,113.3678
k5901,0.0818,0.0,184.0679
k1030,0.0818,0.0,258.8035
k1718,0.0818,0.0,147.1343
k4933,0.0818,0.0,195.4002
k6418,0.0818,0.0,179.9472
k888,0.0608,0.0,144.0668
k2581,0.0928,0.0,165.4093
k2720,0.1563,0.0,207.2661
k722,0.2813,0.0,47.2017
k5392,0.3028,0.0,563.1239
k1758,0.4498,0.0,189.0192
k6830,0.4398,0.0,213.2416
k4414,0.5098,0.0,196.4306
k2564,0.5463,0.0,26.2774
k3003,0.5463,0.0,127.063
k4692,0.5463,0.0,214.8936
k6680,0.5463,0.0,257.7072
k2529,0.1138,0.0,264.4844
k2426,0.1138,0.0,158.749
k3219,0.1138,0.0,443.6623
k6988,0.1138,0.0,101.1237
k106,0.1138,0.0,179.2184
k1525,0.1138,0.0,256.7358
k1122,0.1138,0.0,152.5991
k3732,0.1138,0.0,154.0203
k2673,0.0528,557.0,493.6583
k3588,0.0558,0.0,219.1124
k6686,0.0753,0.0,186.3632
k5466,0.0753,0.0,181.593
k4491,0.0753,0.0,204.6277
k5804,0.4978,0.0,483.5838
k3954,0.4978,0.0,460.7
k3979,0.4978,0.0,148.0287
k7426,0.0723,0.0,128.97
k1312,0.0723,0.0,617.5032
k6266,0.2543,139.0,78.4889
k1789,0.2543,0.0,250.6297
k7264,0.2008,0.0,158.5599
k3577,0.2008,0.0,3.6056
k121,0.2003,139.0,95.3952
k1784,0.2003,0.0,425.15
k2653,0.2003,0.0,169.833
k3777,0.1033,0.0,203.141
k4938,0.1033,0.0,353.9368
k2593,0.1033,0.0,199.7261
k7454,0.1033,0.0,362.4472
k4484,0.1033,0.0,194.7569
k4126,0.1033,258.0,843.8271
k5050,0.1033,0.0,254.6566
k137,0.0513,0.0,135.0083
k778,0.0513,0.0,222.514
k4905,0.0513,0.0,306.0261
k3123,0.1023,0.0,707.356
k6933,0.9318,0.0,24.4182
k6589,0.9318,0.0,323.939
k5178,0.4683,0.0,270.6335
k1704,0.4683,0.0,113.1923
k5450,0.0188,239.0,352.2219
k1252,-0.0292,0.0,114.1326
k1629,-0.0292,1254.0,246.5507
k1374,-0.0562,596.0,157.9193
k4785,-0.0562,318.0,618.8184
k6860,-0.0562,3341.0,501.3415
k849,0.0143,3341.0,24.8697
k5195,0.1388,0.0,258.4652
k1323,0.1388,179.0,336.5416
k1589,0.1388,179.0,719.8272
k2714,0.1388,0.0,72.8097
k4304,0.0073,0.0,234.9989
k533,0.0293,0.0,89.9611
k6810,0.0293,0.0,154.8564
k2730,0.0613,179.0,111.8302
k1381,0.0613,0.0,191.387
k1513,0.0613,596.0,229.2182
k7028,0.1438,3341.0,321.1884
k3949,0.1933,596.0,246.575
k2083,0.1933,1254.0,670.4364
k5968,0.1933,0.0,191.5131
k2571,0.6053,239.0,215.9282
k1453,0.6053,339.0,281.5284
k7541,0.6053,239.0,124.917
k6697,0.6053,239.0,405.1114
k348,0.6053,0.0,0.0
k4836,0.2347,218.0,116.1658
k5095,0.2222,0.0,91.1112
k6569,0.1487,2701.0,78.7544
k6033,0.0867,2701.0,130.2459
k3056,0.1602,0.0,105.5462
k924,0.1602,0.0,224.8077
k521,0.1602,0.0,188.6915
k4430,0.1602,0.0,123.9728
k4984,0.1602,0.0,166.5803
k5406,0.1602,0.0,100.5547
k3092,0.1602,0.0,142.5219
k3652,0.1602,218.0,243.7714
k5441,0.1602,0.0,466.623
k5131,0.0592,2701.0,175.0714
k4566,0.0417,0.0,98.9002
k6046,0.0417,1272.0,286.9203
k2538,0.2442,1272.0,178.2653
k1442,0.2442,0.0,85.072
k370,0.2442,0.0,580.8324
k4952,0.1417,0.0,141.1497
k6536,0.0647,0.0,191.0059
k1733,0.0582,0.0,342.8119
k7417,0.0582,80.0,290.5155
k3095,0.2522,0.0,477.584
k4573,0.3012,0.0,62.3899
k6129,0.1847,0.0,122.084
k6735,0.1212,397.0,97.0477
k7066,0.1432,0.0,102.2314
k2113,0.3627,397.0,516.1095
k2768,0.0847,397.0,113.8859
k4023,0.2632,0.0,445.7379
k6000,0.1487,0.0,170.8954
k1146,0.1467,0.0,203.6087
k2936,0.5327,0.0,234.8601
k3619,0.5327,0.0,541.6013
k1351,0.2927,338.0,517.2316
k2808,0.2697,0.0,221.0204
k3869,0.2697,0.0,316.2278
k7208,0.2697,0.0,196.5407
k1602,0.1872,0.0,240.8137
k5164,0.3207,0.0,166.1994
k1121,0.3207,0.0,74.5185
k2470,0.3207,0.0,113.5925
k1845,0.3207,219.0,201.2523
k3987,0.3207,338.0,61.0266
k2453,0.3127,0.0,799.2723
k1641,0.3232,0.0,252.5836
k6898,0.2702,0.0,190.9097
k729,0.5112,0.0,180.1402
k1630,0.4056,0.0,79.5503
k6956,0.2011,0.0,44.7772
k6251,0.2011,0.0,75.9605
k3187,0.1871,0.0,50.5693
k1279,0.1871,0.0,88.319
k5910,0.1871,0.0,310.5672
k6728,0.3301,0.0,260.9837
k5735,0.3301,0.0,284.1127
k14,0.3301,0.0,536.28
k1042,0.2916,0.0,93.6803
