Key_0_0,V32,V35,V49,V31,Key_1_1
k17116,0.237024,-1.74778,219.763,22.8771,k55878
k42030,0.484965,-23.0969,107.432,77.1038,k14359
k57283,0.466757,5.10611,65.8059,58.9871,k8069
k6665,0.17154,4.93563,121.665,37.8555,k44908
k19389,0.37461,-3.17838,66.2621,10.7723,k49621
k863,0.438752,5.26566,168.62,33.3889,k6137
k11704,0.198739,2.88686,34.1088,12.4702,k23413
k48623,0.106692,0.619265,111.689,48.8096,k38505
k15085,0.264484,1.03936,129.288,80.4657,k4600
k37835,0.10804,13.109,69.7856,12.1148,k12889
k8110,0.21452,4.11763,58.9622,7.88352,k29131
k30233,0.119877,0.0564275,140.805,31.5603,k5685
k22343,0.0766619,-10.7277,223.967,49.0378,k43590
k23760,0.123432,4.82964,135.713,35.8192,k11249
k25623,0.293527,1.47185,162.986,44.706,k41094
k50680,0.545221,2.7254,41.9708,33.8641,k3811
k13995,0.574519,-0.107914,177.844,24.489,k2203
k15653,0.188263,12.4133,54.3882,19.7376,k34500
k54155,0.518931,2.01381,113.375,78.1676,k45092
k6588,0.235532,-0.358455,196.288,19.757,k11665
k20764,0.0547949,2.45051,108.512,37.4596,k55509
k9191,0.266565,-0.546305,211.24,36.3109,k53760
k30980,0.102411,-1.41633,86.0821,13.047,k45650
k30892,0.675338,-2.52838,82.2314,38.5384,k24927
k55705,0.201788,0.985162,151.557,82.8061,k33044
k15239,0.298692,7.11469,117.611,29.8434,k12376
k39043,0.407977,0.210303,154.971,24.09,k3609
k9342,0.125913,-0.153769,161.35,27.0819,k54673
k7839,0.170114,5.53465,231.225,58.0601,k22429
k28444,0.351629,-0.950364,176.572,24.605,k2547
k57390,0.178263,3.56805,124.698,35.6824,k28001
k18481,0.837654,-1.21005,120.849,8.57298,k32510
k1601,0.46542,-2.20639,81.9722,60.3404,k43370
k30634,0.554111,10.5762,137.47,20.2381,k27065
k54765,0.216452,0.0515574,28.7187,45.0715,k48842
k48377,0.146536,0.703819,21.2954,0.477663,k43049
k5306,0.586798,6.21391,50.0343,32.3347,k39110
k17597,0.373853,5.17457,159.137,45.1563,k49497
k29646,0.0620612,-0.0521757,53.4731,28.2539,k33226
k3129,0.2449,1.05224,116.359,33.8621,k15472
k24555,0.0653094,0.755006,174.498,55.1501,k2065
k38041,0.724313,-2.69473,206.009,38.982,k39950
k22950,0.0612442,-0.403316,173.049,55.7891,k23403
k53254,0.400958,-15.984,160.06,52.0924,k28055
k13139,0.387281,9.66835,94.6499,52.496,k43874
k22687,0.0942823,1.84405,169.884,66.1841,k1082
k17557,0.33885,2.63114,54.0252,46.1548,k1315
k7388,0.581764,2.13829,151.948,28.3622,k22500
k24041,0.361154,1.25995,145.704,28.387,k51310
k55362,0.349601,2.35634,115.773,21.4377,k46049
k1616,0.0934022,-18.7412,212.176,7.77504,k37399
k7109,0.112113,-6.56031,68.4887,33.1296,k12641
k50988,0.410392,5.9742,133.837,47.8019,k14133
k5315,0.173864,2.99693,105.491,17.0486,k10763
k10309,0.332394,-11.2371,97.3135,23.9897,k820
k15825,0.0888619,-0.113645,82.6606,10.8713,k39651
k36430,0.36454,3.04202,49.207,52.9547,k7134
k27456,0.153265,-6.0561,119.308,51.2846,k11055
k44591,0.221294,-0.573169,152.132,10.952,k43576
k16851,0.170867,-1.35681,248.782,29.8109,k10699
k17084,0.362199,-0.242301,118.949,62.0263,k40809
k56333,0.392017,3.17418,135.068,34.4233,k34075
k42599,0.206196,5.23227,136.922,39.0857,k54306
k49191,0.597049,8.5301,142.042,7.05556,k38323
k44383,0.276257,0.0746181,170.91,9.88852,k50548
k52503,0.144338,-1.33688,144.216,45.4654,k49745
k48216,0.346933,27.2343,171.635,54.0597,k55289
k54810,0.114439,-0.935944,225.88,10.8377,k28963
k16015,0.312846,0.666187,163.291,37.9546,k3976
k38376,0.615071,-0.618788,119.272,19.1744,k2913
k31669,0.891392,0.265358,105.478,34.3224,k33280
k51453,0.159855,1.27677,92.5685,20.0482,k31663
k33362,0.15661,1.53726,77.6763,16.2068,k22707
k42255,0.402253,1.33779,98.5985,63.5509,k40757
k13584,0.652044,7.99718,44.879,37.015,k45021
k43076,0.115918,0.204158,112.788,35.2322,k39184
k32891,0.840489,-2.42803,39.9765,51.2364,k16720
k19394,0.163234,3.07199,246.086,61.8107,k17943
k31183,0.801858,11.1561,142.47,24.3473,k36837
k46163,0.0602569,26.3465,56.0288,83.5472,k15743
k29252,0.614343,-0.211508,178.988,27.198,k1512
k49947,0.121094,-3.90769,133.021,27.3219,k52201
k13820,0.172872,2.27196,189.347,7.12601,k29880
k44404,0.252422,-1.07395,157.979,26.7911,k54507
k30274,0.48245,-7.58978,125.726,56.0949,k38196
k53574,0.262684,6.33863,162.873,25.0072,k53311
k28426,0.061002,3.63581,55.7093,56.9542,k33210
k49385,0.173257,0.0900418,138.349,29.3314,k24070
k24408,0.919269,25.2767,111.502,18.138,k36405
k22976,0.212279,-1.75418,88.8093,32.8025,k16559
k49148,0.247678,0.895156,96.6311,44.8132,k44557
k47717,0.561707,1.13986,104.031,33.3446,k25738
k41124,0.13526,2.23316,128.587,17.1575,k31424
k22447,0.0972929,0.338955,153.119,31.8686,k42601
k49256,0.172353,2.1055,144.408,45.3551,k24961
k28398,0.175324,21.3087,113.775,48.2903,k23620
k43593,0.148231,-1.04238,62.4435,25.8345,k11313
k34034,0.133718,5.27747,71.2161,33.3873,k52328
k40322,0.386518,2.04245,72.445,34.0838,k42346
k49376,0.0948316,10.0195,74.5846,50.1301,k6254
k55523,0.342813,2.77533,89.0506,23.0084,k15020
k6151,0.393524,2.67676,59.2462,37.5888,k57172
k43252,0.236247,-4.75304,171.12,24.8398,k46114
k15807,0.261276,3.15322,146.954,8.85228,k52072
k44325,0.49195,2.77124,47.944,65.4015,k47758
k57092,0.384768,1.78554,166.589,27.1063,k2108
k20873,0.430604,-3.69945,182.778,41.2467,k8141
k25695,0.307126,4.01609,166.486,20.8857,k12388
k19223,0.437154,3.4912,201.412,26.0031,k40482
k48680,0.648551,3.41106,111.067,41.3281,k6803
k13579,0.102083,0.979113,155.698,30.346,k5532
k32394,0.132942,2.26586,141.794,27.2497,k12722
k8405,0.51871,0.0559999,122.296,57.2711,k8709
k47023,0.629907,12.638,127.687,59.2077,k12143
k27506,0.576594,7.61369,70.9069,21.0979,k30326
k44187,0.554411,1.60496,126.113,56.9654,k55428
k42768,0.111142,-2.84641,151.835,60.1997,k53792
k35842,0.403652,0.878744,108.994,31.6929,k29792
k56527,0.321143,12.8142,77.7119,54.7748,k28243
k49860,0.0674005,7.41782,193.175,11.6019,k11367
k33268,0.808948,6.71048,58.5259,54.0288,k1101
k7519,0.347903,-6.4557,193.821,64.1992,k24109
k10048,0.318918,2.21718,140.678,50.9555,k1308
k42013,0.267559,-5.88057,135.172,40.4277,k20400
k23935,0.247442,3.02251,105.959,18.752,k16836
k49557,0.290054,-1.05592,226.791,42.0945,k7488
k53889,0.466506,11.0907,64.5602,31.1807,k19518
k23961,0.26037,3.1217,79.8542,14.3598,k53593
k39497,0.18199,2.4787,97.8664,53.5003,k18318
k27859,0.0946888,0.85405,103.791,25.2819,k25343
k24498,0.257187,-0.593235,78.4235,30.6535,k29166
k11262,0.151495,1.80643,85.4558,29.1409,k6005
k26772,0.353627,-0.433759,37.414,19.0748,k36704
k20438,0.278659,-0.965656,127.179,41.0313,k25310
k32020,0.548519,16.9478,128.131,26.1554,k13456
k34853,0.0675016,1.26376,135.868,27.1445,k40603
k25060,0.790153,3.24324,105.864,50.82,k11036
k13497,0.0779185,-0.0793436,83.7675,36.7403,k639
k29266,0.209213,3.01489,75.4122,39.4699,k34413
k16231,0.159213,-3.17002,117.253,21.3662,k3622
k34332,0.325849,12.8046,137.331,28.0535,k16543
k43903,0.24457,8.78242,88.5209,15.406,k26529
k28637,0.104658,8.68079,116.689,18.1902,k45551
k54623,0.42042,6.66989,93.2512,24.148,k21273
k1760,0.0832008,1.85176,115.449,32.9236,k45447
k32890,0.896157,2.24479,137.608,50.7071,k29415
k49025,0.573148,7.04862,72.3654,19.9527,k55118
k6261,0.305524,-0.0131201,45.1514,22.1081,k20669
k45903,0.316571,-9.6539,179.237,53.3193,k26872
k23952,0.156065,25.5897,95.3099,41.6745,k53061
k38964,0.18674,1.71134,162.923,4.08284,k45701
k43646,0.188342,0.370875,41.0989,23.9457,k46311
k45281,0.0560056,-0.327719,179.261,50.0256,k6953
k24523,0.128886,-2.05685,126.596,15.6107,k47687
k49553,0.25326,-2.35442,143.306,18.1784,k70
k5363,0.286398,-0.578324,220.937,36.3128,k1262
k54129,0.231153,2.34977,189.96,47.105,k6560
k6703,0.395609,-9.55873,140.326,18.5837,k37460
k35473,0.107582,3.35371,50.8353,4.37795,k858
k28413,0.222768,-0.3805,147.604,8.23747,k42724
k34879,0.07006,-4.18885,17.5405,65.2572,k48971
k11977,0.32707,-27.6054,144.618,13.3796,k7162
k32289,0.43552,0.928493,187.377,10.7432,k9535
k31304,0.732271,-0.724643,211.561,77.4813,k25462
k48831,0.0892523,-11.0622,116.394,4.35249,k10199
k39113,0.481952,-0.701622,78.826,56.4073,k52060
k27205,0.0621527,1.73561,159.232,82.3574,k7144
k4447,0.505829,2.51772,156.634,34.5042,k35467
k26679,0.107026,2.43983,88.2399,11.7275,k27082
k16618,0.386811,0.798721,79.3897,65.7008,k41623
k2649,0.22659,6.23355,141.925,24.8706,k39567
k16457,0.24555,4.44794,130.042,52.3591,k49178
k50579,0.129642,-0.811424,179.746,8.54073,k14476
k36513,0.189287,-1.5584,91.8771,14.9226,k41385
k6796,0.579079,8.6144,93.7397,28.2741,k6425
k9358,0.287496,2.13124,163.335,17.6451,k38330
k53307,0.336718,1.89575,163.029,67.3818,k41358
k24397,0.786906,1.2288,76.6513,25.5532,k5872
k39819,0.397889,0.245915,159.729,55.2413,k9762
k36630,1.04746,-0.442731,173.663,12.2336,k290
k16066,0.353281,-2.74498,116.198,26.1681,k30694
k8201,0.256275,3.7823,34.9411,26.4963,k44430
k46612,0.590028,4.39999,37.4646,19.7009,k2145
k54626,0.712122,-3.49949,184.09,43.8546,k43303
k4243,0.632308,-6.16374,61.8762,16.5973,k39357
k45987,0.965094,-12.7684,101.246,35.9886,k44853
k26335,0.503335,20.926,85.7817,22.2794,k55856
k35772,0.187288,-6.98322,105.015,28.419,k10026
k45585,0.26189,0.645943,108.249,22.6786,k10128
k52151,0.253699,-1.36907,123.412,45.3311,k17785
k42104,0.656678,-3.57525,218.216,2.58906,k25404
k3484,0.197662,-0.448057,45.0013,38.8714,k11444
k56397,0.227632,0.226837,39.2633,18.6316,k23814
k13467,0.74317,0.779081,118.387,27.0538,k40436
k45335,0.453865,-1.45465,166.882,48.2186,k8959
k14026,0.192383,0.102349,242.478,14.3907,k38691
k23019,0.124712,1.06175,94.5635,17.4433,k4225
k49401,0.237169,-1.12876,181.219,59.9891,k4319
k54317,0.303499,1.64638,39.7018,39.2226,k43965
k20916,0.32697,5.39185,158.645,9.41313,k10266
k19651,0.235723,-0.549756,103.393,18.4749,k7323
k32530,0.419048,0.0770361,58.9371,49.9398,k38573
k3092,0.189716,0.015918,250.605,40.3803,k32406
k38512,0.730498,-0.52635,159.625,9.4982,k56271
k14839,0.291444,4.7589,162.547,31.5948,k55715
k38013,0.172745,11.2255,79.2446,22.9101,k49101
k55874,0.70395,-9.27982,69.5783,15.4052,k13380
k32550,0.346071,3.29522,87.0675,13.649,k30583
k35390,0.724471,7.90919,158.577,68.5203,k31675
k29392,0.440443,7.09207,43.3931,55.503,k54216
k12539,0.349529,0.251329,30.8093,70.7297,k20700
k19751,0.614768,0.117929,74.5957,22.4636,k32198
k27572,0.499721,-6.99942,53.9071,19.402,k44257
k18081,0.0731114,-1.21916,118.87,27.7475,k33316
k23024,0.199147,1.18445,90.2184,24.4812,k1064
k49396,0.380578,0.517414,128.135,46.7874,k22421
k1815,0.282938,-2.99008,57.9868,35.1519,k27097
k12517,0.628894,-9.21192,159.649,26.0949,k40649
k26033,0.71598,-0.919552,70.5267,18.3685,k52059
k40355,0.628731,0.627756,70.8414,49.2445,k22779
k7558,0.243613,-1.75025,63.6602,24.7254,k12250
k43952,0.552852,-1.47356,120.45,17.9404,k31357
k21010,0.0597901,-0.0180467,118.246,52.91,k29986
k21155,0.104391,2.49591,123.232,39.4764,k35076
k19486,0.29313,3.06842,137.278,11.8814,k18322
k27272,0.258401,15.6263,71.9022,21.0741,k6230
k24616,0.266833,2.17265,89.8556,23.4386,k1867
k47828,0.286771,6.06164,159.561,31.2246,k40107
k3777,0.262324,-0.269464,138.145,68.1801,k40747
k26079,0.466858,-8.3774,156.946,44.2911,k52216
k7870,0.726075,-0.0184419,108.095,59.687,k43154
k46165,0.175365,0.82487,108.346,41.6746,k17057
k36276,0.0885868,6.62116,229.612,13.5407,k56793
k55760,0.479518,-2.16884,163.029,48.2629,k47298
k27849,0.233812,-0.404155,145.121,34.5221,k43720
k33056,0.941316,-0.595127,105.607,13.3624,k20661
k17041,0.453769,-0.0712057,36.6596,55.3172,k21169
k53169,0.0681847,-0.029389,109.614,89.3664,k49708
k40689,0.601203,-1.60994,124.277,51.4631,k25256
k44911,0.191459,8.15184,223.297,10.5265,k43687
k54134,0.124768,4.45794,106.306,29.955,k25716
k35447,0.268086,2.44267,212.473,31.217,k27906
k46016,0.18049,3.63072,57.6195,34.6303,k1758
k48533,0.195146,-4.93278,77.1464,64.5428,k37829
k51857,0.230511,-9.96833,72.5738,8.69781,k17421
k7517,0.397452,-1.28346,49.2502,17.5469,k49952
k28483,0.317869,4.19352,127.357,43.1483,k15208
k56279,0.423487,6.54239,77.6186,41.8765,k38403
k36472,0.323758,-8.81399,143.776,3.09614,k12609
k6769,0.18787,-1.82721,159.302,34.2085,k17281
k39016,0.129904,0.624823,178.287,16.7722,k52488
k40298,0.364652,-4.14722,131.349,55.6604,k20701
k739,0.63397,0.357343,94.2227,30.0422,k1847
k38338,0.282179,-2.92724,198.834,22.7794,k10345
k54310,0.0765822,0.959912,173.037,14.4555,k13807
k2418,0.517789,0.0117624,67.2178,47.6962,k33597
k647,0.0845452,5.66066,148.983,61.0655,k16983
k23020,0.172261,0.00797202,108.971,22.5691,k28441
k53193,0.239081,1.1823,85.9596,45.1069,k18497
k54736,0.653327,2.06503,42.7392,13.5678,k11289
k39814,0.40984,2.26935,134.139,25.6488,k36568
k30702,0.275722,1.89242,186.412,77.9669,k51586
k30875,0.558508,0.115705,249.57,44.4923,k18880
k31958,0.281105,-3.78432,157.602,35.0011,k49897
k53206,0.286666,1.35905,111.832,14.0526,k5465
k12437,0.416415,8.4437,231.501,34.0865,k40479
k9373,0.313205,7.73767,101.351,36.0929,k15817
k46019,0.254671,-2.53547,157.31,74.4269,k12332
k27303,0.243955,-1.31134,127.86,44.2131,k56546
k3414,0.055816,1.61093,62.3196,41.3779,k49313
k178,0.104026,-3.88198,93.3733,17.6368,k42631
k17746,0.21585,-2.55672,63.7335,5.09672,k34346
k26733,0.424382,-1.61554,91.903,11.8362,k47836
k26781,0.398895,4.12381,74.7313,42.9373,k32787
k45182,0.225346,3.48482,93.9827,66.121,k56905
k17583,0.640275,-0.125523,199.878,30.6172,k24064
k42738,0.63058,-11.6878,196.554,23.1072,k17100
k51818,0.394359,-0.269368,95.0624,40.7922,k39476
k47699,0.759495,2.55218,135.833,73.6696,k40137
k35023,0.139834,-5.15533,82.51,35.6635,k41490
k35857,0.871761,0.580278,207.487,19.4245,k37518
k49531,0.208386,0.0314416,174.097,32.5823,k57323
k21569,0.509985,1.66431,129.479,32.8699,k46786
k33780,0.410878,2.26919,70.6592,57.4074,k21182
k40358,0.443117,6.39514,52.8958,62.5956,k38932
k23649,0.201443,-3.95947,86.0842,31.7112,k12247
k3033,0.305497,-0.337378,79.7072,79.8064,k18315
k55738,0.176995,8.26182,126.165,36.8817,k34585
k30131,0.385998,4.78347,150.015,16.4704,k6725
k28555,0.974233,-0.419898,119.548,43.0689,k18528
k32016,0.186578,1.55076,223.377,7.15245,k29925
k35907,0.108062,-1.53478,82.4856,20.0131,k23477
k42589,0.580406,-1.16172,125.376,43.1185,k52093
k28670,0.115941,3.63864,188.807,24.5285,k24810
k55193,0.106616,10.7123,234.508,48.5183,k10504
k47377,0.39158,4.9049,90.8996,47.9887,k30674
k37077,0.0947121,3.46703,109.248,22.9492,k32065
k57327,0.316748,0.941967,180.232,14.2277,k24285
k23456,0.285766,-1.3078,52.4426,18.0556,k26517
k57371,0.111169,0.168019,157.818,5.57521,k52933
k1685,0.372932,4.51615,32.3724,38.5179,k14987
k35554,0.273182,-1.34614,53.9431,25.194,k14807
k23723,0.138032,-0.709845,156.73,28.9988,k43288
k45371,0.385321,-0.326845,183.507,36.4713,k10600
k46140,0.317929,-1.13957,149.449,34.6653,k33777
k17187,0.998579,0.366893,176.028,29.1957,k49447
k38472,0.462096,0.98401,93.631,55.8174,k46598
k41448,0.0521216,3.22575,45.3054,30.2531,k4930
k34343,0.159732,-2.22701,150.373,8.69022,k45581
k50937,0.382234,0.363235,191.57,53.4301,k34600
k51967,0.404757,0.0367935,154.284,52.5603,k30752
k10903,0.783173,-0.800118,132.341,69.3588,k50008
k22063,0.401164,2.28133,126.732,36.8837,k39279
k52706,0.31058,2.56308,28.2873,56.5421,k19189
k5365,0.235163,0.168938,89.1853,71.5764,k8750
k28424,0.191909,-9.34376,106.904,12.7528,k54429
k56890,0.095211,3.19746,69.6836,47.1076,k15409
k14439,0.259236,0.399164,196.096,13.7509,k29639
k6790,0.41531,-0.190261,37.9446,35.3295,k26652
k8242,0.0443514,-0.156705,23.2586,48.867,k55701
k8715,0.448113,2.90831,160.008,17.3004,k49712
k30137,0.469357,15.0567,87.8316,47.4571,k48959
k36622,0.0797157,1.59959,81.6032,27.4813,k49589
k31358,0.464708,4.47266,179.722,48.5218,k10238
k16594,0.341362,4.91543,129.039,34.3841,k8340
k20324,0.196989,-2.5654,81.1275,63.3224,k11395
k19973,0.346605,5.06828,162.058,9.17108,k4007
k50590,0.410637,-1.61438,197.673,34.047,k8217
k24814,0.318418,-3.35919,93.4111,69.5343,k20634
k35727,0.94162,3.94516,250.476,27.4327,k18583
k29191,0.169501,-2.30825,92.2699,51.2751,k39614
k40595,0.175343,-2.88931,72.1864,63.8124,k48539
k49969,0.0820324,1.50956,201.745,51.3113,k10270
k23219,0.341018,1.91107,147.594,56.0978,k55386
k30879,0.325591,2.74357,74.114,79.8151,k32195
k23013,0.351478,-4.13215,105.524,52.543,k38565
k54663,0.973576,-5.31668,129.337,34.2406,k25960
k8750,0.926645,10.6825,253.303,7.27956,k50352
k39191,0.0881248,7.35647,235.245,19.147,k22272
k38159,0.445242,17.7174,80.8451,28.8027,k38028
k25863,0.340332,-7.80605,190.778,43.6999,k21552
k33820,0.819258,8.86225,78.769,34.2092,k15448
k25290,0.705203,20.1877,153.666,48.0602,k26893
k26446,0.316966,5.02369,95.686,10.6697,k50336
k20799,0.565453,-2.91092,70.985,26.2875,k456
k54120,0.199316,3.11539,215.924,3.96411,k7314
k10726,0.124834,-5.15406,103.96,27.5346,k18610
k30034,0.251165,-4.27547,134.623,88.5643,k35520
k3493,0.504312,2.10604,175.141,18.9284,k43563
k45791,0.15348,-1.12593,73.3898,55.7032,k32425
k14436,0.0862014,1.09576,110.857,44.1473,k46712
k40313,0.687454,5.43403,142.713,28.9252,k14444
k16936,0.40338,-0.206816,253.621,31.2206,k20853
k22939,0.42849,6.28175,86.0825,33.8047,k27481
k19630,0.967758,-4.11763,202.979,37.2992,k25973
k35388,0.292822,4.3083,71.7094,79.8809,k1912
k11532,0.265573,5.60968e-06,110.796,5.7212,k39052
k57138,0.436244,-0.463018,130.769,50.5451,k44156
k3349,0.115752,-8.42538,85.1846,45.2506,k36725
k22630,0.0826407,-3.95436,136.743,35.6284,k1600
k39533,0.206651,12.7904,178.944,74.4901,k47750
k30453,0.110163,4.83522,249.428,37.1452,k51285
k35556,0.482598,-7.92492,88.3865,17.4129,k40142
k7051,0.366492,3.11454,114.607,32.9817,k15278
k41875,0.416221,0.760596,100.896,6.00228,k45560
k6876,0.579355,0.985016,79.8125,39.0586,k40821
k29642,0.149781,-1.15705,145.975,34.9699,k17126
k27405,0.273754,0.986758,114.891,0.575935,k34195
k47512,0.134833,0.0369642,97.6002,36.9224,k36315
k30288,0.563047,-0.513886,57.9302,40.7135,k24276
k2372,0.26692,-0.832205,82.1867,29.682,k56472
k51463,0.101968,-1.55597,209.468,20.2057,k12303
k8598,0.0743801,0.239903,105.243,0.948684,k26423
k13582,0.228764,0.715429,193.293,17.3748,k47910
k56687,0.417166,2.29183,136.941,75.1807,k36319
k1580,0.414603,5.1311,158.604,30.5407,k22236
k29872,0.10385,-4.05752,117.926,23.0363,k400
k17192,0.077816,-6.50493,172.419,14.3153,k12565
k25103,0.150997,22.0901,143.074,1.64082,k38872
k31789,0.431915,4.973,244.036,6.30339,k15925
k46884,0.124925,1.18744,126.088,63.5492,k39373
k21014,0.208352,-7.66057,123.492,8.96593,k42229
k14454,0.0794966,1.61494,85.4449,19.8292,k23694
k54748,0.34836,14.2506,90.8833,16.2977,k32349
k13860,0.18257,1.91469,232.909,61.1463,k46869
k30881,0.322609,-0.146355,147.881,30.2862,k9801
k21903,0.0546928,-1.03821,65.6659,77.6492,k14808
k32462,0.771383,-3.80833,167.909,63.0955,k51577
k8072,0.392066,4.2503,220.051,50.7737,k44065
k15439,0.424949,1.29217,219.024,15.2994,k52902
k36294,0.392714,0.998049,153.019,39.3367,k11068
k961,0.424877,2.18516,168.875,13.4034,k45210
k34170,0.818942,0.0918953,155.07,23.0767,k24074
k15369,0.294927,1.4762,57.4766,9.96693,k47300
k35063,0.0752848,-0.905393,122.219,18.0183,k27973
k784,0.217052,-1.44525,183.066,12.319,k39456
k54281,0.162693,0.108109,164.541,53.3899,k254
k24314,0.873642,-0.156981,84.7737,32.2934,k4213
k4996,0.266404,2.07635,137.317,23.8342,k50051
k32059,0.345696,7.059,107.408,41.6173,k33974
k24238,0.672408,10.5846,95.8715,69.6072,k47123
k56339,0.572088,-0.75298,142.349,38.4455,k54461
k41224,0.358761,0.589313,78.8545,23.2631,k1278
k40694,0.563742,6.45641,113.88,53.9807,k26213
k20628,0.593438,0.115428,237.468,42.1686,k29546
k7860,0.268523,1.33526,60.786,70.3537,k1050
k19194,0.461698,2.67597,163.554,17.5717,k11970
k53077,0.593977,13.0867,186.303,29.5037,k39270
k34203,0.415832,0.837407,164.968,30.8258,k14377
k29974,0.321433,-0.178699,214.697,4.80364,k41968
k24318,0.0691111,-1.18826,101.161,36.9804,k28393
k34235,0.0859823,-0.872278,61.9697,66.7133,k2152
k14686,0.174628,-0.030476,148.664,18.5275,k7001
k33443,0.145856,3.16571,77.1514,18.5329,k56170
k2360,0.263806,0.0580401,42.313,43.6646,k32581
k36314,0.505232,-5.15924,32.1278,26.9897,k38819
k25963,1.04764,-2.31177,144.181,40.5034,k30665
k7375,0.28391,2.86719,103.448,50.3521,k49169
k22226,0.238071,-0.790153,18.4823,77.5735,k12269
k37378,0.916561,8.17534,118.775,34.5639,k26712
k10212,0.575946,1.61645,133.38,12.2794,k34438
k35634,0.081323,-3.95519,129.555,39.6681,k48266
k21842,0.892478,2.63139,76.8115,20.7321,k51515
k40540,0.464092,0.883566,107.179,81.4271,k19934
k36164,0.461023,1.74983,26.3044,30.5854,k33436
k55522,0.475466,4.34844,116.395,31.1576,k16290
k14655,0.395719,0.85368,87.5291,45.6506,k23807
k40361,0.453951,1.87942,232.97,43.6314,k23538
k3187,0.396704,3.10084,108.687,57.8148,k17963
k16474,1.00918,-0.433076,144.782,20.8914,k8168
k44098,0.0827279,0.331338,117.917,34.76,k19920
k33546,0.126371,0.417244,122.073,38.8359,k40617
k49610,0.148221,0.354926,113.803,67.9162,k12710
k57160,0.243069,8.3974,180.993,2.41696,k33825
k20229,0.215261,1.21726,60.6125,18.6559,k46707
k29973,0.421009,0.0503707,206.169,39.4006,k14211
k50895,0.489505,2.49613,89.7654,81.1574,k48867
k829,0.163543,2.69256,203.746,39.6876,k33719
k40123,0.252473,-0.818829,127.475,60.8006,k45712
k24230,0.0960979,-3.6274,107.286,19.8234,k15917
k41127,0.673906,3.9463,224.14,55.2443,k22934
k12458,0.198338,15.3032,146.971,25.2263,k6805
k50485,0.0965319,2.11989,72.8497,40.3341,k5401
k26727,0.329703,-2.49073,88.2826,17.7653,k1848
k21733,0.405723,0.176498,76.7555,58.6221,k35487
k42932,0.36015,3.41247,217.902,15.6229,k30515
k55964,0.513687,1.48513,134.085,24.558,k7586
k12889,0.587895,-6.60835,195.747,37.0276,k37841
k13216,0.378808,0.751385,159.149,35.5711,k23632
k17146,0.628897,-5.35464,139.111,54.5595,k45584
k36362,0.491868,12.6753,159.69,14.8233,k56594
k16858,0.222726,11.8421,68.8665,12.9949,k41332
k5205,0.725597,-4.38122,126.983,77.3792,k22128
k31524,0.158438,3.39978,86.8237,38.564,k28449
k45777,0.470133,4.07433,40.7549,12.2056,k17560
k295,0.48228,4.8669,177.296,17.5111,k4592
k56291,0.095889,-2.5701,139.431,47.1856,k29227
k20810,0.423727,-7.78351,82.6305,70.7703,k17729
k42250,0.477027,24.4261,135.251,56.2226,k31093
k30568,0.711514,-3.0689,121.281,6.4626,k11283
k36722,0.339908,1.40146,84.8674,47.7164,k18550
k9119,0.0729372,6.49333,143.992,42.4767,k6663
k48781,0.373878,-0.106971,137.138,37.8137,k7461
k19095,0.596717,-1.09426,74.9537,7.2114,k35837
k13445,0.60569,2.20745,75.4607,36.7184,k50469
k40852,0.600832,-8.44931,224.001,23.4092,k34547
k45784,0.588503,-0.475579,193.895,47.3335,k2539
k41920,0.143019,0.356138,93.0084,41.5871,k27804
k22338,0.259189,4.05925,160.483,21.383,k48794
k3881,0.118898,-0.00207742,86.749,21.057,k48894
k46988,0.198669,6.38632,152.491,9.167,k8057
k1197,0.123706,7.27325,78.8543,32.4669,k36979
k49363,0.249741,-0.535557,140.607,10.6581,k13671
k48051,0.658036,8.54151,87.4746,39.4059,k29356
k31943,1.04753,3.78119,144.884,5.03612,k45349
k55364,0.214932,-1.29843,62.4984,7.55854,k44507
k9120,0.547504,-1.0094,79.9691,1.1619,k43879
k29448,0.192354,0.742063,120.37,14.2093,k38025
k9367,0.195491,-0.0191357,158.357,14.7761,k48003
k4441,0.298289,0.494022,252.914,12.2824,k40442
k20672,0.11951,1.22543,65.0002,3.25502,k34378
k33944,0.518291,-5.91879,141.552,42.2866,k55132
k42724,0.0509743,-6.61403,160.92,49.2151,k25639
k48701,0.211907,-0.757063,100.352,27.3812,k26585
k34262,0.382245,-4.22684,91.1087,12.4878,k5431
k18528,0.741664,2.51562,85.5514,41.061,k39495
k48672,0.116511,12.5548,139.035,9.37225,k25665
k11276,0.411878,0.171831,173.771,19.9271,k53939
k6414,0.705742,0.632896,206.594,23.3875,k32724
k49028,0.156994,11.7488,119.145,5.03484,k30724
k20866,0.303413,8.78481,113.762,8.05759,k24177
k57136,0.271653,-0.06225,167.423,42.3489,k32690
k2992,0.157024,-19.8593,109.92,44.2383,k14477
k19225,0.441312,4.23537,57.2891,9.10286,k51235
k21168,0.641571,-2.67164,154.435,34.7914,k52391
k36433,0.055927,7.65554,125.653,43.4256,k37232
k34266,0.256562,2.57892,141.44,51.2635,k54048
k13348,0.245951,7.13037,48.1307,45.9788,k56958
k26788,0.203958,-1.05109,200.148,47.5391,k11939
k11457,0.0960871,-3.79278,59.3253,20.8803,k22885
k4598,0.340964,2.42446,166.453,39.5451,k38741
k26385,0.201913,-4.66368,129.365,44.524,k9732
k31373,0.258931,-6.96701,169.456,24.9739,k15269
k25328,0.151603,-7.18918,202.53,23.9075,k50679
